strategy,window,start,end,take_profit_levels,take_profit_fractions,annual_return,max_drawdown,calmar,passes_return_gate,passes_drawdown_gate,trade_count,candidate_count
tp8_16_24_f33_33_100,oos_2026,2026-01-01,2026-05-15,0.08/0.16/0.24,0.33/0.33/1.00,0.019604821139805217,-0.2197330087867161,0.0892211017728094,False,True,37.0,77.0
tp8_16_24_f33_33_100,wf_2025_h1,2025-01-01,2025-06-30,0.08/0.16/0.24,0.33/0.33/1.00,-0.003765414640593656,-0.17706438762989218,-0.02126579314449325,False,True,90.0,128.0
tp8_16_24_f33_33_100,wf_2025_h2,2025-07-01,2025-12-31,0.08/0.16/0.24,0.33/0.33/1.00,1.084083601865328,-0.1046228235406893,10.361827039046718,True,True,142.0,240.0
tp8_16_24_f50_50_100,full,2025-01-01,2026-05-15,0.08/0.16/0.24,0.50/0.50/1.00,0.493484340325671,-0.17539874894556995,2.8134997729020856,False,True,311.0,445.0
tp8_16_24_f50_50_100,train_2025,2025-01-01,2025-12-31,0.08/0.16/0.24,0.50/0.50/1.00,0.498878085118708,-0.17539874894556995,2.8442511028030237,False,True,252.0,368.0
tp8_16_24_f50_50_100,oos_2026,2026-01-01,2026-05-15,0.08/0.16/0.24,0.50/0.50/1.00,0.08379306884936333,-0.1958315251560372,0.4278834512604526,False,True,37.0,77.0
tp8_16_24_f50_50_100,wf_2025_h1,2025-01-01,2025-06-30,0.08/0.16/0.24,0.50/0.50/1.00,0.1365588210737545,-0.17539874894556995,0.7785621157202876,False,True,90.0,128.0
tp8_16_24_f50_50_100,wf_2025_h2,2025-07-01,2025-12-31,0.08/0.16/0.24,0.50/0.50/1.00,1.2411118065881697,-0.10054369876270364,12.34400386957473,True,True,142.0,240.0
tp8_16_24_f100_100_100,full,2025-01-01,2026-05-15,0.08/0.16/0.24,1.00/1.00/1.00,0.5886817257539967,-0.21480394480179965,2.7405536071377803,True,True,235.0,445.0
tp8_16_24_f100_100_100,train_2025,2025-01-01,2025-12-31,0.08/0.16/0.24,1.00/1.00/1.00,1.0003056797855012,-0.181516295923972,5.510831271063831,True,True,194.0,368.0
tp8_16_24_f100_100_100,oos_2026,2026-01-01,2026-05-15,0.08/0.16/0.24,1.00/1.00/1.00,-0.10775226020513373,-0.21480394480179965,-0.5016307326411399,False,True,31.0,77.0
tp8_16_24_f100_100_100,wf_2025_h1,2025-01-01,2025-06-30,0.08/0.16/0.24,1.00/1.00/1.00,0.6086663620704871,-0.181516295923972,3.3532326063188655,True,True,85.0,128.0
tp8_16_24_f100_100_100,wf_2025_h2,2025-07-01,2025-12-31,0.08/0.16/0.24,1.00/1.00/1.00,1.0478393993506474,-0.11784823438711456,8.891430616674707,True,True,98.0,240.0
tp10_20_30_f25_25_100,full,2025-01-01,2026-05-15,0.10/0.20/0.30,0.25/0.25/1.00,0.17636133689146094,-0.18182861237959203,0.9699317097755913,False,True,287.0,445.0
tp10_20_30_f25_25_100,train_2025,2025-01-01,2025-12-31,0.10/0.20/0.30,0.25/0.25/1.00,0.07086427367839776,-0.18182861237959203,0.3897311471005395,False,True,226.0,368.0
tp10_20_30_f25_25_100,oos_2026,2026-01-01,2026-05-15,0.10/0.20/0.30,0.25/0.25/1.00,0.4556666102625684,-0.17690304731915996,2.575798535796145,False,True,40.0,77.0
tp10_20_30_f25_25_100,wf_2025_h1,2025-01-01,2025-06-30,0.10/0.20/0.30,0.25/0.25/1.00,-0.1686460420906899,-0.18182861237959203,-0.9275000225961043,False,True,76.0,128.0
tp10_20_30_f25_25_100,wf_2025_h2,2025-07-01,2025-12-31,0.10/0.20/0.30,0.25/0.25/1.00,0.8399338055644854,-0.1491421384996684,5.631767212231256,True,True,106.0,240.0
tp10_20_30_f33_33_100,full,2025-01-01,2026-05-15,0.10/0.20/0.30,0.33/0.33/1.00,0.2637394477738477,-0.1732859401183917,1.521989883274181,False,True,287.0,445.0
tp10_20_30_f33_33_100,train_2025,2025-01-01,2025-12-31,0.10/0.20/0.30,0.33/0.33/1.00,0.18138088989290324,-0.1732859401183917,1.046714406079229,False,True,226.0,368.0
tp10_20_30_f33_33_100,oos_2026,2026-01-01,2026-05-15,0.10/0.20/0.30,0.33/0.33/1.00,0.45276985834771777,-0.17084538648140868,2.650173163423339,False,True,40.0,77.0
tp10_20_30_f33_33_100,wf_2025_h1,2025-01-01,2025-06-30,0.10/0.20/0.30,0.33/0.33/1.00,-0.1262776648650119,-0.1732859401183917,-0.7287242391317899,False,True,76.0,128.0
tp10_20_30_f33_33_100,wf_2025_h2,2025-07-01,2025-12-31,0.10/0.20/0.30,0.33/0.33/1.00,1.007124157920329,-0.1305403162993406,7.715043033991916,True,True,106.0,240.0
tp10_20_30_f50_50_100,full,2025-01-01,2026-05-15,0.10/0.20/0.30,0.50/0.50/1.00,0.37636175616270084,-0.18296043100138004,2.0570664055763075,False,True,287.0,445.0
tp10_20_30_f50_50_100,train_2025,2025-01-01,2025-12-31,0.10/0.20/0.30,0.50/0.50/1.00,0.3709076265736593,-0.18296043100138004,2.027255973018896,False,True,226.0,368.0
tp10_20_30_f50_50_100,oos_2026,2026-01-01,2026-05-15,0.10/0.20/0.30,0.50/0.50/1.00,0.44843876009736583,-0.1544378797214936,2.9036837394171715,False,True,42.0,77.0
