trade_id,status,symbol,buy_date,sell_date,holding_days,buy_shares,sell_shares,sell_count,buy_price,average_sell_price,buy_value,sell_value,gross_pnl,cost,net_pnl,net_pnl_display,net_return_pct,exit_reasons
11,closed,002369,2025-03-21,2025-03-25,4,0.04923405415789732,0.04923405415789732,1,11.05,10.31,0.5440362984447654,0.5076030983679214,-0.03643320007684403,0.001051639396812687,-0.03748483947365672,-37484.83947365671,-0.06883252494112224,break_bbi
12,closed,300042,2025-03-25,2025-03-26,1,0.018804339508655912,0.018804339508655912,1,26.94,26.77,0.5065889063631903,0.5033921686467188,-0.003196737716471554,0.001009981075009909,-0.004206718791481463,-4206.718791481463,-0.008295713195490573,break_bbi
13,closed,000880,2025-03-26,2025-04-02,7,0.022609648518811167,0.022609648518811167,1,22.22,25.58,0.5023863900879841,0.5783548091111896,0.0759684190232055,0.0010807411991991737,0.07488767782400634,74887.67782400633,0.14891499139923978,take_profit_8
14,closed,301316,2025-06-05,2025-07-31,56,0.013944848275104544,0.013944848275104544,1,42.0,47.04,0.5856836275543909,0.6559656628609177,0.07028203530652688,0.0012416492904153086,0.06904038601611158,69040.38601611157,0.11776223776223774,take_profit_8
15,closed,002651,2025-06-05,2025-07-01,26,0.051453647050734186,0.051453647050734186,1,11.36,13.15,0.5845134304963403,0.6766154587171546,0.09210202822081426,0.0012611288892134948,0.09084089933160076,90840.89933160077,0.15525759451815802,take_profit_8
16,closed,688668,2025-07-01,2025-07-16,15,0.010147493095664444,0.010147493095664444,1,63.03,69.85,0.6395964898197299,0.7088023927321614,0.06920590291243145,0.0013483988825518914,0.06785750402987956,67857.50402987955,0.10598825258511113,take_profit_8
17,closed,300959,2025-07-02,2025-07-23,21,0.0008161805459731985,0.0008161805459731985,1,43.7,42.45,0.03566708985902878,0.03464686417656228,-0.0010202256824664996,7.031395403559105e-05,-0.0010905396365020906,-1090.5396365020906,-0.030544969904237676,break_bbi
18,closed,002416,2025-07-16,2025-09-02,48,0.055632107950743026,0.055632107950743026,1,11.67,11.47,0.6492266997851711,0.6381002781950226,-0.011126421590148539,0.0012873269779801939,-0.012413748568128734,-12413.748568128734,-0.01910172090120666,break_bbi
19,closed,300863,2025-07-16,2025-07-23,7,0.002294260526632067,0.002294260526632067,1,25.35,24.92,0.058159504350122904,0.05717297232367112,-0.0009865320264517835,0.00011533247667379402,-0.0011018645031255776,-1101.8645031255776,-0.01892663549468274,break_bbi
20,closed,000530,2025-07-23,2025-08-29,37,0.014076248891466933,0.014076248891466933,1,6.51,6.34,0.09163638028344973,0.08924341797190036,-0.002392962311549368,0.00018087979825535009,-0.002573842109804718,-2573.842109804718,-0.028059498105580942,break_bbi
21,closed,301183,2025-07-31,2025-08-19,19,0.009299077303350865,0.009299077303350865,1,70.4,81.93,0.6546550421559009,0.7618734034635364,0.10721836130763551,0.0014165284456194374,0.10580183286201607,105801.83286201606,0.16145317750431393,take_profit_8
24,closed,600629,2025-08-19,2025-08-28,9,0.05607309578769851,0.05607309578769851,1,13.56,14.88,0.7603511788811917,0.8343676653209539,0.07401648643976211,0.0015947188442021456,0.07242176759555996,72421.76759555996,0.09515263497564393,take_profit_8
25,closed,688800,2025-08-27,2026-06-10,287,1.8012976815278685e-18,1.8012976815278685e-18,1,72.74,113.83,1.3102639335433714e-16,2.0504171508831728e-16,7.401532173398014e-17,3.3606810844265445e-19,7.367925362553749e-17,7.367925362553749e-11,0.5617619938488789,break_bbi
26,closed,301076,2025-08-28,2025-09-08,11,0.01998084914047458,0.01998084914047458,1,39.93,46.52,0.7978353061791499,0.9295091020148775,0.13167379583572758,0.0017273444081940274,0.12994645142753355,129946.45142753355,0.16271106804540328,take_profit_8
27,closed,600255,2025-08-28,2025-10-16,49,0.008301259733196318,0.008301259733196318,1,4.2,3.8899999999999997,0.03486529087942454,0.032291900362133676,-0.0025733905172908647,6.715719124155821e-05,-0.002640547708532423,-2640.547708532423,-0.07566005423148296,break_bbi
28,closed,300703,2025-08-29,2025-09-11,13,0.002732058571916686,0.002732058571916686,1,32.6,35.48,0.08906510944448398,0.09693343813160402,0.007868328687120035,0.000185998547576088,0.007682330139543947,7682.330139543947,0.08616904567824789,take_profit_8
29,closed,603516,2025-09-02,2025-09-09,7,0.006593077467276772,0.006593077467276772,1,96.59,113.3,0.6368253525642634,0.7469956770424583,0.11017032447819486,0.0013838210296067217,0.10878650344858813,108786.50344858813,0.17065562039161788,take_profit_8
30,closed,600410,2025-09-08,2025-09-12,4,0.046155632796721885,0.046155632796721885,1,18.79,20.53,0.8672643402504042,0.9475751413167004,0.08031080106629618,0.0018148394815671047,0.07849596158472907,78495.96158472907,0.09041942623635024,take_profit_8
31,closed,688343,2025-09-08,2025-09-12,4,0.0007327703036219709,0.0007327703036219709,1,82.41,90.33,0.06038760072148662,0.06619114152617263,0.005803540804686008,0.00012657874224765924,0.005676962062438349,5676.962062438349,0.09391482198180412,take_profit_8
32,closed,002837,2025-09-10,2025-09-22,12,0.013422815595736923,0.013422815595736923,1,55.54,62.87,0.7455031781872287,0.8438924165039803,0.09838923831675161,0.001589395594691209,0.09679984272206041,96799.8427220604,0.12971526133211403,take_profit_8
33,closed,300548,2025-09-11,2025-09-30,19,0.0007588622915637266,0.0007588622915637266,1,127.48,106.26999999999998,0.09673976492854387,0.08064429572447722,-0.016095469204066654,0.0001773840606530211,-0.016272853264719674,-16272.853264719673,-0.16804461619334551,break_bbi
34,closed,301183,2025-09-12,2025-09-19,7,0.009836527632218088,0.009836527632218088,1,97.32,110.00000000000001,0.9572908691674643,1.0820180395439898,0.12472717037652548,0.0020393089087114543,0.12268786146781403,122687.86146781403,0.12803349548109116,take_profit_8
35,closed,603395,2025-09-15,2025-09-18,3,0.0015286329763273918,0.0015286329763273918,1,35.62,34.83,0.054449906616781694,0.053242286565483056,-0.0012076200512986385,0.00010769219318226475,-0.0013153122444809033,-1315.3122444809032,-0.024132240583672346,break_bbi
37,closed,600693,2025-09-18,2025-09-19,1,0.008570307801701134,0.008570307801701134,1,6.2,6.22,0.053135908370547026,0.05330731452658105,0.00017140615603402493,0.00010644322289712808,6.496293313689686e-05,64.96293313689686,0.0012213592858754576,break_bbi
38,closed,600865,2025-09-18,2026-01-20,124,7.131648088441629e-19,7.131648088441629e-19,1,9.72,13.89,6.931961941965264e-18,9.905859194845424e-18,2.97389725288016e-18,1.683782113681069e-20,2.957059431743349e-18,2.9570594317433492e-12,0.42615717615717613,break_bbi
39,closed,002115,2025-09-19,2025-11-19,61,0.0872899325949782,0.0872899325949782,1,11.64,10.97,1.0160548154055464,0.957570560566911,-0.0584842548386354,0.0019736253759724577,-0.06045788021460785,-60457.88021460785,-0.05944313418540222,break_bbi
40,closed,301076,2025-09-23,2025-11-04,42,0.023152509633331306,0.023152509633331306,1,41.43,36.48,0.959208474108916,0.844603551423926,-0.11460492268499001,0.001803812025532842,-0.11640873471052285,-116408.73471052285,-0.12123792210685772,break_bbi
41,closed,603228,2025-09-30,2025-10-13,13,0.0012881428978952028,0.0012881428978952028,1,62.48,58.03,0.08048316826049226,0.07475093236485862,-0.005732235895633639,0.00015523410062535088,-0.00588746999625899,-5887.469996258989,-0.07307849001190854,break_bbi
42,closed,688629,2025-10-13,2025-10-17,4,0.0008350299961119445,0.0008350299961119445,1,89.34,81.05,0.07460157985264113,0.0676791811848731,-0.006922398667768032,0.0001422807610375142,-0.007064679428805546,-7064.679428805545,-0.09460418694804203,break_bbi
44,closed,300604,2025-10-16,2025-10-29,13,0.0003793241652623688,0.0003793241652623688,1,84.96,92.48000000000002,0.03222738108069085,0.03507989880346387,0.002852517722773021,6.730727988415472e-05,0.002785210442888866,2785.210442888866,0.08633739142213742,take_profit_8
45,closed,603516,2025-10-20,2025-10-24,4,0.00044876724500460166,0.00044876724500460166,1,150.51,166.76,0.06754395804564259,0.07483642577696736,0.0072924677313247754,0.00014238038382260995,0.007150087347502165,7150.087347502165,0.10575252931242565,take_profit_8
47,closed,000981,2025-10-24,2025-10-29,5,0.01876555337908082,0.01876555337908082,1,3.98,4.3,0.07468690244874167,0.08069187953004753,0.0060049770813058595,0.0001553787819787892,0.00584959829932707,5849.59829932707,0.07824336467552544,take_profit_8
48,closed,600629,2025-10-29,2025-10-30,1,0.004727514979095286,0.004727514979095286,1,24.44,22.99,0.1155404660890888,0.10868556936940062,-0.006854896719688183,0.00022422603545848942,-0.007079122755146673,-7079.122755146673,-0.06120843150303067,break_bbi
49,closed,301071,2025-10-30,2025-11-11,12,0.002596180358655974,0.002596180358655974,1,41.78,45.29,0.10846841538464659,0.11758100844352905,0.009112593058882457,0.00022604942382817566,0.00888654363505428,8886.54363505428,0.08184563163021744,take_profit_8
50,closed,600172,2025-11-04,2025-11-10,6,0.13253396727054426,0.13253396727054426,1,6.36,6.93,0.8429160318406616,0.9184603931848716,0.07554436134421005,0.0017613764250255333,0.07378298491918452,73782.98491918451,0.08744557329462968,take_profit_8
51,closed,300959,2025-11-10,2025-11-11,1,0.007638544229035021,0.007638544229035021,1,120.0,144.0,0.9166253074842025,1.099950368981043,0.18332506149684058,0.0020165756764652454,0.18130848582037531,181308.48582037532,0.1976023976023977,take_profit_8
52,closed,600601,2025-11-11,2025-12-11,30,0.09748334766168969,0.09748334766168969,1,11.45,12.519999999999998,1.1161843307263468,1.2204915127243547,0.10430718199800793,0.0023366758434507015,0.10197050615455723,101970.50615455722,0.09126506681091831,take_profit_8
53,closed,002249,2025-11-11,2025-11-18,7,0.00899221968850009,0.00899221968850009,1,11.0,10.29,0.09891441657350099,0.09252994059466592,-0.006384475978835069,0.00019144435716816693,-0.0065759203360032355,-6575.920336003235,-0.06641449459631282,break_bbi
55,closed,603686,2025-11-19,2025-11-21,2,0.03939858640083283,0.03939858640083283,1,26.6,25.37,1.0480023982621534,0.999542136989129,-0.048460261273024385,0.0020475445352512826,-0.050507805808275665,-50507.80580827566,-0.048146214687568065,break_bbi
56,closed,688525,2025-11-21,2025-11-24,3,0.009628813222030286,0.009628813222030286,1,103.6,104.04000000000002,0.9975450498023376,1.0017817276200311,0.004236677817693546,0.0019993267774223687,0.0022373510402711773,2237.351040271177,0.0022406165263310325,break_bbi
57,closed,600506,2025-12-01,2025-12-04,3,0.05103523051182668,0.05103523051182668,1,19.59,18.74,0.9997801657266846,0.9564002197916319,-0.04337994593505268,0.0019561803855183166,-0.045336126320571,-45336.126320571,-0.045300794152248976,break_bbi
58,closed,300959,2025-12-04,2025-12-08,4,0.008995281596848544,0.008995281596848544,1,106.11,115.0,0.954489330241599,1.0344573836375826,0.07996805339598356,0.0019889467138791816,0.07797910668210438,77979.10668210438,0.08161558543237933,take_profit_8
59,closed,600865,2026-01-06,2026-01-20,14,0.06818080954798957,0.06818080954798957,1,16.52,13.89,1.1263469737327876,0.9470314446215751,-0.1793155291112125,0.0020733784183543627,-0.18138890752956688,-181388.90752956687,-0.16088088666781158,break_bbi
60,closed,002491,2026-01-06,2026-01-20,14,0.18248320295922507,0.18248320295922507,1,6.16,5.88,1.1240965302288264,1.0730012334002434,-0.05109529682858294,0.00219709776362907,-0.053292394592212,-53292.394592212004,-0.047361729179910925,break_bbi
61,closed,300177,2026-01-20,2026-01-21,1,0.10039863907183068,0.10039863907183068,1,10.05,10.019999999999998,1.0090063226718984,1.0059943634997432,-0.003011959172155132,0.0020150006861716415,-0.0050269598583267735,-5026.959858326773,-0.004977112439799216,break_bbi
62,closed,002195,2026-01-20,2026-01-23,3,0.10555454151186622,0.10555454151186622,1,9.54,10.510000000000002,1.0069903260232036,1.109378231289714,0.10238790526651043,0.0021163685573129176,0.1002715367091975,100271.5367091975,0.09947599570241099,take_profit_8
63,closed,002361,2026-01-21,2026-01-23,2,0.08996275849027707,0.08996275849027707,1,11.16,12.46,1.0039843847514922,1.1209359707888524,0.11695158603736022,0.0021249203555403448,0.11482666568181987,114826.66568181987,0.11425671103090458,take_profit_8
64,closed,002361,2026-01-26,2026-01-29,3,0.09937929919163638,0.09937929919163638,1,11.21,12.38,1.1140419439382439,1.2303157239924585,0.11627378005421463,0.002344357667930702,0.11392942238628392,113929.42238628393,0.1021645615758016,take_profit_8
65,closed,000681,2026-01-26,2026-02-10,15,0.04127008485183361,0.04127008485183361,1,26.94,30.49,1.1118160859083974,1.2583248871324066,0.14650880122400922,0.002370140973040804,0.14413866025096841,144138.66025096842,0.12951302594955147,take_profit_8
66,closed,300503,2026-01-29,2026-03-03,33,0.020893860062043614,0.020893860062043614,1,55.93,48.38,1.1685935932700993,1.01084494980167,-0.1577486434684292,0.0021794385430717695,-0.15992808201150097,-159928.08201150096,-0.13671845765534296,break_bbi
67,closed,300604,2026-01-30,2026-02-25,26,0.0004649247465886018,0.0004649247465886018,1,127.47,139.91,0.05926395744764907,0.06504762129521127,0.005783663847562202,0.00012431157874286033,0.005659352268819342,5659.3522688193425,0.09539859998791506,take_profit_8
68,closed,002851,2026-02-10,2026-03-02,20,0.010650587325025702,0.010650587325025702,1,117.91,132.26,1.2558107514937804,1.4086466796078994,0.15283592811411895,0.00266445743110168,0.15017147068301726,150171.47068301725,0.11946182898604248,take_profit_8
69,closed,000995,2026-02-25,2026-03-04,7,0.003972928764865249,0.003972928764865249,1,16.34,14.95,0.06491765601789817,0.05939528503473547,-0.005522370983162703,0.00012431294105263364,-0.005646683924215337,-5646.683924215336,-0.08689535678519776,break_bbi
70,closed,002009,2026-03-02,2026-03-13,11,0.044829645163527505,0.044829645163527505,1,28.51,25.95,1.2780931836121692,1.1633292919935387,-0.11476389161863043,0.002441422475605708,-0.11720531409423615,-117205.31409423615,-0.0916116503629657,break_bbi
71,closed,000852,2026-03-11,2026-03-16,5,0.15004277413102327,0.15004277413102327,1,7.97,7.889999999999999,1.1958409098242553,1.1838374878937734,-0.012003421930481872,0.0023796783977180287,-0.014383100328199902,-14383.100328199902,-0.012015587925249167,break_bbi
72,closed,300442,2026-03-13,2026-04-07,25,0.013897593461141985,0.013897593461141985,1,83.54,79.51,1.1610049577438015,1.1049976560953993,-0.056007301648402175,0.002266002613839201,-0.05827330426224137,-58273.30426224137,-0.05014198155208447,break_bbi
73,closed,688525,2026-04-29,2026-05-06,7,0.004252615512656569,0.004252615512656569,1,268.84,310.93,1.1432731544225918,1.322265741350307,0.17899258692771514,0.0024655388957728988,0.17652704803194225,176527.04803194225,0.1542507113478697,take_profit_8
74,closed,002364,2026-04-29,2026-05-06,7,0.028704123078636318,0.028704123078636318,1,39.75,44.87,1.1409888923757936,1.2879540025384115,0.14696511016261793,0.002428942894914205,0.1445361672677037,144536.1672677037,0.126549676738356,take_profit_8
75,closed,300499,2026-05-06,2026-05-07,1,0.03227239510080235,0.03227239510080235,1,40.4,44.42,1.303804762072415,1.4335397903776403,0.12973502830522543,0.0027373445524500554,0.12699768375277537,126997.68375277537,0.09730813740714729,take_profit_8
76,closed,301183,2026-05-06,2026-05-08,2,0.006755969665383125,0.006755969665383125,1,192.6,240.21,1.3011997575527898,1.6228514733216806,0.32165171576889073,0.00292405123087447,0.31872766453801626,318727.66453801625,0.24470436105950139,take_profit_8
77,closed,300757,2026-05-07,2026-05-14,7,0.0027281398911535924,0.0027281398911535924,1,510.32,589.0,1.3922243492535014,1.606874395889466,0.21465004663596465,0.0029990987451429677,0.21165094789082167,211650.94789082167,0.15187172131834303,take_profit_8
78,closed,300548,2026-05-07,2026-06-01,25,0.00014069752189523594,0.00014069752189523594,1,273.29,219.34,0.038451225758749034,0.030860594452501052,-0.007590631306247982,6.931182021125009e-05,-0.007659943126459232,-7659.943126459232,-0.19901292311552482,break_bbi
79,closed,603958,2026-05-08,2026-05-27,19,0.06446625879243807,0.06446625879243807,1,23.86,22.25,1.5381649347875723,1.4343742581317471,-0.1037906766558252,0.002972539192919319,-0.10676321584874451,-106763.21584874451,-0.06934013178774279,break_bbi
80,closed,000829,2026-05-12,2026-05-14,2,0.007284801256525155,0.007284801256525155,1,11.18,10.61,0.08144407804795123,0.07729174133173189,-0.00415233671621934,0.0001587358193796831,-0.0043110725355990235,-4311.0725355990235,-0.05288003588540263,break_bbi
81,closed,000810,2026-05-14,2026-05-26,12,0.13380637051852654,0.13380637051852654,1,12.31,11.97,1.6471564210830618,1.6016622551067627,-0.04549416597629907,0.0032488186761898243,-0.0487429846524889,-48742.9846524889,-0.02956263882340246,break_bbi
82,closed,002361,2026-05-15,2026-05-21,6,0.0017792040629825985,0.0017792040629825985,1,18.91,17.3,0.03364474883100094,0.030780230289598955,-0.002864518541401982,6.442497912059988e-05,-0.002928943520522582,-2928.943520522582,-0.08696802932656973,break_bbi
83,closed,600830,2026-05-21,2026-05-22,1,0.003328139905523443,0.003328139905523443,1,9.23,9.21,0.03071873132798138,0.030652168529870915,-6.656279811046578e-05,6.13708998578523e-05,-0.00012793369796831807,-127.93369796831807,-0.00416051987016224,break_bbi
84,closed,300857,2026-05-22,2026-06-05,14,0.00011246663763200421,0.00011246663763200421,1,272.0,228.47,0.030590925435905143,0.025695252699784,-0.004895672736121143,5.6286178135689145e-05,-0.004951958914256833,-4951.958914256833,-0.16171501292824825,break_bbi
85,open_marked,002902,2026-05-26,2026-06-16,21,0.04527821721995806,0.04527821721995806,1,34.73,36.38,1.5725124840491433,1.6472215424620744,0.07470905841293107,0.003219734026511218,0.07148932438641985,71489.32438641984,0.04541643211381207,open_mark_to_market
86,closed,300693,2026-05-26,2026-05-29,3,0.00046840517458108323,0.00046840517458108323,1,55.4,51.25,0.02594964667179201,0.024005765197280517,-0.001943881474511494,4.995541186907253e-05,-0.0019938368863805667,-1993.8368863805667,-0.07675807946566064,break_bbi
87,closed,002491,2026-05-27,2026-05-28,1,0.06739681617222776,0.06739681617222776,1,21.24,23.12,1.4315083754981175,1.5582143899019059,0.12670601440378837,0.0029897227654000235,0.12371629163838833,123716.29163838833,0.08633739142213731,take_profit_8
88,closed,688800,2026-05-28,2026-06-10,13,0.012148278059820066,0.012148278059820064,1,128.01,113.83,1.5551010744375664,1.382838491549318,-0.17226258288824847,0.0029379395659868846,-0.17520052245423537,-175200.52245423538,-0.11254927402103403,break_bbi
89,closed,002929,2026-05-29,2026-06-03,5,0.0003272923720007211,0.0003272923720007211,1,73.2,68.38,0.023957801630452785,0.022380252397409307,-0.0015775492330434779,4.633805402786209e-05,-0.00162388728707134,-1623.88728707134,-0.06771343410687683,break_bbi
90,closed,300042,2026-06-01,2026-06-04,3,0.0005387254665580798,0.0005387254665580798,1,57.17,67.43,0.030798934923125423,0.03632625821001133,0.005527323286885905,6.712519313313675e-05,0.005460198093752768,5460.198093752768,0.17710818130618744,take_profit_8
92,open_marked,000811,2026-06-03,2026-06-16,13,0.0007032599687784476,0.0007032599687784476,1,31.76,33.2,0.022335536608403497,0.02334823096344446,0.0010126943550409634,4.568376757184796e-05,0.0009670105874691156,967.0105874691155,0.043251458868587285,open_mark_to_market
93,closed,002693,2026-06-04,2026-06-05,1,0.003940617203644326,0.003940617203644326,1,9.2,9.26,0.036253678273527795,0.03649011530574645,0.00023643703221865736,7.274379357927425e-05,0.00016369323863938312,163.6932386393831,0.004510706684619669,break_bbi
94,closed,300739,2026-06-05,2026-06-08,3,0.0021116407456961183,0.0021116407456961183,1,29.39,27.33,0.06206112151600892,0.057711141579874906,-0.004349979936134014,0.00011977226309588384,-0.004469752199229898,-4469.752199229898,-0.07194982628803673,break_bbi
95,closed,002706,2026-06-08,2026-06-10,2,0.0048976049833070875,0.0048976049833070875,1,11.76,11.56,0.057595834603691345,0.056616313607029935,-0.0009795209966614107,0.00011421214821072128,-0.001093733144872132,-1093.733144872132,-0.018970825093273958,break_bbi
96,open_marked,300959,2026-06-10,2026-06-16,6,0.008507513748546797,0.008507513748546797,1,168.86,170.45,1.4365787715796123,1.4501057184398014,0.01352694686018907,0.002886684490019414,0.010640262370169658,10640.262370169658,0.007399268976907023,open_mark_to_market
