date,nav,drawdown
2026-02-09,2.10758586372697,-0.017466373306909477
2026-02-10,2.2186867965409887,0.0
2026-02-11,2.14067474059744,-0.035161364851123755
2026-02-12,2.2126324311665915,-0.0027288057890082484
2026-02-13,2.1927486031290715,-0.011690786393264596
2026-02-24,2.1556352240856302,-0.028418419649703597
2026-02-25,2.1905957937510805,-0.012661094316558374
2026-02-26,2.244702814592487,0.0
2026-02-27,2.209081053139388,-0.01586925503969938
2026-03-02,2.2533980134680807,0.0
2026-03-03,2.1519380922217755,-0.04502529985377679
2026-03-04,2.141758893399,-0.049542566116521525
2026-03-05,2.178134958885104,-0.033399805153437434
2026-03-06,2.1433404614636133,-0.0488407069442135
2026-03-09,2.148480557673606,-0.04655966463421246
2026-03-10,2.1828796630789435,-0.03129422763651335
2026-03-11,2.140309728914322,-0.050185667990232496
2026-03-12,2.141176119246503,-0.04980118627550534
2026-03-13,2.0830534108622434,-0.07559454725162795
2026-03-16,2.063447479101016,-0.08429515479811867
2026-03-17,2.0368486859859445,-0.09609901410574917
2026-03-18,2.1074519340701894,-0.06476711105876665
2026-03-19,2.142263257778394,-0.04931874219532362
2026-03-20,2.0959298762231082,-0.06988030356990593
2026-03-23,2.087839920713455,-0.07347041746070604
2026-03-24,2.076685588116812,-0.07842042297680929
2026-03-25,2.1165224902476796,-0.06074183184786941
2026-03-26,2.075214687115057,-0.07907317095695465
2026-03-27,2.0650409551862507,-0.08358801115296088
2026-03-30,2.0570735747600772,-0.0871237293787489
2026-03-31,2.0325585580641587,-0.0980028623811734
2026-04-01,2.0784016392855262,-0.07765888366663964
2026-04-02,2.0260620786397405,-0.10088583262681583
2026-04-03,2.0350100597337506,-0.09691494908093101
2026-04-07,2.0157717778065454,-0.1054524031002485
2026-04-08,2.0157717778065454,-0.1054524031002485
2026-04-09,2.0157717778065454,-0.1054524031002485
2026-04-10,2.0157717778065454,-0.1054524031002485
2026-04-13,2.0157717778065454,-0.1054524031002485
2026-04-14,2.0157717778065454,-0.1054524031002485
2026-04-15,2.0157717778065454,-0.1054524031002485
2026-04-16,2.0157717778065454,-0.1054524031002485
2026-04-17,2.0157717778065454,-0.1054524031002485
2026-04-20,2.0157717778065454,-0.1054524031002485
2026-04-21,2.0157717778065454,-0.1054524031002485
2026-04-22,2.0157717778065454,-0.1054524031002485
2026-04-23,2.0157717778065454,-0.1054524031002485
2026-04-24,2.0157717778065454,-0.1054524031002485
2026-04-27,2.0157717778065454,-0.1054524031002485
