date,symbol,score,close,target_weight
2025-06-06,600793,70.52087465961854,29.05,0.5
2025-06-06,002651,58.1552450762924,10.99,0.5
2025-06-09,600793,66.74132279711853,29.19,0.5
2025-06-10,600793,57.68812171987812,28.45,0.5
2025-06-10,301316,39.51555343497038,40.81,0.5
2025-06-11,301316,49.98783390130501,39.84,0.5
2025-06-11,600793,46.805675539774654,28.51,0.5
2025-06-12,600793,43.075942538569485,27.7,0.5
2025-06-12,002190,37.04183128129145,33.38,0.5
2025-06-13,002639,42.67620104618632,11.02,0.5
2025-06-13,600793,41.0873352090576,26.57,0.5
2025-06-16,002639,54.91208989601418,11.26,0.5
2025-06-16,603686,43.72141993635571,14.73,0.5
2025-06-17,603229,37.981714145533815,8.86,0.5
2025-06-17,002639,34.099522094101076,11.83,0.5
2025-06-18,300703,49.627902520164454,22.95,0.5
2025-06-18,603229,46.526533291370846,8.68,0.5
2025-06-24,600530,65.35024000090134,9.22,0.5
2025-06-24,300703,55.40206807831263,21.12,0.5
2025-06-25,600530,64.96633701400727,9.06,0.5
2025-06-25,002345,52.62276666794596,13.65,0.5
2025-06-26,600530,60.33456051675965,8.85,0.5
2025-06-26,688668,50.694010796350696,60.45,0.5
2025-06-27,688668,43.48897146924066,61.31,0.5
2025-06-27,600530,35.88336912768961,9.08,0.5
2025-06-30,688668,19.115808651981048,62.36,0.5
2025-07-01,300959,10.883444993871208,44.25,0.5
2025-07-02,300959,37.92746555759395,43.7,0.5
2025-07-02,688668,25.1015565870523,59.67,0.5
2025-07-03,300959,50.42344741934892,43.8,0.5
2025-07-03,688668,43.7116242956448,59.11,0.5
2025-07-04,300959,55.884555418481554,42.93,0.5
2025-07-04,002272,39.26954831535161,10.59,0.5
2025-07-07,300959,47.10963472375867,43.51,0.5
2025-07-07,301487,40.68620729882636,20.77,0.5
2025-07-08,301421,53.01195981515039,71.86,0.5
2025-07-08,002741,43.975510100489174,19.99,0.5
2025-07-09,301421,59.96082240088198,71.27,0.5
2025-07-09,300046,56.72392477411079,40.01,0.5
2025-07-10,300046,61.53737242010022,39.47,0.5
2025-07-10,301421,58.013722210751595,70.12,0.5
2025-07-11,301421,42.154131262591854,72.08,0.5
2025-07-11,002402,39.94048227795125,21.85,0.5
2025-07-14,002213,39.101837171407354,17.19,0.5
2025-07-14,002402,31.380776642239926,21.85,0.5
2025-07-15,002416,31.764212509572253,12.11,0.5
2025-07-15,300863,31.454386592177748,34.88,0.5
2025-07-16,000530,36.05594441570868,6.54,0.5
2025-07-16,003015,35.56107462861303,16.66,0.5
2025-07-17,000530,48.57799196238548,6.51,0.5
2025-07-17,002210,39.97031423683263,2.84,0.5
2025-07-18,000530,47.701612870297375,6.49,0.5
2025-07-18,002639,40.893825519450694,10.48,0.5
2025-07-21,000530,36.901207518544894,6.54,0.5
2025-07-21,601162,31.07879968653979,4.85,0.5
2025-07-22,000530,31.518653174283443,6.44,0.5
2025-07-22,301315,28.634472329321877,52.39,0.5
2025-07-23,002130,28.150660754591147,23.62,0.5
2025-07-23,301010,27.77434986513625,17.86,0.5
2025-07-24,300703,37.90023021941306,24.13,0.5
2025-07-24,300843,24.807318300589326,30.75,0.5
2025-07-25,300703,36.85845706572283,24.69,0.5
2025-07-25,002837,29.900856117273435,31.65,0.5
2025-07-28,300703,46.4920005519323,24.22,0.5
2025-07-28,301183,44.66194566833568,65.96,0.5
2025-07-29,301183,49.6709770028486,67.09,0.5
2025-07-29,300703,44.93311911685631,22.5,0.5
2025-07-30,301183,49.50521721964843,66.51,0.5
2025-07-30,000880,30.056279494698828,30.67,0.5
2025-07-31,002896,27.697576628903708,79.77,0.5
2025-07-31,000880,26.950616958685536,30.96,0.5
2025-08-01,002896,52.16918676025042,78.4,0.5
2025-08-01,601011,44.86414131270972,2.72,0.5
2025-08-04,002067,41.28947416695608,4.36,0.5
2025-08-04,601011,36.18430902771361,2.73,0.5
2025-08-05,002384,41.302807311085104,52.44,0.5
2025-08-05,000679,30.19849212860204,8.85,0.5
2025-08-06,002384,54.78510804814394,51.99,0.5
2025-08-06,000679,53.9073800822155,8.94,0.5
2025-08-07,000679,61.25374367884177,8.91,0.5
2025-08-07,002384,50.45292952994656,52.24,0.5
2025-08-08,000679,65.97413247516437,8.73,0.5
2025-08-08,002436,56.380295097467055,16.53,0.5
2025-08-11,002436,55.44453550557054,16.61,0.5
2025-08-11,000679,55.1177661993023,9.01,0.5
2025-08-12,002436,56.143465495423264,16.03,0.5
2025-08-12,603228,49.1074162034363,57.81,0.5
2025-08-13,300624,38.3093791268395,79.36,0.5
2025-08-13,000679,34.59340772565117,9.02,0.5
2025-08-14,300624,47.63726756724697,77.11,0.5
2025-08-14,301600,38.454772068321255,115.33,0.5
2025-08-15,603228,46.14034132662265,54.88,0.5
2025-08-15,300624,36.766326949634504,78.08,0.5
2025-08-18,600629,49.42844569819561,13.51,0.5
2025-08-18,301600,42.447220982772606,115.92,0.5
2025-08-19,600629,55.78074869262285,13.56,0.5
2025-08-19,002345,48.9703576022068,14.86,0.5
2025-08-20,600629,54.686076657031705,13.55,0.5
2025-08-20,002796,41.805240993180426,13.76,0.5
2025-08-21,002796,50.982399802170065,13.63,0.5
2025-08-21,002265,43.21558409533516,38.31,0.5
2025-08-22,002796,39.1477594691116,13.5,0.5
2025-08-22,301010,38.79035295028782,20.34,0.5
2025-08-25,301010,39.880517768690986,20.35,0.5
2025-08-25,603126,33.05786590104875,7.07,0.5
2025-08-26,688800,56.479223433765284,70.1,0.5
2025-08-26,002245,42.36250420094084,17.35,0.5
2025-08-27,301076,65.41465723357189,50.69,0.5
2025-08-27,600255,59.37657046515469,4.16,0.5
2025-08-28,300703,62.54368860938746,31.17,0.5
2025-08-28,600255,46.68915659436035,4.2,0.5
2025-08-29,000501,50.404397768568224,10.64,0.5
2025-08-29,688716,41.80694765823073,46.12,0.5
2025-09-01,603516,75.0380128270117,96.71,0.5
2025-09-01,300153,56.23054830624614,41.77,0.5
2025-09-02,603516,72.62013671074232,96.59,0.5
2025-09-02,300153,63.66990253270416,38.17,0.5
2025-09-03,002272,72.59047978908202,16.05,0.5
2025-09-03,300547,61.372510580556316,44.02,0.5
2025-09-04,600410,74.13413764031722,19.53,0.5
2025-09-04,002272,70.15347306685234,15.39,0.5
2025-09-05,600410,80.79463472535478,19.5,0.5
2025-09-05,688343,61.564244794632614,82.89,0.5
2025-09-08,600410,85.13104848518665,18.79,0.5
2025-09-08,688343,69.50744855489094,82.41,0.5
2025-09-09,600410,81.57567823624044,18.11,0.5
2025-09-09,002837,77.22917651257899,67.15,0.5
2025-09-10,600410,69.10352922347977,18.56,0.5
2025-09-10,300548,68.60724816640645,117.88,0.5
2025-09-11,301183,47.016796779708685,97.95,0.5
2025-09-11,600410,44.274590072645296,19.4,0.5
2025-09-12,603395,32.94617124635283,36.03,0.5
2025-09-12,300548,32.533099263388934,119.29,0.5
2025-09-15,300548,35.323243199954135,117.85,0.5
2025-09-15,603395,32.68589973963756,35.72,0.5
2025-09-16,688313,40.19593415312948,68.59,0.5
2025-09-16,300548,36.77566795397905,116.85,0.5
2025-09-17,600693,17.7218593118639,6.29,0.5
2025-09-17,600865,16.585046205295402,10.05,0.5
2025-09-18,600865,39.86105635818657,9.72,0.5
2025-09-18,002115,27.236345901764384,11.85,0.5
2025-09-19,002115,54.006025121484,11.64,0.5
2025-09-19,600865,34.10440236458672,9.8,0.5
2025-09-22,002115,62.88346369807046,11.53,0.5
2025-09-22,301076,58.07474481918064,56.01,0.5
2025-09-23,002115,58.17566420004839,11.1,0.5
2025-09-23,301076,55.25425356084122,53.98,0.5
2025-09-24,002384,50.978476391659285,74.85,0.5
2025-09-24,002115,48.126725515283056,11.23,0.5
2025-09-25,300476,53.327943340358146,297.48,0.5
2025-09-25,600601,51.589271132635446,10.74,0.5
2025-09-26,600601,74.89870835481992,10.1,0.5
2025-09-26,300476,73.34520405870944,283.57,0.5
2025-09-29,603228,68.66183762450939,63.81,0.5
2025-09-29,600601,67.90774952918588,10.43,0.5
2025-09-30,300757,70.52732547236793,262.4,0.5
2025-09-30,603228,64.07407696731546,62.97,0.5
2025-10-09,300757,61.42812190871749,257.0,0.5
2025-10-09,002364,59.63427802561644,26.52,0.5
2025-10-10,688629,66.39743240228762,90.8,0.5
2025-10-10,603083,61.40225124318896,109.1,0.5
2025-10-13,603083,71.86838604675621,107.8,0.5
2025-10-13,000988,66.4708662593556,82.52,0.5
2025-10-14,603083,81.77039970935448,101.76,0.5
2025-10-14,000988,73.0578604467527,78.56,0.5
2025-10-15,300604,75.36814922962579,84.78,0.5
2025-10-15,603083,74.77533011955694,103.83,0.5
2025-10-16,300604,81.05858606778911,85.0,0.5
2025-10-16,603083,63.998406317551925,104.81,0.5
2025-10-17,300604,84.15323649158951,82.83,0.5
2025-10-17,603516,67.29124425267572,147.81,0.5
2025-10-20,300604,80.17185501222598,82.05,0.5
2025-10-20,301421,60.257799267260836,102.72,0.5
2025-10-21,301421,58.44888174267435,103.0,0.5
2025-10-21,300604,57.47004112731297,84.87,0.5
2025-10-22,000981,68.00708715344287,4.01,0.5
2025-10-22,000021,47.82878398288405,27.83,0.5
2025-10-23,000981,65.63113913324018,3.88,0.5
2025-10-23,000021,44.36590247036799,27.96,0.5
2025-10-24,600857,33.980013095359865,14.65,0.5
2025-10-24,301421,28.317493043793696,103.8,0.5
2025-10-27,600629,92.01385549903164,26.86,0.5
2025-10-27,000981,39.50917569417527,4.01,0.5
2025-10-28,600629,96.79241974688777,24.18,0.5
2025-10-28,301071,52.02329174507557,40.01,0.5
2025-10-29,600629,87.24091744306216,24.44,0.5
2025-10-29,301071,58.521969748172786,40.44,0.5
2025-10-30,300933,39.87202108033826,9.19,0.5
2025-10-30,301071,35.77826115863552,42.0,0.5
2025-10-31,301071,46.34871413270922,38.46,0.5
2025-10-31,300933,45.38078449738593,9.23,0.5
2025-11-03,600172,49.12583466171942,6.51,0.5
2025-11-03,000852,48.99654825125955,7.29,0.5
2025-11-04,600172,54.44350778009499,6.36,0.5
2025-11-04,000852,50.43729308124147,7.22,0.5
2025-11-05,600172,53.576866018096204,6.28,0.5
2025-11-05,000852,45.423757948745966,7.26,0.5
2025-11-06,600172,41.75390176027588,6.24,0.5
2025-11-06,000852,40.19802486580538,7.19,0.5
2025-11-07,300959,37.94693638054446,100.0,0.5
2025-11-07,600601,37.64024803917068,11.86,0.5
2025-11-10,600601,41.765833981698464,11.9,0.5
2025-11-10,002249,39.99258622627845,11.31,0.5
2025-11-11,600601,54.93648356906625,11.45,0.5
2025-11-11,603228,46.09165860846996,66.89,0.5
2025-11-12,600601,49.48041897766337,11.19,0.5
2025-11-12,603228,37.18947358662774,67.6,0.5
2025-11-13,603759,38.50249397047168,11.74,0.5
2025-11-13,002249,38.21923089905236,10.93,0.5
2025-11-14,603759,67.97750635687154,11.33,0.5
2025-11-14,600601,44.471887466193785,10.81,0.5
2025-11-17,603759,74.49893442951071,11.35,0.5
2025-11-17,600601,38.82039177663825,10.84,0.5
2025-11-18,603759,73.92661689144609,11.02,0.5
2025-11-18,603686,47.478139423001856,28.09,0.5
2025-11-19,603759,68.0539287350432,10.92,0.5
2025-11-19,603686,55.735650830792615,26.6,0.5
2025-11-20,603759,61.1504084573714,10.87,0.5
2025-11-20,688525,54.23739904818891,112.68,0.5
2025-11-28,600506,45.45982473542989,19.96,0.5
2025-11-28,002639,35.07328873987413,13.64,0.5
2025-12-01,300959,44.03196150822955,118.11,0.5
2025-12-01,600506,38.344129984068815,19.59,0.5
2025-12-02,300959,52.22976286521127,113.56,0.5
2025-12-02,002213,38.83816232537059,27.4,0.5
2025-12-03,300959,55.80902478692316,110.7,0.5
2025-12-03,000681,34.93348867459748,22.77,0.5
2026-01-05,600865,82.37037066084133,16.52,0.5
2026-01-05,002491,48.823524705379135,6.02,0.5
2026-01-06,600865,84.17171755284187,16.52,0.5
2026-01-06,300548,45.30010979988445,134.16,0.5
2026-01-07,600865,78.42162485845441,16.61,0.5
2026-01-07,300189,33.11309658078565,7.13,0.5
2026-01-08,002837,53.21877591004797,101.56,0.5
2026-01-08,688668,51.578361663997505,115.63,0.5
2026-01-09,002837,50.25530749590958,102.19,0.5
2026-01-09,600865,48.43024883168713,17.12,0.5
2026-01-12,002837,54.065691334619366,100.08,0.5
2026-01-12,688668,43.61860244125121,112.35,0.5
2026-01-13,002837,59.004564526614594,96.69,0.5
2026-01-13,600865,38.08405970596421,15.94,0.5
2026-01-14,600865,42.179880339984415,14.85,0.5
2026-01-14,002837,37.73951157259993,99.0,0.5
2026-01-15,600580,31.612969799751866,45.67,0.5
2026-01-15,300189,30.28833506188781,6.59,0.5
2026-01-16,300189,33.65107169525739,6.65,0.5
2026-01-16,300177,28.617543621057994,10.32,0.5
2026-01-19,300177,35.071141330873765,10.35,0.5
2026-01-19,002195,32.76758529556109,9.62,0.5
2026-01-20,002361,86.77362478768589,11.89,0.5
2026-01-20,002195,65.89395715930473,9.54,0.5
2026-01-21,002361,88.97650516310514,11.16,0.5
2026-01-21,002195,74.34961739021823,9.6,0.5
2026-01-22,002361,79.51081597303197,11.65,0.5
2026-01-22,002195,64.70250762860022,9.9,0.5
2026-01-23,002361,57.85686056066208,12.46,0.5
2026-01-23,000681,48.679990796003196,27.9,0.5
2026-01-26,300170,57.74339889174381,26.17,0.5
2026-01-26,000681,53.57836483829177,26.94,0.5
2026-01-27,000981,55.721422641799684,4.64,0.5
2026-01-27,300170,43.773923700498024,26.55,0.5
2026-01-28,300503,56.73714291465652,57.71,0.5
2026-01-28,000681,44.62331485353598,26.04,0.5
2026-01-29,300604,58.495203938537756,125.62,0.5
2026-01-29,600577,56.46492883471889,13.92,0.5
2026-01-30,603667,56.009777723579724,75.84,0.5
2026-01-30,601616,51.85900401402099,4.9,0.5
2026-02-04,688525,55.96428059485049,168.5,0.5
2026-02-04,002796,55.701366563260294,42.9,0.5
2026-02-05,002796,66.2288295781276,42.01,0.5
2026-02-05,688525,61.43491745883075,162.8,0.5
2026-02-09,002851,53.37751184223631,118.9,0.5
2026-02-09,300223,52.55516896994657,125.48,0.5
2026-02-10,688668,55.4897555908142,156.97,0.5
2026-02-10,300223,53.16086487320839,122.19,0.5
2026-02-11,688668,68.848577785952,150.5,0.5
2026-02-11,002131,57.11406429910729,8.25,0.5
2026-02-12,688668,68.28594046155528,149.37,0.5
2026-02-12,002119,57.76388781385206,22.93,0.5
2026-02-24,000995,61.89321644166324,15.83,0.5
2026-02-24,300063,59.889878461121754,14.14,0.5
2026-02-25,000995,50.14742171295805,16.34,0.5
2026-02-25,603958,49.78042948395624,18.86,0.5
2026-02-26,000995,50.384839811315686,15.75,0.5
2026-02-26,300921,43.27397373464641,28.06,0.5
2026-02-27,002009,48.1282165683734,31.42,0.5
2026-02-27,000995,43.58528200470715,15.92,0.5
2026-03-02,002009,70.06789301957025,28.51,0.5
2026-03-02,000995,40.20823317174991,15.25,0.5
2026-03-10,000852,21.916202832652004,8.09,0.5
2026-03-11,601011,21.626908846493535,3.6,0.5
2026-03-12,300442,44.628116346114936,88.69,0.5
2026-03-12,002843,35.72601511402797,24.94,0.5
2026-04-28,688525,63.13219097072904,260.8,0.5
2026-04-28,002364,58.73168976672362,40.0,0.5
2026-04-29,002364,66.38339841653503,39.75,0.5
2026-04-29,301183,58.375336339619246,177.19,0.5
2026-04-30,300499,50.43963924173408,38.45,0.5
2026-04-30,301183,45.050848602847665,180.99,0.5
2026-05-06,300757,39.271055215321844,480.55,0.5
2026-05-06,300548,37.80314088849127,252.48,0.5
2026-05-07,603958,35.56231671052291,23.44,0.5
2026-05-08,603958,22.34371367699311,23.86,0.5
2026-05-11,603958,33.025906497529334,23.07,0.5
2026-05-11,000829,7.682980730534165,11.19,0.5
2026-05-12,603958,35.88533816703235,22.73,0.5
2026-05-13,000810,17.058927597252836,12.68,0.5
2026-05-13,000829,9.567071048325875,11.03,0.5
2026-05-14,002361,42.91820377262383,18.72,0.5
2026-05-14,000810,41.161908393145026,12.4,0.5
2026-05-15,300067,49.20606784296034,6.92,0.5
2026-05-15,000810,43.12583599679269,12.3,0.5
