date,symbol,side,shares,price,value,reason,cash_after
2025-02-27,300170,buy,0.026567481402763018,18.82,0.5,next_day_entry,0.49950000000000006
2025-02-27,002354,buy,0.06332499987322324,7.88,0.4990009990009991,next_day_entry,0.0
2025-03-03,002354,sell,0.06332499987322324,6.75,0.42744374914425687,break_bbi,0.4270163053951126
2025-03-03,300638,buy,0.0131137324217471,32.53,0.4265897156794332,next_day_entry,0.0
2025-03-06,300170,sell,0.026567481402763018,22.65,0.6017534537725823,take_profit_8,0.6011517003188097
2025-03-06,300638,sell,0.0131137324217471,36.48,0.47838895874533416,take_profit_8,1.0790622701053985
2025-03-06,300547,buy,0.01454653909551629,37.09,0.5395311350526992,next_day_entry,0.5389916039176466
2025-03-06,600602,buy,0.02184394120758133,24.65,0.5384531507668797,next_day_entry,0.0
2025-03-07,600602,sell,0.02184394120758133,27.11,0.5921892461375299,take_profit_8,0.5915970568913923
2025-03-07,300853,buy,0.019162848857526914,29.32,0.5618547285026891,next_day_entry,0.02918047366020049
2025-03-10,000679,buy,0.0042126188349512475,6.92,0.02915132233786263,next_day_entry,0.0
2025-03-11,300547,sell,0.01454653909551629,41.55,0.6044086994187018,take_profit_8,0.6038042907192831
2025-03-11,002068,buy,0.0528660025968145,11.41,0.6032010896296535,next_day_entry,0.0
2025-03-12,300853,sell,0.019162848857526914,32.4,0.620876302983872,take_profit_8,0.6202554266808881
2025-03-12,688343,buy,0.008955568592137565,69.19,0.6196357908899981,next_day_entry,0.0
2025-03-17,000679,sell,0.0042126188349512475,7.52,0.03167889363883338,take_profit_8,0.031647214745194545
2025-03-17,002575,buy,0.0030724586147763367,10.29,0.0316155991460485,next_day_entry,0.0
2025-03-21,688343,sell,0.008955568592137565,60.87,0.5451254602034136,break_bbi,0.5445803347432101
2025-03-21,002369,buy,0.04923405415789732,11.05,0.5440362984447654,next_day_entry,0.0
2025-03-25,002369,sell,0.04923405415789732,10.31,0.5076030983679214,break_bbi,0.5070954952695534
2025-03-25,300042,buy,0.018804339508655912,26.94,0.5065889063631903,next_day_entry,0.0
2025-03-26,300042,sell,0.018804339508655912,26.77,0.5033921686467188,break_bbi,0.5028887764780721
2025-03-26,000880,buy,0.022609648518811167,22.22,0.5023863900879841,next_day_entry,0.0
2025-03-31,002575,sell,0.0030724586147763367,9.11,0.027990097980612427,break_bbi,0.027962107882631815
2025-04-02,000880,sell,0.022609648518811167,25.58,0.5783548091111896,take_profit_8,0.6057385621847102
2025-04-07,002068,sell,0.0528660025968145,10.71,0.5661948878118833,break_bbi,1.1713672551087817
2025-06-05,301316,buy,0.013944848275104544,42.0,0.5856836275543909,next_day_entry,0.5850979439268366
2025-06-05,002651,buy,0.051453647050734186,11.36,0.5845134304963403,next_day_entry,0.0
2025-07-01,002651,sell,0.051453647050734186,13.15,0.6766154587171546,take_profit_8,0.6759388432584374
2025-07-01,688668,buy,0.010147493095664444,63.03,0.6395964898197299,next_day_entry,0.035702756948887804
2025-07-02,300959,buy,0.0008161805459731985,43.7,0.03566708985902878,next_day_entry,0.0
2025-07-16,688668,sell,0.010147493095664444,69.85,0.7088023927321614,take_profit_8,0.7080935903394292
2025-07-16,002416,buy,0.055632107950743026,11.67,0.6492266997851711,next_day_entry,0.05821766385447302
2025-07-16,300863,buy,0.002294260526632067,25.35,0.058159504350122904,next_day_entry,0.0
2025-07-23,300959,sell,0.0008161805459731985,42.45,0.03464686417656228,break_bbi,0.034612217312385715
2025-07-23,300863,sell,0.002294260526632067,24.92,0.05717297232367112,break_bbi,0.09172801666373316
2025-07-23,000530,buy,0.014076248891466933,6.51,0.09163638028344973,next_day_entry,0.0
2025-07-31,301316,sell,0.013944848275104544,47.04,0.6559656628609177,take_profit_8,0.6553096971980568
2025-07-31,301183,buy,0.009299077303350865,70.4,0.6546550421559009,next_day_entry,0.0
2025-08-19,301183,sell,0.009299077303350865,81.93,0.7618734034635364,take_profit_8,0.7611115300600728
2025-08-19,600629,buy,0.05607309578769851,13.56,0.7603511788811917,next_day_entry,0.0
2025-08-28,600629,sell,0.05607309578769851,14.88,0.8343676653209539,take_profit_8,0.8335332976556329
2025-08-28,301076,buy,0.019980849140474575,39.93,0.7978353061791498,next_day_entry,0.034900156170304064
2025-08-28,600255,buy,0.008301259733196344,4.2,0.034865290879424644,next_day_entry,0.0
2025-08-29,000530,sell,0.014076248891466933,6.34,0.08924341797190036,break_bbi,0.08915417455392846
2025-08-29,300703,buy,0.002732058571916686,32.6,0.08906510944448398,next_day_entry,0.0
2025-09-02,002416,sell,0.055632107950743026,11.47,0.6381002781950226,break_bbi,0.6374621779168276
2025-09-02,603516,buy,0.006593077467276772,96.59,0.6368253525642634,next_day_entry,0.0
2025-09-08,301076,sell,0.019980849140474575,46.52,0.9295091020148772,take_profit_8,0.9285795929128624
2025-09-08,600410,buy,0.04615563279672188,18.79,0.867264340250404,next_day_entry,0.06044798832220799
2025-09-08,688343,buy,0.0007327703036219696,82.41,0.06038760072148651,next_day_entry,0.0
2025-09-09,603516,sell,0.006593077467276772,113.3,0.7469956770424583,take_profit_8,0.7462486813654158
2025-09-10,002837,buy,0.013422815595736923,55.54,0.7455031781872287,next_day_entry,0.0
2025-09-11,300703,sell,0.002732058571916686,35.48,0.09693343813160402,take_profit_8,0.09683650469347241
2025-09-11,300548,buy,0.0007588622915637266,127.48,0.09673976492854387,next_day_entry,0.0
2025-09-12,600410,sell,0.04615563279672188,20.53,0.9475751413167002,take_profit_8,0.9466275661753835
2025-09-12,688343,sell,0.0007327703036219696,90.33,0.0661911415261725,take_profit_8,1.0127525165600297
2025-09-12,301183,buy,0.009836527632218086,97.32,0.9572908691674641,next_day_entry,0.054504356523398245
2025-09-15,603395,buy,0.0015286329763273857,35.62,0.05444990661678147,next_day_entry,0.0
2025-09-18,603395,sell,0.0015286329763273857,34.83,0.05324228656548284,break_bbi,0.05318904427891736
2025-09-18,600693,buy,0.008570307801701099,6.2,0.05313590837054681,next_day_entry,0.0
2025-09-19,301183,sell,0.009836527632218086,110.0,1.0820180395439896,take_profit_8,1.0809360215044457
2025-09-19,600693,sell,0.008570307801701099,6.22,0.053307314526580836,break_bbi,1.1341900287164999
2025-09-19,600865,buy,0.1036790627964843,9.8,1.0160548154055462,next_day_entry,0.11711915849554821
2025-09-19,002115,buy,0.010051731644261942,11.64,0.117002156339209,next_day_entry,0.0
2025-09-22,002837,sell,0.013422815595736923,62.87,0.8438924165039803,take_profit_8,0.8430485240874763
2025-09-22,600865,sell,0.1036790627964843,9.58,0.9932454215903196,break_bbi,1.8353007002562056
2025-09-23,301076,buy,0.02505399327461213,41.43,1.0379869413671805,next_day_entry,0.7962757719476581
2025-09-25,002384,buy,0.010736675552112326,74.09,0.7954802916560022,next_day_entry,0.0
2025-09-30,300548,sell,0.0007588622915637266,106.27,0.08064429572447722,break_bbi,0.08056365142875274
2025-09-30,603228,buy,0.0012881428978952028,62.48,0.08048316826049226,next_day_entry,0.0
2025-10-13,603228,sell,0.0012881428978952028,58.03,0.07475093236485862,break_bbi,0.07467618143249376
2025-10-13,688629,buy,0.0008350299961119445,89.34,0.07460157985264113,next_day_entry,0.0
2025-10-14,002384,sell,0.010736675552112326,61.0,0.6549372086788519,break_bbi,0.654282271470173
2025-10-14,603083,buy,0.006432719642036668,101.61,0.6536286428273458,next_day_entry,0.0
2025-10-16,600255,sell,0.008301259733196344,3.89,0.03229190036213378,break_bbi,0.032259608461771644
2025-10-16,300604,buy,0.00037932416526237,84.96,0.03222738108069095,next_day_entry,0.0
2025-10-17,688629,sell,0.0008350299961119445,81.05,0.0676791811848731,break_bbi,0.06761150200368822
2025-10-20,603516,buy,0.00044876724500460166,150.51,0.06754395804564259,next_day_entry,0.0
2025-10-21,603083,sell,0.006432719642036668,112.31,0.7224587429971382,take_profit_8,0.721736284254141
2025-10-21,301421,buy,0.007007632121539081,102.89,0.721015268985156,next_day_entry,0.0
2025-10-24,603516,sell,0.00044876724500460166,166.76,0.07483642577696736,take_profit_8,0.0747615893511904
2025-10-24,000981,buy,0.01876555337908082,3.98,0.07468690244874167,next_day_entry,0.0
2025-10-29,300604,sell,0.00037932416526237,92.48,0.035079898803463974,take_profit_8,0.03504481890466051
2025-10-29,000981,sell,0.01876555337908082,4.3,0.08069187953004753,take_profit_8,0.11565600655517799
2025-10-29,600629,buy,0.0047275149790952905,24.44,0.11554046608908891,next_day_entry,0.0
2025-10-30,600629,sell,0.0047275149790952905,22.99,0.10868556936940071,break_bbi,0.10857688380003132
2025-10-30,301071,buy,0.002596180358655976,41.78,0.10846841538464669,next_day_entry,0.0
2025-11-04,301076,sell,0.02505399327461213,36.48,0.9139696746578504,break_bbi,0.9130557049831926
2025-11-04,600172,buy,0.1432590087676719,6.36,0.9111272957623933,next_day_entry,0.001017281925037028
2025-11-04,000852,buy,0.00014075701653430063,7.22,0.0010162656593776505,next_day_entry,0.0
2025-11-10,600172,sell,0.1432590087676719,6.93,0.9927849307599662,take_profit_8,0.9917921458292063
2025-11-10,300959,buy,0.007965938658788965,120.0,0.9559126390546758,next_day_entry,0.034923594135475855
2025-11-10,600601,buy,0.0029318239857181352,11.9,0.03488870543004581,next_day_entry,0.0
2025-11-11,301071,sell,0.002596180358655976,45.29,0.11758100844352916,take_profit_8,0.11746342743508563
2025-11-11,300959,sell,0.007965938658788965,144.0,1.1470951668656109,take_profit_8,1.263411499133831
2025-11-11,002249,buy,0.09657581095444612,11.0,1.0623339204989073,next_day_entry,0.200015244714425
2025-11-12,603228,buy,0.002978763108007452,67.08,0.19981542928513987,next_day_entry,0.0
2025-11-14,301421,sell,0.007007632121539081,93.5,0.655213603363904,break_bbi,0.65455838976054
2025-11-14,603759,buy,0.05771442941529257,11.33,0.6539044852752648,next_day_entry,0.0
2025-11-18,002249,sell,0.09657581095444612,10.29,0.9937650947212505,break_bbi,0.9927713296265293
2025-11-19,002115,sell,0.010051731644261942,10.97,0.1102674961375535,break_bbi,1.1029285582679451
2025-11-19,603228,sell,0.002978763108007452,64.4,0.19183234415567993,break_bbi,1.2945690700794694
2025-11-19,603686,buy,0.03683708394606009,26.6,0.9798664329651985,next_day_entry,0.31372277068130583
2025-11-21,000852,sell,0.00014075701653430063,6.9,0.0009712234140866744,break_bbi,0.3146930228719784
2025-11-21,603759,sell,0.05771442941529257,10.36,0.597921488742431,break_bbi,0.912016590125667
2025-11-21,603686,sell,0.03683708394606009,25.37,0.9345568197115446,break_bbi,1.8456388530175
2025-11-21,688525,buy,0.009073782745413553,103.6,0.940043892424844,next_day_entry,0.9046549167002312
2025-11-24,688525,sell,0.009073782745413553,104.04,0.944036356832826,break_bbi,1.8477472371762245
2025-12-01,600506,buy,0.04808461621745389,19.59,0.9419776316999218,next_day_entry,0.9048276278446029
2025-12-01,002639,buy,0.06419912671452148,14.08,0.9039237041404624,next_day_entry,0.0
2025-12-04,600506,sell,0.04808461621745389,18.74,0.9011057079150858,break_bbi,0.9002046022071707
2025-12-04,300959,buy,0.008475217198287253,106.11,0.8993052969102604,next_day_entry,0.0
2025-12-05,002639,sell,0.06419912671452148,15.37,0.9867405776021951,take_profit_8,0.985753837024593
2025-12-08,300959,sell,0.008475217198287253,115.0,0.9746499778030341,take_profit_8,1.959429164849824
2026-01-06,600865,buy,0.060422825274511885,16.52,0.9981850735349364,next_day_entry,0.960245906241353
2026-01-06,002491,buy,0.15572834734119015,6.16,0.9592866196217313,next_day_entry,0.0
2026-01-07,600601,sell,0.0029318239857181352,13.33,0.03908121372962274,take_profit_8,0.03904213251589312
2026-01-07,300548,buy,0.000272787308620133,142.98,0.039003129386506616,next_day_entry,0.0
2026-01-13,300548,sell,0.000272787308620133,122.2,0.03333460911338025,break_bbi,0.03330127450426687
2026-01-13,002837,buy,0.00044811431166176063,74.24,0.033268006497769106,next_day_entry,0.0
2026-01-20,600865,sell,0.060422825274511885,13.89,0.8392730430629701,break_bbi,0.8384337700199072
2026-01-20,002491,sell,0.15572834734119015,5.88,0.9156826823661981,break_bbi,1.753200769703739
2026-01-20,300177,buy,0.08887257826125006,10.05,0.8931694115255632,next_day_entry,0.8591381887666504
2026-01-20,002195,buy,0.08996644746937031,9.54,0.8582799088577927,next_day_entry,0.0
2026-01-21,300177,sell,0.08887257826125006,10.02,0.8905032341777255,break_bbi,0.8896127309435478
2026-01-21,002361,buy,0.07963476764664976,11.16,0.8887240069366112,next_day_entry,0.0
2026-01-23,002195,sell,0.08996644746937031,10.51,0.945547362903082,take_profit_8,0.9446018155401789
2026-01-23,002361,sell,0.07963476764664976,12.46,0.992249204877256,take_profit_8,1.9358587712125574
2026-01-26,002361,buy,0.08783902028841023,11.21,0.9846754174330787,next_day_entry,0.9501986783620457
2026-01-26,000681,buy,0.03523568778519349,26.94,0.9492494289331126,next_day_entry,0.0
2026-01-29,002361,sell,0.08783902028841023,12.38,1.0874470711705186,take_profit_8,1.086359624099348
2026-01-29,300503,buy,0.018475058115728166,55.93,1.0333100004126763,next_day_entry,0.05201631368625925
2026-01-30,002837,sell,0.00044811431166176063,82.15,0.03681259070301364,take_profit_8,0.08879209179856988
2026-01-30,300604,buy,0.0006958765859430433,127.47,0.08870338841015973,next_day_entry,0.0
2026-02-10,000681,sell,0.03523568778519349,30.49,1.0743361205705495,take_profit_8,1.073261784449979
2026-02-10,002851,buy,0.00909328805746013,117.91,1.0721895948551239,next_day_entry,0.0
2026-02-25,300604,sell,0.0006958765859430433,139.91,0.09736009313929118,take_profit_8,0.09726273304615189
2026-02-25,000995,buy,0.00594648515781354,16.34,0.09716556747867323,next_day_entry,0.0
2026-03-02,002851,sell,0.00909328805746013,132.26,1.2026782784796768,take_profit_8,1.201475600201197
2026-03-02,002009,buy,0.0395392016153303,28.51,1.1272626380530668,next_day_entry,0.07308569951007726
2026-03-03,300503,sell,0.018475058115728166,48.38,0.8938233116389287,break_bbi,0.9660151878373671
2026-03-04,000995,sell,0.00594648515781354,14.95,0.08889995310931241,break_bbi,1.0548262409935703
2026-03-11,000852,buy,0.13221737371706968,7.97,1.0537724685250454,next_day_entry,0.0
2026-03-13,002009,sell,0.0395392016153303,25.95,1.0260422819178212,break_bbi,1.0250162396359035
2026-03-13,300442,buy,0.01225750834795924,83.54,1.023992247388515,next_day_entry,0.0
2026-03-16,000852,sell,0.13221737371706968,7.89,1.0431950786276798,break_bbi,1.0421518835490522
2026-04-07,300442,sell,0.01225750834795924,79.51,0.9745944887462392,break_bbi,2.0157717778065454
2026-04-29,688525,buy,0.0037490175900285402,268.84,1.0078858889032727,next_day_entry,1.0068780030143696
2026-04-29,002364,buy,0.025304959267509086,39.75,1.0058721308834861,next_day_entry,0.0
2026-05-06,688525,sell,0.0037490175900285402,310.93,1.165682039267574,take_profit_8,1.1645163572283064
2026-05-06,002364,sell,0.025304959267509086,44.87,1.1354335223331327,take_profit_8,2.2988144460391062
2026-05-06,300499,buy,0.028450673837117652,40.4,1.1494072230195531,next_day_entry,1.1482578157965337
2026-05-06,301183,buy,0.005955922664026181,192.6,1.1471107050914424,next_day_entry,0.0
2026-05-07,300499,sell,0.028450673837117652,44.42,1.263778931844766,take_profit_8,1.2625151529129213
2026-05-07,300757,buy,0.0024050715164710785,510.32,1.2273560962855208,next_day_entry,0.03393170053111505
2026-05-07,300548,buy,0.00012403601569170721,273.29,0.03389780272838667,next_day_entry,0.0
2026-05-08,301183,sell,0.005955922664026181,240.21,1.430672183125729,take_profit_8,1.4292415109426033
2026-05-08,603958,buy,0.05683211601351752,23.86,1.356014288082528,next_day_entry,0.0718712085719928
2026-05-12,000829,buy,0.0064221296210044704,11.18,0.07179940916282998,next_day_entry,0.0
