date,nav
2025-12-31,1.5958485550000026
2026-01-05,1.6333545550000026
2026-01-06,1.6660981960000023
2026-01-07,1.7609212820000024
2026-01-08,1.750656718000002
2026-01-09,1.7291857180000023
2026-01-12,1.7385618300000023
2026-01-13,1.6073162820000024
2026-01-14,1.6333473680000026
2026-01-15,1.6480143680000026
2026-01-16,1.6294533680000025
2026-01-19,1.6320693680000027
2026-01-20,1.5344237880000025
2026-01-21,1.5436582380000028
2026-01-22,1.5750112380000028
2026-01-23,1.6345343600000029
2026-01-26,1.5942483600000028
2026-01-27,1.608272360000003
2026-01-28,1.638459896000003
2026-01-29,1.624374896000003
2026-01-30,1.665113896000003
2026-02-02,1.6393128960000027
2026-02-03,1.7251939600000028
2026-02-04,1.7085394460000027
2026-02-05,1.699997110000003
2026-02-06,1.6692191100000031
2026-02-09,1.726599110000003
2026-02-10,1.7036831100000032
2026-02-11,1.6888031100000032
2026-02-12,1.7740099830000033
2026-02-13,1.7263099090000031
2026-02-24,1.7839979090000033
2026-02-25,1.7886339090000032
2026-02-26,1.8119719090000033
2026-02-27,1.8228484630000032
2026-03-02,1.7602134630000033
2026-03-03,1.6573566510000033
2026-03-04,1.6261533010000035
2026-03-05,1.6507143010000034
2026-03-06,1.6266443010000036
2026-03-09,1.6256263010000034
2026-03-10,1.6553823010000035
2026-03-11,1.6188255290000035
2026-03-12,1.6176663210000037
2026-03-13,1.5350744310000035
2026-03-16,1.5202164770000037
2026-03-17,1.5012884770000037
2026-03-18,1.5516797890000036
2026-03-19,1.5766717890000037
2026-03-20,1.5434077890000035
2026-03-23,1.5375997890000035
2026-03-24,1.5295917890000037
2026-03-25,1.5581917890000037
2026-03-26,1.5285357890000035
2026-03-27,1.5212317890000036
2026-03-30,1.5155117890000036
2026-03-31,1.4979117890000035
2026-04-01,1.5308237890000036
2026-04-02,1.4932477890000035
2026-04-03,1.4996717890000035
2026-04-07,1.4858601010000037
2026-04-08,1.4858601010000037
2026-04-09,1.4858601010000037
2026-04-10,1.4858601010000037
2026-04-13,1.4858601010000037
2026-04-14,1.4858601010000037
2026-04-15,1.4858601010000037
2026-04-16,1.4858601010000037
2026-04-17,1.4858601010000037
2026-04-20,1.4858601010000037
2026-04-21,1.4858601010000037
2026-04-22,1.4858601010000037
2026-04-23,1.4858601010000037
2026-04-24,1.4858601010000037
2026-04-27,1.4858601010000037
2026-04-28,1.4858601010000037
2026-04-29,1.523719369000004
2026-04-30,1.532411418000004
2026-05-06,1.7496166180000043
2026-05-07,1.8711714450000045
2026-05-08,1.8926102350000045
2026-05-11,1.8826642350000045
2026-05-12,1.8651882350000046
2026-05-13,1.9235622350000046
2026-05-14,1.9644372920000046
2026-05-15,1.9042682920000047
2026-05-18,1.8971796050000047
2026-05-19,1.8824166050000046
2026-05-20,1.9103066050000046
2026-05-21,1.8473875890000049
2026-05-22,1.872873129000005
2026-05-25,1.9007161290000048
2026-05-26,1.785777544000005
2026-05-27,1.7384705970000047
2026-05-28,1.805638597000005
2026-05-29,1.788539263000005
2026-06-01,1.641752263000005
2026-06-02,1.7033787320000047
2026-06-03,1.7629517650000048
2026-06-04,1.7079159660000047
2026-06-05,1.7017959920000048
2026-06-08,1.5644463990000048
2026-06-09,1.6411923990000048
2026-06-10,1.545789812000005
2026-06-11,1.529562812000005
2026-06-12,1.550256812000005
2026-06-15,1.6643776120000053
2026-06-16,1.7355235390000052
