date,nav
2025-01-02,1.0
2025-01-03,1.0
2025-01-06,1.0
2025-01-07,1.0
2025-01-08,1.0
2025-01-09,1.0
2025-01-10,1.0
2025-01-13,1.0
2025-01-14,1.0
2025-01-15,1.0
2025-01-16,1.0
2025-01-17,1.0
2025-01-20,1.0
2025-01-21,0.9995
2025-01-22,0.9972810650887574
2025-01-23,1.0076360946745562
2025-01-24,1.0108412228796844
2025-01-27,1.0128077051153974
2025-02-05,0.9853681690967462
2025-02-06,0.9866009107141032
2025-02-07,0.9794710451915942
2025-02-10,0.9993699993787235
2025-02-11,1.0011014325507523
2025-02-12,1.0057145180612972
2025-02-13,0.9908338106111507
2025-02-14,0.9893885542068452
2025-02-17,1.0267541199170733
2025-02-18,0.9996888701574751
2025-02-19,1.0089780035937237
2025-02-20,1.012559292535006
2025-02-21,1.0241293776272338
2025-02-24,0.9897175558855852
2025-02-25,0.9837313417056799
2025-02-26,0.9949364066426292
2025-02-27,0.9632708023272467
2025-02-28,0.9139632486789628
2025-03-03,0.9290125687338864
2025-03-04,0.9502838486128511
2025-03-05,0.9653879086200687
2025-03-06,1.027789288839479
2025-03-07,1.0098027511834913
2025-03-10,0.986595906777425
2025-03-11,1.0055058497879543
2025-03-12,1.0023696705207934
2025-03-13,0.988876289426255
2025-03-14,0.9933349822521659
2025-03-17,1.0102945604034388
2025-03-18,1.003503252550245
2025-03-19,1.012038651673953
2025-03-20,0.9977875424543742
2025-03-21,0.9563298387452988
2025-03-24,0.929532973441725
2025-03-25,0.9201303148637576
2025-03-26,0.9176481488425958
2025-03-27,0.903237022378922
2025-03-28,0.8992434887579419
2025-03-31,0.8826844973519418
2025-04-01,0.8792504335318245
2025-04-02,0.8781554106278634
2025-04-03,0.8795319436451752
2025-04-07,0.8586786158421513
2025-04-08,0.8586786158421513
2025-04-09,0.8586786158421513
2025-04-10,0.8586786158421513
2025-04-11,0.8586786158421513
2025-04-14,0.8586786158421513
2025-04-15,0.8586786158421513
2025-04-16,0.8586786158421513
2025-04-17,0.8586786158421513
2025-04-18,0.8586786158421513
2025-04-21,0.8586786158421513
2025-04-22,0.8586786158421513
2025-04-23,0.8586786158421513
2025-04-24,0.8586786158421513
2025-04-25,0.8586786158421513
2025-04-28,0.8586786158421513
2025-04-29,0.8586786158421513
2025-04-30,0.8586786158421513
2025-05-06,0.8586786158421513
2025-05-07,0.8586786158421513
2025-05-08,0.8586786158421513
2025-05-09,0.8586786158421513
2025-05-12,0.8586786158421513
2025-05-13,0.8582492765342303
2025-05-14,0.8655016297085727
2025-05-15,0.8752264426655263
2025-05-16,0.8606588691174326
2025-05-19,0.8568797365472322
2025-05-20,0.8911980082007218
2025-05-21,0.913614085548918
2025-05-22,0.8926630036777171
2025-05-23,0.8778305943985489
2025-05-26,0.8747487629825395
2025-05-27,0.8813749277672985
2025-05-28,0.8850188456061614
2025-05-29,0.8848010687458766
2025-05-30,0.8661330017296736
2025-06-03,0.8749491845169517
2025-06-04,0.8940015600850985
2025-06-05,0.8819706300100238
2025-06-06,0.8748897399458982
2025-06-09,0.8826777213431927
2025-06-10,0.8830216107755365
2025-06-11,0.8770689241029034
2025-06-12,0.8789483840747521
2025-06-13,0.8580890805477415
2025-06-16,0.8722482158819037
2025-06-17,0.916828937343032
2025-06-18,0.907454612462158
2025-06-19,0.8813889787556608
2025-06-20,0.8674106796754099
2025-06-23,0.8616805851516454
2025-06-24,0.8752228323474274
2025-06-25,0.8860863390296714
2025-06-26,0.8748444750874541
2025-06-27,0.8644862586591737
2025-06-30,0.8691808809138567
2025-07-01,0.8862733742038902
2025-07-02,0.8892369335126836
2025-07-03,0.8988224713539607
2025-07-04,0.88931870985901
2025-07-07,0.8995079760705187
2025-07-08,0.9116551619087412
2025-07-09,0.9026463955378097
2025-07-10,0.9047144050751977
2025-07-11,0.9040728467554646
2025-07-14,0.908959931759242
2025-07-15,0.9174190254056377
2025-07-16,0.9243747474984174
2025-07-17,0.9213830216106239
2025-07-18,0.928806198118542
2025-07-21,0.9495954739622319
2025-07-22,0.9454360611954444
2025-07-23,0.9543582053799509
2025-07-24,0.9579368289616725
2025-07-25,0.9709472719644656
2025-07-28,0.9562945584458951
2025-07-29,0.9474965174843121
2025-07-30,0.940393848723843
2025-07-31,0.9236484723268606
2025-08-01,0.9251233652068641
2025-08-04,0.9298789132682217
2025-08-05,0.933748946995266
2025-08-06,0.9396963132668879
2025-08-07,0.9221160898338916
2025-08-08,0.9247089951146743
2025-08-11,0.9375492771164843
2025-08-12,0.9269651168836018
2025-08-13,0.92269474401035
2025-08-14,0.9068422684626414
2025-08-15,0.9124792117035099
2025-08-18,0.9302394402201902
2025-08-19,0.9500542070209516
2025-08-20,0.9557906065591077
2025-08-21,0.9725946299862562
2025-08-22,0.9620617335454094
2025-08-25,0.9728415988512329
2025-08-26,0.9729783780609503
2025-08-27,0.9464123941223233
2025-08-28,0.9375712666777373
2025-08-29,0.938802070623117
2025-09-01,0.9549564565709312
2025-09-02,0.9364816346475615
2025-09-03,0.902965316720219
2025-09-04,0.888258754001308
2025-09-05,0.9065780522996743
2025-09-08,0.9080726236193106
2025-09-09,0.8997570402235184
2025-09-10,0.9108820237188381
2025-09-11,0.9296846919158189
2025-09-12,0.9422333944578329
2025-09-15,0.9391768570237291
2025-09-16,0.9551374303766681
2025-09-17,0.9618075025057584
2025-09-18,0.938697377910266
2025-09-19,0.9411802949343072
2025-09-22,0.9681324036942052
2025-09-23,0.9640515690205147
2025-09-24,0.9715380915897587
2025-09-25,0.964705282879187
2025-09-26,0.9578322871195273
2025-09-29,0.9726316657365393
2025-09-30,0.9588890845161413
2025-10-09,0.962775785817249
2025-10-10,0.9564882365161298
2025-10-13,0.9414111906747267
2025-10-14,0.9289802672498945
2025-10-15,0.9606164310068399
2025-10-16,0.9424689305682314
2025-10-17,0.9179954433172388
2025-10-20,0.8993618232589545
2025-10-21,0.9416656921362301
2025-10-22,0.9721630667494094
2025-10-23,0.9461097217504874
2025-10-24,0.956706221437733
2025-10-27,0.9442204924427526
2025-10-28,0.919039200442895
2025-10-29,0.9320978365120168
2025-10-30,0.9141143756731918
2025-10-31,0.9308279615046292
2025-11-03,0.9263498072633279
2025-11-04,0.9173420630709108
2025-11-05,0.9300640425864061
2025-11-06,0.9369843038340275
2025-11-07,0.9588866705419655
2025-11-10,0.9533807732510183
2025-11-11,0.9718458174844918
2025-11-12,0.9539236140349142
2025-11-13,0.9731851668420527
2025-11-14,0.9818467183240617
2025-11-17,0.9663058285224055
2025-11-18,0.931430197654241
2025-11-19,0.9469308689073824
2025-11-20,0.9305068381640594
2025-11-21,0.8934176042831133
2025-11-24,0.8789248454440158
2025-11-25,0.8832283390626363
2025-11-26,0.8838675654472311
2025-11-27,0.8907987670777604
2025-11-28,0.8870108712828613
2025-12-01,0.8663513845412116
2025-12-02,0.8307759839939233
2025-12-03,0.8100307260953555
2025-12-04,0.8117673765458309
2025-12-05,0.8077769096977792
2025-12-08,0.8143019901226678
2025-12-09,0.7990035990484339
2025-12-10,0.8058761201974127
2025-12-11,0.7970302717758151
2025-12-12,0.7905399829621502
2025-12-15,0.7773625652616898
2025-12-16,0.7705374658381114
2025-12-17,0.7901590721756084
2025-12-18,0.7817376271832754
2025-12-19,0.8019742120131017
