date,nav
2025-12-30,1.3715273830000019
2025-12-31,1.3713953830000019
2026-01-05,1.3716233830000018
2026-01-06,1.3831194850000017
2026-01-07,1.417860153000002
2026-01-08,1.4019658770000016
2026-01-09,1.3877858770000018
2026-01-12,1.3991194770000017
2026-01-13,1.2976901330000017
2026-01-14,1.315548945000002
2026-01-15,1.3312149450000017
2026-01-16,1.3418035390000018
2026-01-19,1.3559567850000018
2026-01-20,1.301313851000002
2026-01-21,1.3225928510000018
2026-01-22,1.3254088510000022
2026-01-23,1.358282129000002
2026-01-26,1.276862018000002
2026-01-27,1.308981018000002
2026-01-28,1.3130221900000023
2026-01-29,1.315579190000002
2026-01-30,1.3308461900000024
2026-02-02,1.3117961900000021
2026-02-03,1.3950142580000022
2026-02-04,1.380421074000002
2026-02-05,1.3720349420000022
2026-02-06,1.3541319420000022
2026-02-09,1.4121649420000022
2026-02-10,1.4524539420000022
2026-02-11,1.4216819420000022
2026-02-12,1.4831049750000025
2026-02-13,1.464409902000002
2026-02-24,1.4411639020000024
2026-02-25,1.4135219020000023
2026-02-26,1.4158868030000022
2026-02-27,1.4245281710000024
2026-03-02,1.3712023150000023
2026-03-03,1.2911810700000022
2026-03-04,1.2862450450000023
2026-03-05,1.2962120450000023
2026-03-06,1.2856170450000022
2026-03-09,1.2775530450000023
2026-03-10,1.3005460450000021
2026-03-11,1.2822006050000023
2026-03-12,1.2945031740000021
2026-03-13,1.2371987630000023
2026-03-16,1.2199417250000024
2026-03-17,1.2079026650000024
2026-03-18,1.2376890310000024
2026-03-19,1.2555609330000024
2026-03-20,1.2263541110000025
2026-03-23,1.2216021110000024
2026-03-24,1.2150501110000023
2026-03-25,1.2384501110000024
2026-03-26,1.2141861110000023
2026-03-27,1.2082101110000023
2026-03-30,1.2035301110000023
2026-03-31,1.1891301110000023
2026-04-01,1.2160581110000024
2026-04-02,1.1853141110000023
2026-04-03,1.1905701110000024
2026-04-07,1.1792696390000024
2026-04-08,1.1792696390000024
2026-04-09,1.1792696390000024
2026-04-10,1.1792696390000024
2026-04-13,1.1792696390000024
2026-04-14,1.1792696390000024
2026-04-15,1.1792696390000024
2026-04-16,1.1792696390000024
2026-04-17,1.1792696390000024
2026-04-20,1.1792696390000024
2026-04-21,1.1792696390000024
2026-04-22,1.1792696390000024
2026-04-23,1.1792696390000024
2026-04-24,1.1792696390000024
2026-04-27,1.1792696390000024
2026-04-28,1.1792696390000024
2026-04-29,1.2090548540000026
2026-04-30,1.2160429030000024
2026-05-06,1.3875707540000026
2026-05-07,1.4840923710000027
2026-05-08,1.501173198000003
2026-05-11,1.4930781980000027
2026-05-12,1.479095083000003
2026-05-13,1.524925083000003
2026-05-14,1.5757081520000027
2026-05-15,1.5549603170000028
2026-05-18,1.5543183170000028
2026-05-19,1.4982723170000027
2026-05-20,1.4807973170000028
2026-05-21,1.3817899450000029
2026-05-22,1.425874606000003
2026-05-25,1.4306123540000029
2026-05-26,1.357224626000003
2026-05-27,1.300053219000003
2026-05-28,1.3774132190000028
2026-05-29,1.3770325550000029
2026-06-01,1.270754555000003
2026-06-02,1.303553555000003
2026-06-03,1.3630269180000032
2026-06-04,1.376462294000003
2026-06-05,1.3963974850000032
2026-06-08,1.3888395780000033
2026-06-09,1.4646691660000033
2026-06-10,1.3952766230000033
2026-06-11,1.3710441500000035
2026-06-12,1.3686281500000035
2026-06-15,1.4494937500000034
2026-06-16,1.4957787070000035
