date,nav,running_max,drawdown
2025-04-14,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-15,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-16,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-17,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-18,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-21,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-22,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-23,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-24,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-25,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-28,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-29,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-04-30,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-06,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-07,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-08,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-09,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-12,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-13,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-14,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-15,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-16,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-19,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-20,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-21,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-22,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-23,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-26,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-27,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-28,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-29,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-05-30,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-06-03,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-06-04,1.0008869210000002,1.1944100160000002,-0.1620240054986276
2025-06-05,1.0088709050000002,1.1944100160000002,-0.15533954715262532
2025-06-06,1.0142813170000002,1.1944100160000002,-0.15080976933133816
2025-06-09,1.0614933170000003,1.1944100160000002,-0.11128230441764808
2025-06-10,1.0273133170000002,1.1944100160000002,-0.13989894321180907
2025-06-11,1.0117135900000003,1.1944100160000002,-0.15295955622662816
2025-06-12,1.0110265900000004,1.1944100160000002,-0.1535347355961889
2025-06-13,1.0224121750000004,1.1944100160000002,-0.14400234316186422
2025-06-16,1.0408781210000004,1.1944100160000002,-0.12854203576939838
2025-06-17,1.0139081210000005,1.1944100160000002,-0.15112222150019183
2025-06-18,1.0219302390000002,1.1944100160000002,-0.14440583609439517
2025-06-19,0.9827869020000004,1.1944100160000002,-0.17717794657207542
2025-06-20,0.9447803640000004,1.1944100160000002,-0.2089982909185515
2025-06-23,0.9794673640000005,1.1944100160000002,-0.17995717477305528
2025-06-24,0.9684933640000004,1.1944100160000002,-0.18914497448420575
2025-06-25,0.9882383680000003,1.1944100160000002,-0.17261379696936485
2025-06-26,0.9822995150000003,1.1944100160000002,-0.17758600326405816
2025-06-27,0.9798405150000004,1.1944100160000002,-0.179644760279706
2025-06-30,1.0407945150000004,1.1944100160000002,-0.1286120335079305
2025-07-01,1.0949235100000003,1.1944100160000002,-0.083293429113374
2025-07-02,1.0579504100000003,1.1944100160000002,-0.11424854461367795
2025-07-03,1.0532644100000004,1.1944100160000002,-0.11817182048814956
2025-07-04,1.0518164100000005,1.1944100160000002,-0.11938413450143048
2025-07-07,1.0525264050000003,1.1944100160000002,-0.11878970294904145
2025-07-08,1.0682197850000004,1.1944100160000002,-0.10565068051137294
2025-07-09,1.0709032400000005,1.1944100160000002,-0.10340400226516488
2025-07-10,1.0677432400000004,1.1944100160000002,-0.10604965991845783
2025-07-11,1.0893473570000003,1.1944100160000002,-0.08796197084134283
2025-07-14,1.0731253570000003,1.1944100160000002,-0.1015435716172024
2025-07-15,1.0680566450000004,1.1944100160000002,-0.10578726677389128
2025-07-16,1.0827450000000005,1.1944100160000002,-0.09348968486881781
2025-07-17,1.1147035100000005,1.1944100160000002,-0.06673295177725613
2025-07-18,1.1208746580000002,1.1944100160000002,-0.061566260341875734
2025-07-21,1.1233206580000004,1.1944100160000002,-0.059518387360877445
2025-07-22,1.1306831820000005,1.1944100160000002,-0.05335423610513301
2025-07-23,1.1243879730000004,1.1944100160000002,-0.058624795557641884
2025-07-24,1.1490803970000003,1.1944100160000002,-0.03795147260385989
2025-07-25,1.1499633970000003,1.1944100160000002,-0.0372121954811202
2025-07-28,1.1435733970000004,1.1944100160000002,-0.04256211712812674
2025-07-29,1.1490103970000003,1.1944100160000002,-0.03801007894428099
2025-07-30,1.1333533970000003,1.1944100160000002,-0.051118642829599215
2025-07-31,1.2034606870000006,1.2034606870000006,0.0
2025-08-01,1.1580213550000007,1.2034606870000006,-0.037757221728008106
2025-08-04,1.1636482060000006,1.2034606870000006,-0.033081663098813
2025-08-05,1.1817703960000008,1.2034606870000006,-0.01802326510064045
2025-08-06,1.178724099000001,1.2034606870000006,-0.020554545958342274
2025-08-07,1.1666581870000008,1.2034606870000006,-0.030580558548814363
2025-08-08,1.154716187000001,1.2034606870000006,-0.0405036080750677
2025-08-11,1.2038913950000008,1.2038913950000008,0.0
2025-08-12,1.1931524720000009,1.2038913950000008,-0.008920175893440851
2025-08-13,1.2220307720000008,1.2220307720000008,0.0
2025-08-14,1.1697300650000009,1.2220307720000008,-0.04279819150086006
2025-08-15,1.1782970650000009,1.2220307720000008,-0.03578772973811817
2025-08-18,1.2620323370000008,1.2620323370000008,0.0
2025-08-19,1.2557873310000007,1.2620323370000008,-0.00494837241242585
2025-08-20,1.2596329010000007,1.2620323370000008,-0.0019012476381579102
2025-08-21,1.2859339010000008,1.2859339010000008,0.0
2025-08-22,1.2864799010000008,1.2864799010000008,0.0
2025-08-25,1.3124739780000008,1.3124739780000008,0.0
2025-08-26,1.3250134980000008,1.3250134980000008,0.0
2025-08-27,1.2993671240000009,1.3250134980000008,-0.019355556783920314
2025-08-28,1.357043911000001,1.357043911000001,0.0
2025-08-29,1.3715991290000011,1.3715991290000011,0.0
2025-09-01,1.3660354460000008,1.3715991290000011,-0.004056347720238551
2025-09-02,1.3363678050000012,1.3715991290000011,-0.025686312607741457
2025-09-03,1.328865365000001,1.3715991290000011,-0.03115616151721834
2025-09-04,1.336887889000001,1.3715991290000011,-0.025307131847850606
2025-09-05,1.380780889000001,1.380780889000001,0.0
2025-09-08,1.376730947000001,1.380780889000001,-0.0029330808618976967
2025-09-09,1.3712605260000013,1.380780889000001,-0.006894912202105252
2025-09-10,1.3938145260000012,1.3938145260000012,0.0
2025-09-11,1.4533665260000013,1.4533665260000013,0.0
2025-09-12,1.5016296430000011,1.5016296430000011,0.0
2025-09-15,1.472011643000001,1.5016296430000011,-0.019723904717829366
2025-09-16,1.5253931830000012,1.5253931830000012,0.0
2025-09-17,1.5385128700000013,1.5385128700000013,0.0
2025-09-18,1.5820770770000012,1.5820770770000012,0.0
2025-09-19,1.564801825000001,1.5820770770000012,-0.010919349158865388
2025-09-22,1.5585666050000013,1.5820770770000012,-0.014860509858711457
2025-09-23,1.5299146770000014,1.5820770770000012,-0.032970833569570646
2025-09-24,1.5351106770000014,1.5820770770000012,-0.02968654352103972
2025-09-25,1.5344085770000016,1.5820770770000012,-0.03013032720908304
2025-09-26,1.4696341770000012,1.5820770770000012,-0.07107295948767478
2025-09-29,1.4974021770000012,1.5820770770000012,-0.053521349389982986
2025-09-30,1.5198661770000013,1.5820770770000012,-0.039322294030052385
2025-10-09,1.5406991770000014,1.5820770770000012,-0.026154161893592653
2025-10-10,1.5108001770000012,1.5820770770000012,-0.04505273544267396
2025-10-13,1.5034851770000013,1.5820770770000012,-0.04967640397712425
2025-10-14,1.4777237330000015,1.5820770770000012,-0.06595970924367278
2025-10-15,1.5233947330000015,1.5820770770000012,-0.03709196274512461
2025-10-16,1.4729898760000015,1.5820770770000012,-0.06895188773410155
2025-10-17,1.4607130190000013,1.5820770770000012,-0.07671184910291184
2025-10-20,1.4995952190000015,1.5820770770000012,-0.05213517040295235
2025-10-21,1.5045652190000014,1.5820770770000012,-0.048993730537440716
2025-10-22,1.5393442190000015,1.5820770770000012,-0.027010604363873036
2025-10-23,1.5090050160000015,1.5820770770000012,-0.04618742162585532
2025-10-24,1.5446582420000015,1.5820770770000012,-0.02365171428370283
2025-10-27,1.5446258580000014,1.5820770770000012,-0.023672183577184702
2025-10-28,1.5262878580000014,1.5820770770000012,-0.035263274976330194
2025-10-29,1.5580333880000015,1.5820770770000012,-0.015197545903131604
2025-10-30,1.5106291020000013,1.5820770770000012,-0.045160868606656246
2025-10-31,1.4723444060000013,1.5820770770000012,-0.06935987670593113
2025-11-03,1.4900834060000014,1.5820770770000012,-0.058147401499832
2025-11-04,1.4327173580000014,1.5820770770000012,-0.09440735926925992
2025-11-05,1.4313396910000016,1.5820770770000012,-0.09527815565461195
2025-11-06,1.4366244710000016,1.5820770770000012,-0.09193774950321176
2025-11-07,1.4546064710000015,1.5820770770000012,-0.08057167874634441
2025-11-10,1.5105767270000015,1.5820770770000012,-0.0451939738205307
2025-11-11,1.5134570770000015,1.5820770770000012,-0.04337336087955945
2025-11-12,1.5286160770000015,1.5820770770000012,-0.033791653249520937
2025-11-13,1.5293140770000015,1.5820770770000012,-0.03335046109134643
2025-11-14,1.5388052550000018,1.5820770770000012,-0.02735127297467277
2025-11-17,1.5231932550000018,1.5820770770000012,-0.03721931305120563
2025-11-18,1.4841446130000018,1.5820770770000012,-0.06190119648639558
2025-11-19,1.4188315300000016,1.5820770770000012,-0.10318431976117903
2025-11-20,1.4408238340000017,1.5820770770000012,-0.08928341422394515
2025-11-21,1.3425907880000016,1.5820770770000012,-0.15137460271791758
2025-11-24,1.3400120940000018,1.5820770770000012,-0.15300454479690262
2025-11-25,1.3412440940000017,1.5820770770000012,-0.15222582167531107
2025-11-26,1.3403800940000017,1.5820770770000012,-0.15277193918915455
2025-11-27,1.3408840940000017,1.5820770770000012,-0.15245337063941244
2025-11-28,1.3423480940000017,1.5820770770000012,-0.15152800485206663
2025-12-01,1.3564759400000017,1.5820770770000012,-0.14259806951238652
2025-12-02,1.3708663400000016,1.5820770770000012,-0.1335021789207047
2025-12-03,1.3378574050000018,1.5820770770000012,-0.15436648160221034
2025-12-04,1.3415926500000017,1.5820770770000012,-0.15200550623994613
2025-12-05,1.372118057000002,1.5820770770000012,-0.132710993068765
2025-12-08,1.388497057000002,1.5820770770000012,-0.12235814728260497
2025-12-09,1.3862018490000019,1.5820770770000012,-0.12380890340148654
2025-12-10,1.3866278490000017,1.5820770770000012,-0.12353963712729998
2025-12-11,1.382306849000002,1.5820770770000012,-0.12627085677697303
2025-12-12,1.3800508490000019,1.5820770770000012,-0.12769683028534218
2025-12-15,1.3750440730000018,1.5820770770000012,-0.13086151554169778
2025-12-16,1.3713953830000019,1.5820770770000012,-0.13316778118010697
2025-12-17,1.3715433830000017,1.5820770770000012,-0.13307423327264312
2025-12-18,1.3713993830000017,1.5820770770000012,-0.13316525285828362
2025-12-19,1.3714273830000019,1.5820770770000012,-0.13314755460552008
2025-12-22,1.3715193830000019,1.5820770770000012,-0.1330894032035831
2025-12-23,1.3715833830000017,1.5820770770000012,-0.13304895005440964
2025-12-24,1.3716953830000018,1.5820770770000012,-0.1329781570433558
2025-12-25,1.3716193830000019,1.5820770770000012,-0.1330261951579994
2025-12-26,1.3715953830000018,1.5820770770000012,-0.1330413650889395
2025-12-29,1.3715113830000019,1.5820770770000012,-0.13309445984722978
2025-12-30,1.3715273830000019,1.5820770770000012,-0.1330843465599364
2025-12-31,1.3713953830000019,1.5820770770000012,-0.13316778118010697
2026-01-05,1.3716233830000018,1.5820770770000012,-0.13302366683617606
2026-01-06,1.3831194850000017,1.5820770770000012,-0.1257572054436633
2026-01-07,1.417860153000002,1.5820770770000012,-0.10379830817812874
2026-01-08,1.4019658770000016,1.5820770770000012,-0.11384476939741373
2026-01-09,1.3877858770000018,1.5820770770000012,-0.12280767026118744
2026-01-12,1.3991194770000017,1.5820770770000012,-0.1156439232069092
2026-01-13,1.2976901330000017,1.5820770770000012,-0.1797554291977137
2026-01-14,1.315548945000002,1.5820770770000012,-0.16846722316803975
2026-01-15,1.3312149450000017,1.5820770770000012,-0.15856505074689187
2026-01-16,1.3418035390000018,1.5820770770000012,-0.15187220742469498
2026-01-19,1.3559567850000018,1.5820770770000012,-0.14292621724143673
2026-01-20,1.301313851000002,1.5820770770000012,-0.1774649478724475
2026-01-21,1.3225928510000018,1.5820770770000012,-0.16401490785268436
2026-01-22,1.3254088510000022,1.5820770770000012,-0.16223496928904613
2026-01-23,1.358282129000002,1.5820770770000012,-0.1414564127459379
2026-01-26,1.276862018000002,1.5820770770000012,-0.1929204736211464
2026-01-27,1.308981018000002,1.5820770770000012,-0.17261868146010617
2026-01-28,1.3130221900000023,1.5820770770000012,-0.17006433562022893
2026-01-29,1.315579190000002,1.5820770770000012,-0.16844810589465298
2026-01-30,1.3308461900000024,1.5820770770000012,-0.15879813357538375
2026-02-02,1.3117961900000021,1.5820770770000012,-0.17083926625908563
2026-02-03,1.3950142580000022,1.5820770770000012,-0.11823875190374111
2026-02-04,1.380421074000002,1.5820770770000012,-0.12746281829857964
2026-02-05,1.3720349420000022,1.5820770770000012,-0.13276352843585182
2026-02-06,1.3541319420000022,1.5820770770000012,-0.1440796648367081
2026-02-09,1.4121649420000022,1.5820770770000012,-0.10739813974309853
2026-02-10,1.4524539420000022,1.5820770770000012,-0.0819322502578671
2026-02-11,1.4216819420000022,1.5820770770000012,-0.10138263004489434
2026-02-12,1.4831049750000025,1.5820770770000012,-0.06255833134734101
2026-02-13,1.464409902000002,1.5820770770000012,-0.07437512161109394
2026-02-24,1.4411639020000024,1.5820770770000012,-0.08906846388748901
2026-02-25,1.4135219020000023,1.5820770770000012,-0.10654043184774542
2026-02-26,1.4158868030000022,1.5820770770000012,-0.10504562414565521
2026-02-27,1.4245281710000024,1.5820770770000012,-0.09958358432115677
2026-03-02,1.3712023150000023,1.5820770770000012,-0.13328981568955423
2026-03-03,1.2911810700000022,1.5820770770000012,-0.18386968070582743
2026-03-04,1.2862450450000023,1.5820770770000012,-0.18698964563785203
2026-03-05,1.2962120450000023,1.5820770770000012,-0.18068969973452098
2026-03-06,1.2856170450000022,1.5820770770000012,-0.1873865921641179
2026-03-09,1.2775530450000023,1.5820770770000012,-0.19248368895999035
2026-03-10,1.3005460450000021,1.5820770770000012,-0.17795026303892203
2026-03-11,1.2822006050000023,1.5820770770000012,-0.18954605711665884
2026-03-12,1.2945031740000021,1.5820770770000012,-0.18176984369516835
2026-03-13,1.2371987630000023,1.5820770770000012,-0.21799084192153972
2026-03-16,1.2199417250000024,1.5820770770000012,-0.2288986783669823
2026-03-17,1.2079026650000024,1.5820770770000012,-0.2365083328996357
2026-03-18,1.2376890310000024,1.5820770770000012,-0.2176809531006172
2026-03-19,1.2555609330000024,1.5820770770000012,-0.20638447313777653
2026-03-20,1.2263541110000025,1.5820770770000012,-0.22484553450109723
2026-03-23,1.2216021110000024,1.5820770770000012,-0.22784918082723638
2026-03-24,1.2150501110000023,1.5820770770000012,-0.23199057197388284
2026-03-25,1.2384501110000024,1.5820770770000012,-0.2171998893072885
2026-03-26,1.2141861110000023,1.5820770770000012,-0.23253668948772632
2026-03-27,1.2082101110000023,1.5820770770000012,-0.23631400229181032
2026-03-30,1.2035301110000023,1.5820770770000012,-0.2392721388251292
2026-03-31,1.1891301110000023,1.5820770770000012,-0.24837409738918714
2026-04-01,1.2160581110000024,1.5820770770000012,-0.23135343487439874
2026-04-02,1.1853141110000023,1.5820770770000012,-0.25078611640866255
2026-04-03,1.1905701110000024,1.5820770770000012,-0.2474639015327813
2026-04-07,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-08,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-09,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-10,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-13,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-14,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-15,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-16,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-17,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-20,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-21,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-22,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-23,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-24,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-27,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-28,1.1792696390000024,1.5820770770000012,-0.2546067090257187
2026-04-29,1.2090548540000026,1.5820770770000012,-0.23578005675130476
2026-04-30,1.2160429030000024,1.5820770770000012,-0.23136304755397108
2026-05-06,1.3875707540000026,1.5820770770000012,-0.12294364530508806
2026-05-07,1.4840923710000027,1.5820770770000012,-0.06193421763356888
2026-05-08,1.501173198000003,1.5820770770000012,-0.05113776071732956
2026-05-11,1.4930781980000027,1.5820770770000012,-0.056254452007333144
2026-05-12,1.479095083000003,1.5820770770000012,-0.06509290571055926
2026-05-13,1.524925083000003,1.5820770770000012,-0.03612465841953305
2026-05-14,1.5757081520000027,1.5820770770000012,-0.004025673017193032
2026-05-15,1.5549603170000028,1.5820770770000012,-0.017139974021631255
2026-05-18,1.5543183170000028,1.5820770770000012,-0.0175457696742789
2026-05-19,1.4982723170000027,1.5820770770000012,-0.05297135090213967
2026-05-20,1.4807973170000028,1.5820770770000012,-0.06401695686789743
2026-05-21,1.3817899450000029,1.5820770770000012,-0.12659758169291657
2026-05-22,1.425874606000003,1.5820770770000012,-0.098732529072601
2026-05-25,1.4306123540000029,1.5820770770000012,-0.0957378911571185
2026-05-26,1.357224626000003,1.5820770770000012,-0.14212483972422674
2026-05-27,1.300053219000003,1.5820770770000012,-0.17826176872165
2026-05-28,1.3774132190000028,1.5820770770000012,-0.12936402465807184
2026-05-29,1.3770325550000029,1.5820770770000012,-0.12960463493271268
2026-06-01,1.270754555000003,1.5820770770000012,-0.19678088161819562
2026-06-02,1.303553555000003,1.5820770770000012,-0.176049274747186
2026-06-03,1.3630269180000032,1.5820770770000012,-0.13845732435196512
2026-06-04,1.376462294000003,1.5820770770000012,-0.12996508576553878
2026-06-05,1.3963974850000032,1.5820770770000012,-0.11736444115105393
2026-06-08,1.3888395780000033,1.5820770770000012,-0.12214164645279024
2026-06-09,1.4646691660000033,1.5820770770000012,-0.07421124590379091
2026-06-10,1.3952766230000033,1.5820770770000012,-0.11807291611494464
2026-06-11,1.3710441500000035,1.5820770770000012,-0.13338978869485107
2026-06-12,1.3686281500000035,1.5820770770000012,-0.13491689507615412
2026-06-15,1.4494937500000034,1.5820770770000012,-0.08380332976659255
2026-06-16,1.4957787070000035,1.5820770770000012,-0.05454751304761973
