trade_id,status,symbol,buy_date,sell_date,holding_days,buy_shares,sell_shares,sell_count,buy_price,average_sell_price,buy_value,sell_value,gross_pnl,cost,net_pnl,net_pnl_display,net_return_pct,exit_reasons
11,closed,002369,2025-03-21,2025-03-25,4,0.04923257617423161,0.04923257617423161,1,11.05,10.309999999999999,0.5440199667252593,0.5075878603563279,-0.03643210636893146,0.0010516078270815872,-0.03748371419601305,-37483.71419601305,-0.06883252494112235,break_bbi
12,closed,300042,2025-03-25,2025-03-26,1,0.01878285868732571,0.01878285868732571,1,26.97,26.800000000000004,0.5065736987971744,0.5033806128203291,-0.0031930859768453113,0.0010099543116175035,-0.004203040288462814,-4203.040288462815,-0.008288707955003721,break_bbi
13,closed,000880,2025-03-26,2025-04-02,7,0.022609129493706515,0.022609129493706515,1,22.22,25.58,0.5023748573501587,0.5783415324490127,0.07596667509885391,0.0010807163897991715,0.07488595870905473,74885.95870905473,0.14891499139923986,take_profit_8
14,closed,301316,2025-06-05,2025-07-31,56,0.013911355966750442,0.013911355966750442,1,42.1,47.150000000000006,0.5856680862001936,0.6559204338322834,0.07025234763208976,0.001241588520032477,0.06901075911205728,69010.75911205729,0.11771482674095506,take_profit_8
15,closed,002651,2025-06-05,2025-07-01,26,0.05145228170720068,0.05145228170720068,1,11.36,13.15,0.5844979201937998,0.676597504449689,0.09209958425588927,0.0012610954246434888,0.09083848883124578,90838.48883124578,0.155257594518158,take_profit_8
16,closed,688668,2025-07-01,2025-07-16,15,0.01013242475969216,0.01013242475969216,1,63.12,69.95,0.6395586508317692,0.7087631119404667,0.06920446110869749,0.001348321762772236,0.06785613934592524,67856.13934592524,0.1059923916387795,take_profit_8
17,closed,300959,2025-07-02,2025-07-23,21,0.0008166363947868712,0.0008166363947868712,1,43.7,42.45,0.03568701045218627,0.03466621495870269,-0.0010207954934835853,7.035322541088897e-05,-0.0010911487188944744,-1091.1487188944745,-0.030544969904237537,break_bbi
18,closed,002416,2025-07-16,2025-09-02,48,0.05325488805769924,0.05325488805769924,1,12.19,11.979999999999999,0.6491770854233537,0.6379935589312369,-0.011183526492116846,0.0012871706443545908,-0.012470697136471436,-12470.697136471435,-0.019190817386059395,break_bbi
19,closed,300863,2025-07-16,2025-07-23,7,0.0016483399377542037,0.0016483399377542037,1,35.29,34.69,0.058169916403345845,0.05718091244069332,-0.0009890039626525224,0.00011535082884403918,-0.0011043547914965615,-1104.3547914965616,-0.018966015565618857,break_bbi
20,closed,000530,2025-07-23,2025-08-29,37,0.014080432665951043,0.014080432665951043,1,6.51,6.34,0.09166361665534128,0.08926994310212961,-0.00239367355321167,0.00018093355975747088,-0.002574607112969141,-2574.607112969141,-0.028059498105580977,break_bbi
21,closed,301183,2025-07-31,2025-08-19,19,0.009290518074013003,0.009290518074013003,1,70.46,82.0,0.6546099034949562,0.7618224820690663,0.10721257857411015,0.0014164323855640226,0.10579614618854613,105796.14618854613,0.16145563207726152,take_profit_8
22,closed,600629,2025-08-19,2025-08-28,9,0.056069348025646726,0.056069348025646726,1,13.56,14.88,0.7603003592277696,0.8343118986216234,0.07401153939385374,0.001594612257849393,0.07241692713600435,72416.92713600435,0.09515263497564391,take_profit_8
23,closed,301076,2025-08-28,2025-09-08,11,0.015337662244573001,0.015337662244573001,1,52.02,60.62,0.7978651899626875,0.9297690852660153,0.1319038953033278,0.001727634275228703,0.1301762610280991,130176.26102809909,0.1629927166259346,take_profit_8
24,closed,600255,2025-08-28,2025-10-16,49,0.00828089329012693,0.00828089329012693,1,4.2,3.89,0.03477975181853311,0.03221267489859376,-0.0025670769199393484,6.699242671712687e-05,-0.0026340693466564754,-2634.0693466564753,-0.07566005423148281,break_bbi
25,closed,300703,2025-08-29,2025-09-11,13,0.00271952324717491,0.00271952324717491,1,32.76,35.66,0.08909158157745005,0.09697819899425729,0.00788661741680724,0.00018606978057170734,0.007700547636235533,7700.547636235533,0.0863477182158501,take_profit_8
26,closed,603516,2025-09-02,2025-09-09,7,0.006591974806147426,0.006591974806147426,1,96.59,113.3,0.6367188465257799,0.7468707455365033,0.11015189901072342,0.0013835895920622833,0.10876830941866114,108768.30941866114,0.17065562039161777,take_profit_8
27,closed,600410,2025-09-08,2025-09-12,4,0.04615823088639143,0.04615823088639143,1,18.79,20.53,0.8673131583552949,0.947628480097616,0.08031532174232114,0.0018149416384529108,0.07850038010386823,78500.38010386823,0.0904194262363502,take_profit_8
28,closed,688343,2025-09-08,2025-09-12,4,0.0007353263732639071,0.0007353263732639071,1,82.41,90.33,0.060598246420678584,0.06642203129692872,0.00582378487625014,0.0001270202777176073,0.005696764598532533,5696.7645985325335,0.09391482198180409,take_profit_8
29,closed,002837,2025-09-10,2025-09-22,12,0.010305246734338065,0.010305246734338065,1,72.33,81.88,0.7453784962946722,0.8437936026076007,0.09841510631292849,0.001589172098902273,0.09682593421402622,96825.93421402622,0.12977192861058473,take_profit_8
30,closed,300548,2025-09-11,2025-09-30,19,0.0007592127106911212,0.0007592127106911212,1,127.48,106.27,0.09678443635890413,0.08068153476514545,-0.016102901593758684,0.00017746597112404958,-0.01628036756488273,-16280.367564882732,-0.1680446161933454,break_bbi
31,closed,301183,2025-09-12,2025-09-19,7,0.009829579385290717,0.009829579385290717,1,97.4,110.09,0.957401032127316,1.0821383945266552,0.12473736239933919,0.002039539426653971,0.12269782297268522,122697.82297268522,0.1280291577006156,take_profit_8
32,closed,603395,2025-09-15,2025-09-18,3,0.0015292106472392982,0.0015292106472392982,1,35.72,34.92,0.05462340431938773,0.053400035801596295,-0.0012233685177914372,0.00010802344012098403,-0.0013313919579124214,-1331.3919579124213,-0.024349670486288607,break_bbi
33,closed,600693,2025-09-18,2025-09-19,1,0.008595700390866344,0.008595700390866344,1,6.2,6.22,0.05329334242337133,0.05346525643118866,0.00017191400781732535,0.00010675859885456,6.515540896276535e-05,65.15540896276535,0.0012213592858753863,break_bbi
34,closed,600865,2025-09-19,2025-09-22,3,0.1036849311261014,0.1036849311261014,1,9.8,9.58,1.0161123250357937,0.9933016401880514,-0.02281068484774229,0.002009413965223845,-0.024820098812966134,-24820.098812966135,-0.024402128483761117,break_bbi
35,closed,002115,2025-09-19,2025-11-19,61,0.010070651852104632,0.010070651852104632,1,11.64,10.97,0.11722238755849791,0.11047505081758781,-0.006747336740910104,0.00022769743837608572,-0.006975034179286189,-6975.034179286189,-0.05944313418540222,break_bbi
36,closed,301076,2025-09-23,2025-11-04,42,0.019230255200836197,0.019230255200836197,1,53.98,47.53,1.0380491757411379,0.9140140296957444,-0.12403514604539345,0.0019520632054368823,-0.12598720925083032,-125987.20925083032,-0.1212479628559658,break_bbi
37,closed,002384,2025-09-25,2025-10-14,19,0.010735261804412052,0.010735261804412052,1,74.09,61.0,0.795375547088889,0.6548509700691352,-0.14052457701975385,0.001450226517158024,-0.1419748035369119,-141974.80353691187,-0.17832201541204118,break_bbi
38,closed,603228,2025-09-30,2025-10-13,13,0.0012787094314353315,0.0012787094314353315,1,62.97,58.48,0.08052033289748282,0.07477892755033819,-0.0057414053471446375,0.00015529926044782102,-0.005896704607592458,-5896.704607592458,-0.07315933233036613,break_bbi
39,closed,688629,2025-10-13,2025-10-17,4,0.0008353427255841076,0.0008353427255841076,1,89.34,81.05,0.07462951910368418,0.06770452790859192,-0.006924991195092253,0.0001423340470122761,-0.007067325242104529,-7067.325242104529,-0.0946041869480419,break_bbi
40,closed,603083,2025-10-14,2025-10-21,7,0.006422391671801725,0.006422391671801725,1,101.76,112.48,0.6535425765225436,0.7223906152442581,0.06884803872171452,0.0013759331917668016,0.06747210552994772,67472.10552994772,0.10313742860912677,take_profit_8
41,closed,300604,2025-10-16,2025-10-29,13,0.00037821545776218097,0.00037821545776218097,1,85.0,92.52,0.032148313909785384,0.03499249415215698,0.0028441802423715967,6.714080806194236e-05,0.0027770394343096545,2777.0394343096546,0.08629582182523347,take_profit_8
42,closed,603516,2025-10-20,2025-10-24,4,0.00044893531410907444,0.00044893531410907444,1,150.51,166.76,0.06756925412655679,0.07486445298082925,0.007295198854272461,0.00014243370710738601,0.007152765147165075,7152.765147165075,0.10575252931242571,take_profit_8
43,closed,301421,2025-10-21,2025-11-14,24,0.006999488129627788,0.006999488129627788,1,103.0,93.59999999999998,0.7209472773516622,0.6551520889331609,-0.0657951884185013,0.0013760993662848232,-0.06717128778478612,-67171.28778478612,-0.09307779599041748,break_bbi
44,closed,000981,2025-10-24,2025-10-29,5,0.018772581320149306,0.018772581320149306,1,3.98,4.3,0.07471487365419424,0.08072209967664201,0.00600722602244777,0.00015543697333083624,0.005851789049116934,5851.789049116934,0.07824336467552537,take_profit_8
45,closed,600629,2025-10-29,2025-10-30,1,0.004725179862484904,0.004725179862484904,1,24.44,22.99,0.11548339583913106,0.10863188503852794,-0.006851510800603117,0.000224115280877659,-0.007075626081480776,-7075.626081480776,-0.061208431503030576,break_bbi
46,closed,301071,2025-10-30,2025-11-11,12,0.0025813056741708154,0.0025813056741708154,1,42.0,45.53,0.10841483831517425,0.11752684734499723,0.009112009029822982,0.00022594168566017147,0.00888606734416281,8886.06734416281,0.08188168973883263,take_profit_8
47,closed,600172,2025-11-04,2025-11-10,6,0.14327209537331884,0.14327209537331884,1,6.36,6.93,0.9112105265743079,0.9928756209370995,0.08166509436279157,0.0019040861475114073,0.07976100821528016,79761.00821528016,0.08744557329462971,take_profit_8
48,closed,000852,2025-11-04,2025-11-21,17,0.00013536028585911953,0.00013536028585911953,1,7.22,6.9,0.000977301263902843,0.0009339859724279248,-4.3315291474918245e-05,1.9112872363307677e-06,-4.522657871124901e-05,-45.22657871124901,-0.04623077753271659,break_bbi
49,closed,300959,2025-11-10,2025-11-11,1,0.00796675898691535,0.00796675898691535,1,120.0,144.0,0.9560110784298421,1.1472132941158104,0.1912022156859683,0.0021032243725456526,0.18909899131342262,189098.99131342262,0.19760239760239745,take_profit_8
50,closed,600601,2025-11-10,2026-01-07,58,0.002931157565786373,0.002931157565786373,1,11.9,13.329999999999998,0.03488077503285784,0.03907233035193235,0.0041915553190745095,7.395310538479018e-05,0.004117602213689719,4117.602213689719,0.11792996919047329,take_profit_8
