date,nav
2025-01-02,1.0
2025-01-03,1.0
2025-01-06,1.0
2025-01-07,1.0
2025-01-08,1.0
2025-01-09,1.0
2025-01-10,1.0
2025-01-13,1.0
2025-01-14,1.0
2025-01-15,1.0
2025-01-16,1.0
2025-01-17,1.0
2025-01-20,1.0
2025-01-21,0.9995
2025-01-22,0.9885764569785604
2025-01-23,0.9905786249795215
2025-01-24,0.9816813908168505
2025-01-27,0.981190550121442
2025-02-05,1.0062974910630493
2025-02-06,1.0125742262984514
2025-02-07,1.0171057544920545
2025-02-10,1.0423724370807892
2025-02-11,1.071943622442298
2025-02-12,1.0777860660292413
2025-02-13,1.0795273204553526
2025-02-14,1.0928386076250565
2025-02-17,1.1056888206502793
2025-02-18,1.0789310845621727
2025-02-19,1.098232387857056
2025-02-20,1.0920032998904705
2025-02-21,1.168260071570131
2025-02-24,1.1624934066707249
2025-02-25,1.1695017986161713
2025-02-26,1.1592327004461347
2025-02-27,1.1615414043876524
2025-02-28,1.0910863887956872
2025-03-03,1.0728195615917824
2025-03-04,1.0667414285259842
2025-03-05,1.0959096211071433
2025-03-06,1.1302196780559899
2025-03-07,1.0983861875734495
2025-03-10,1.0865893177020254
2025-03-11,1.0857093925549752
2025-03-12,1.100211273039648
2025-03-13,1.1056194598037592
2025-03-14,1.1143111695363785
2025-03-17,1.1243444516993628
2025-03-18,1.130965569013003
2025-03-19,1.116951156224824
2025-03-20,1.0957192811644356
2025-03-21,1.042665207253689
2025-03-24,1.0381879845666293
2025-03-25,1.014483084481296
2025-03-26,1.0106521925194762
2025-03-27,1.0059082860494586
2025-03-28,1.0030441334549454
2025-03-31,1.0057969709362844
2025-04-01,1.0041121353986493
2025-04-02,1.0068127206258297
2025-04-03,0.993644979901118
2025-04-07,0.9341581830782553
2025-04-08,0.9341581830782553
2025-04-09,0.9341581830782553
2025-04-10,0.9341581830782553
2025-04-11,0.9341581830782553
2025-04-14,0.9341581830782553
2025-04-15,0.9341581830782553
2025-04-16,0.9341581830782553
2025-04-17,0.9341581830782553
2025-04-18,0.9341581830782553
2025-04-21,0.9341581830782553
2025-04-22,0.9341581830782553
2025-04-23,0.9341581830782553
2025-04-24,0.9341581830782553
2025-04-25,0.9341581830782553
2025-04-28,0.9341581830782553
2025-04-29,0.9341581830782553
2025-04-30,0.9341581830782553
2025-05-06,0.9341581830782553
2025-05-07,0.9341581830782553
2025-05-08,0.9341581830782553
2025-05-09,0.9332249581201353
2025-05-12,0.9292090239106487
2025-05-13,0.9446664263362511
2025-05-14,0.9775574472280865
2025-05-15,0.9782651585499478
2025-05-16,0.9781457218233792
2025-05-19,1.0017088501080407
2025-05-20,1.0227605485927602
2025-05-21,1.004683150728075
2025-05-22,0.9821526787424553
2025-05-23,0.9868484472867448
2025-05-26,1.0114868211560606
2025-05-27,1.027699762314045
2025-05-28,1.0300505195059584
2025-05-29,1.0441531013089942
2025-05-30,1.0334808075079285
2025-06-03,1.028966067930097
2025-06-04,1.0507216673377493
2025-06-05,1.0569721021705867
2025-06-06,1.0632168575417644
2025-06-09,1.051099172003368
2025-06-10,1.048977761642587
2025-06-11,1.0664007603276244
2025-06-12,1.0452793662141389
2025-06-13,1.0331170036783237
2025-06-16,1.0604857798907088
2025-06-17,1.0605696434896892
2025-06-18,1.0338188407569593
2025-06-19,1.0059026728502642
2025-06-20,1.0038816427180008
2025-06-23,1.007250026271773
2025-06-24,1.0240919440406329
2025-06-25,1.0335234179911945
2025-06-26,1.0329768357406186
2025-06-27,1.0484486779759472
2025-06-30,1.0360142995275157
2025-07-01,1.0478920260363351
2025-07-02,1.0529327097972538
2025-07-03,1.0714861724958487
2025-07-04,1.075691811590415
2025-07-07,1.0995768768073604
2025-07-08,1.1142368765364874
2025-07-09,1.1100979759142222
2025-07-10,1.1151304023256163
2025-07-11,1.1374510642860847
2025-07-14,1.1535832213309136
2025-07-15,1.1513699706551077
2025-07-16,1.1412623932670571
2025-07-17,1.1560920806404629
2025-07-18,1.1646288532375237
2025-07-21,1.1888695712634407
2025-07-22,1.2009253026972468
2025-07-23,1.2009865568354239
2025-07-24,1.211175643475769
2025-07-25,1.2106540313869978
2025-07-28,1.226401700800692
2025-07-29,1.2345849155129462
2025-07-30,1.2223955982512962
2025-07-31,1.2048077321424215
2025-08-01,1.1974072913206288
2025-08-04,1.2181696406118916
2025-08-05,1.2270134459302788
2025-08-06,1.2423590956865713
2025-08-07,1.25151783107599
2025-08-08,1.24339435373845
2025-08-11,1.263191647126364
2025-08-12,1.2958080256520534
2025-08-13,1.3136105101892457
2025-08-14,1.2840883827487646
2025-08-15,1.2906245071406783
2025-08-18,1.2903130876035118
2025-08-19,1.2765009276279644
2025-08-20,1.2897775009533248
2025-08-21,1.289288163521991
2025-08-22,1.261424680747988
2025-08-25,1.2824050487592735
2025-08-26,1.2913886575760702
2025-08-27,1.2494368786087091
2025-08-28,1.2650972738689954
2025-08-29,1.3134065672763546
2025-09-01,1.3300441049060026
2025-09-02,1.3206472811641419
2025-09-03,1.301045344375633
2025-09-04,1.2960632077562888
2025-09-05,1.333914373323903
2025-09-08,1.330775587456157
2025-09-09,1.3166547205728558
2025-09-10,1.3187451600284321
2025-09-11,1.3395486948786508
2025-09-12,1.381086656798052
2025-09-15,1.3790774495118738
2025-09-16,1.374330727140757
2025-09-17,1.3644404064702125
2025-09-18,1.3467173092706877
2025-09-19,1.3806357695769522
2025-09-22,1.35366798803185
2025-09-23,1.339586425896961
2025-09-24,1.3836141176950703
2025-09-25,1.3994937887972614
2025-09-26,1.3827313022005527
2025-09-29,1.4217738809964258
2025-09-30,1.4659858173669291
2025-10-09,1.488974876902895
2025-10-10,1.5088085140184955
2025-10-13,1.4751631095092586
2025-10-14,1.455978650110035
2025-10-15,1.461687506654268
2025-10-16,1.453142160798031
2025-10-17,1.4118107869272682
2025-10-20,1.4331357715770432
2025-10-21,1.3958079937931909
2025-10-22,1.423626374248651
2025-10-23,1.4420237204003168
2025-10-24,1.4148146850616996
2025-10-27,1.4184846639365853
2025-10-28,1.4117238869451878
2025-10-29,1.4309893330772225
2025-10-30,1.4052847716064434
2025-10-31,1.418287556732751
2025-11-03,1.4055635157788704
2025-11-04,1.3848578543906207
2025-11-05,1.4093012250856713
2025-11-06,1.4038114801982584
2025-11-07,1.3940175855132446
2025-11-10,1.3869868419598255
2025-11-11,1.3785342332072434
2025-11-12,1.3873575735932209
2025-11-13,1.4041468606442415
2025-11-14,1.4038391818141038
2025-11-17,1.4064281819896025
2025-11-18,1.3739600173923385
2025-11-19,1.355563000665797
2025-11-20,1.3460781719931525
2025-11-21,1.2843109814359155
2025-11-24,1.28351366743088
2025-11-25,1.2992121378222352
2025-11-26,1.302665515019719
2025-11-27,1.3101269031794827
2025-11-28,1.3298723899109435
2025-12-01,1.3430067783556061
2025-12-02,1.3513323643072948
2025-12-03,1.3703657182122293
2025-12-04,1.3312835443150983
2025-12-05,1.362368414720339
2025-12-08,1.3555243280287268
2025-12-09,1.324304376182638
2025-12-10,1.336391334485127
2025-12-11,1.3048790818126834
2025-12-12,1.3323395200359078
2025-12-15,1.3278678180556283
2025-12-16,1.2849069235525974
2025-12-17,1.323015171619201
2025-12-18,1.2995762999919585
2025-12-19,1.3198870749344855
2025-12-22,1.3854531740975915
