strategy,window,start,end,take_profit_levels,take_profit_fractions,annual_return,max_drawdown,calmar,passes_return_gate,passes_drawdown_gate,trade_count,candidate_count
tp12_24_36_f25_25_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,0.25/0.25/1.00,1.1060961539196161,-0.15064067950292181,7.342612616787634,True,True,38.0,85.0
tp12_24_36_f25_25_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,0.25/0.25/1.00,-0.2027323636708448,-0.2571054607993152,-0.7885183108930092,False,True,21.0,68.0
tp12_24_36_f25_25_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,0.25/0.25/1.00,0.9444703432414858,-0.21182620126149687,4.458704058406584,True,True,108.0,201.0
tp12_24_36_f33_33_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,0.33/0.33/1.00,0.5311576233996649,-0.2361181168494717,2.249542010951598,True,True,192.0,354.0
tp12_24_36_f33_33_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,0.33/0.33/1.00,0.3931496668849681,-0.2361181168494717,1.6650550670603814,False,True,144.0,269.0
tp12_24_36_f33_33_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,0.33/0.33/1.00,0.9209670946953523,-0.15064067950292181,6.113667953001296,True,True,38.0,85.0
tp12_24_36_f33_33_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,0.33/0.33/1.00,-0.15328476550427617,-0.2361181168494717,-0.649186803408216,False,True,21.0,68.0
tp12_24_36_f33_33_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,0.33/0.33/1.00,1.0206611495949351,-0.2047343432583698,4.985295253111909,True,True,108.0,201.0
tp12_24_36_f50_50_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,0.50/0.50/1.00,0.5480719599690898,-0.21318910466831864,2.5708253750668195,True,True,192.0,354.0
tp12_24_36_f50_50_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,0.50/0.50/1.00,0.44455389148970004,-0.21318910466831864,2.085256149376586,False,True,144.0,269.0
tp12_24_36_f50_50_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,0.50/0.50/1.00,0.7140749202882823,-0.15064067950292181,4.740252916042059,True,True,38.0,85.0
tp12_24_36_f50_50_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,0.50/0.50/1.00,-0.03805791966156924,-0.21318910466831864,-0.17851718886281764,False,True,21.0,68.0
tp12_24_36_f50_50_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,0.50/0.50/1.00,1.0748270008205019,-0.19286341071794533,5.5729959188183775,True,True,108.0,201.0
tp12_24_36_f100_100_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,1.00/1.00/1.00,0.787532167748876,-0.19397365218348228,4.059995565809828,True,True,129.0,354.0
tp12_24_36_f100_100_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,1.00/1.00/1.00,0.7228931906144334,-0.16113419841910948,4.486280365724666,True,True,81.0,269.0
tp12_24_36_f100_100_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,1.00/1.00/1.00,0.8330386399084737,-0.15621198291143978,5.332744802175277,True,True,39.0,85.0
tp12_24_36_f100_100_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,1.00/1.00/1.00,0.4923550562473349,-0.16108590619999918,3.056475068874383,False,True,16.0,68.0
tp12_24_36_f100_100_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,1.00/1.00/1.00,0.7018250304622191,-0.16363035094280443,4.289088340998156,True,True,61.0,201.0
tp15_30_45_f25_25_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,0.25/0.25/1.00,0.31921550954042077,-0.2796985709704717,1.141284020268094,False,True,187.0,354.0
tp15_30_45_f25_25_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,0.25/0.25/1.00,0.23557930940218208,-0.2796985709704717,0.8422613979928151,False,True,136.0,269.0
tp15_30_45_f25_25_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,0.25/0.25/1.00,0.5955372449444745,-0.15064067950292181,3.9533627099240713,True,True,37.0,85.0
tp15_30_45_f25_25_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,0.25/0.25/1.00,-0.25411034910337704,-0.2796985709704717,-0.9085150067863734,False,True,16.0,68.0
tp15_30_45_f25_25_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,0.25/0.25/1.00,1.362648977326458,-0.19294601783180798,7.062332732434448,True,True,99.0,201.0
tp15_30_45_f33_33_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,0.33/0.33/1.00,0.42938542070679975,-0.26618887722148143,1.6130855097658017,False,True,178.0,354.0
tp15_30_45_f33_33_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,0.33/0.33/1.00,0.3512278712592831,-0.26618887722148143,1.3194686229020955,False,True,127.0,269.0
tp15_30_45_f33_33_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,0.33/0.33/1.00,0.6555152401065321,-0.15064067950292181,4.3515154224581,True,True,37.0,85.0
tp15_30_45_f33_33_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,0.33/0.33/1.00,-0.2235348867020588,-0.26618887722148143,-0.8397604326497363,False,True,16.0,68.0
tp15_30_45_f33_33_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,0.33/0.33/1.00,1.4628429769697089,-0.1818762426953684,8.043067941643603,True,True,99.0,201.0
tp15_30_45_f50_50_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,0.50/0.50/1.00,0.5447566272579374,-0.23747278458261056,2.293974984187844,True,True,178.0,354.0
tp15_30_45_f50_50_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,0.50/0.50/1.00,0.46474521099260624,-0.23747278458261056,1.9570462013550591,False,True,127.0,269.0
tp15_30_45_f50_50_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,0.50/0.50/1.00,0.7136156807205973,-0.15064067950292181,4.737204339992081,True,True,37.0,85.0
tp15_30_45_f50_50_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,0.50/0.50/1.00,-0.15635494011619622,-0.23747278458261056,-0.6584120382089697,False,True,16.0,68.0
tp15_30_45_f50_50_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,0.50/0.50/1.00,1.5012531875826611,-0.17499841841335406,8.578667174217737,True,True,99.0,201.0
tp15_30_45_f100_100_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,1.00/1.00/1.00,0.7495658863279719,-0.19320780598786802,3.879583863061097,True,True,136.0,354.0
tp15_30_45_f100_100_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,1.00/1.00/1.00,0.7776357851630809,-0.19320780598786802,4.024867324521611,True,True,89.0,269.0
tp15_30_45_f100_100_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,1.00/1.00/1.00,0.6778875645483875,-0.15064067950292181,4.5000299174516085,True,True,38.0,85.0
tp15_30_45_f100_100_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,1.00/1.00/1.00,0.08713999791971405,-0.1699708139013364,0.5126762408180062,False,True,18.0,68.0
tp15_30_45_f100_100_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,1.00/1.00/1.00,0.2861443952510472,-0.28596053776095254,1.000642947070719,False,True,61.0,201.0
