date,symbol,score,close,target_weight
2025-05-22,300358,34.06738826116155,7.42,0.5
2025-05-23,300358,40.466376121449535,7.43,0.5
2025-05-23,003042,34.919599216941684,15.53,0.5
2025-05-26,603080,32.76209661084744,15.87,0.5
2025-05-26,600283,32.31390803174112,10.1,0.5
2025-05-29,002688,44.907424564566384,6.15,0.5
2025-05-29,002052,41.56927885007479,9.18,0.5
2025-06-04,600137,53.390530288302244,18.44,0.5
2025-06-04,301488,19.406532546288094,69.45,0.5
2025-06-05,600137,49.13241860707207,18.17,0.5
2025-06-05,603332,36.1223042683841,15.42,0.5
2025-06-06,603332,63.89551658654487,14.65,0.5
2025-06-06,002570,38.93037708167987,6.08,0.5
2025-06-09,603332,53.66117584962363,16.14,0.5
2025-06-09,301233,32.48619499791535,49.27,0.5
2025-06-10,301233,18.75734611697992,48.98,0.5
2025-06-10,603275,16.860918104064368,40.28,0.5
2025-06-11,603275,30.897281032658384,39.91,0.5
2025-06-11,002988,26.458751823540485,36.61,0.5
2025-06-12,002988,25.49004645079031,37.43,0.5
2025-06-12,600989,5.739206224419679,15.38,0.5
2025-06-13,002988,39.984792161557394,36.52,0.5
2025-06-13,600062,12.10564368575788,18.8,0.5
2025-06-16,002988,42.112797594697135,36.65,0.5
2025-06-16,300952,28.518913143263404,20.37,0.5
2025-06-17,300952,37.131735661725166,20.06,0.5
2025-06-17,300740,32.571044637698705,17.32,0.5
2025-06-25,600358,70.29346956945282,6.18,0.5
2025-06-25,603585,55.069656776056675,18.47,0.5
2025-06-26,603585,56.82654949469525,18.24,0.5
2025-06-26,600358,43.03862871418622,6.49,0.5
2025-06-27,603585,53.50397013000164,18.29,0.5
2025-06-27,600358,48.81024006144953,6.19,0.5
2025-06-30,603585,44.25265957907198,18.49,0.5
2025-06-30,688203,40.934188235243404,12.66,0.5
2025-07-01,688203,39.94770695991902,12.52,0.5
2025-07-01,688612,13.727485310787975,25.82,0.5
2025-07-02,688203,42.11119093594252,12.0,0.5
2025-07-02,688612,24.51316722471019,25.79,0.5
2025-07-03,605319,41.127619163963075,22.55,0.5
2025-07-03,688203,32.66345983624874,12.25,0.5
2025-07-04,300056,35.32084604451784,13.93,0.5
2025-07-04,688203,31.500456398263267,12.06,0.5
2025-07-07,688686,43.15380178155086,92.26,0.5
2025-07-07,605319,34.14320272753675,22.94,0.5
2025-07-08,300120,37.79523295179883,9.35,0.5
2025-07-08,605319,23.295707609475105,22.94,0.5
2025-07-09,300120,50.45766389779072,9.23,0.5
2025-07-09,601319,38.26011835235586,8.33,0.5
2025-07-10,300120,54.437834844593326,9.15,0.5
2025-07-10,601899,43.623965818077416,18.62,0.5
2025-07-11,601899,54.31552087127014,18.67,0.5
2025-07-11,300120,49.927375494126615,9.11,0.5
2025-07-14,300120,47.46594485984465,9.04,0.5
2025-07-14,601899,41.73912818300576,18.86,0.5
2025-07-15,002570,36.77272983095568,6.18,0.5
2025-07-15,300293,33.06947353635784,23.93,0.5
2025-07-16,002052,50.45260514284054,11.15,0.5
2025-07-16,002570,32.482563367361195,6.19,0.5
2025-07-17,002052,59.48085065172854,11.31,0.5
2025-07-17,600901,33.76612959703183,5.8,0.5
2025-07-18,002052,64.73608703648367,11.16,0.5
2025-07-18,301178,47.13137369000009,39.23,0.5
2025-07-21,002052,66.62565718833355,11.08,0.5
2025-07-21,301178,60.66787741626541,39.26,0.5
2025-07-22,301178,67.9983207167951,38.51,0.5
2025-07-22,002052,58.026658904771374,10.82,0.5
2025-07-23,002052,52.01502223081628,10.73,0.5
2025-07-23,301178,50.15525792378938,38.78,0.5
2025-07-24,001896,58.97707012126594,5.71,0.5
2025-07-24,002052,41.52897402230536,10.74,0.5
2025-07-25,001896,64.66246601162483,5.57,0.5
2025-07-25,000001,36.242311663570746,11.75,0.5
2025-07-28,001896,61.246752241995566,5.6,0.5
2025-07-28,688321,41.822383557036645,33.94,0.5
2025-07-29,001896,53.86584920645004,5.55,0.5
2025-07-29,600358,21.668599863551652,5.97,0.5
2025-07-30,603275,43.130238676222994,54.4,0.5
2025-07-30,001896,42.26674533719954,5.57,0.5
2025-07-31,603275,57.936284710097425,54.4,0.5
2025-07-31,001896,41.620999094919874,5.43,0.5
2025-08-01,603275,59.06354011630929,54.05,0.5
2025-08-01,002988,58.77662122790879,44.08,0.5
2025-08-04,002988,46.69996083968428,44.59,0.5
2025-08-04,600773,46.10210480081333,10.77,0.5
2025-08-05,002392,47.680643277108906,6.94,0.5
2025-08-05,600773,43.231321186865195,10.7,0.5
2025-08-06,002392,45.79026331912235,6.97,0.5
2025-08-06,600773,41.481071312996356,10.56,0.5
2025-08-07,002392,47.44901122055279,6.75,0.5
2025-08-07,000153,29.30494036433339,7.01,0.5
2025-08-08,600579,44.398180575701595,8.86,0.5
2025-08-08,002392,40.3014739644081,6.76,0.5
2025-08-11,600579,42.142817780434946,9.08,0.5
2025-08-11,603976,23.426292570349318,22.44,0.5
2025-08-12,600579,44.616164749084376,8.9,0.5
2025-08-12,603976,28.014749627222457,22.02,0.5
2025-08-13,600579,41.47473819502373,8.9,0.5
2025-08-13,603976,33.17724757524599,21.82,0.5
2025-08-14,002570,45.4220147486569,7.06,0.5
2025-08-14,603976,44.70116596450718,21.09,0.5
2025-08-15,603976,33.20178377505877,21.5,0.5
2025-08-15,002570,33.13885412281878,7.09,0.5
2025-08-18,002513,42.90048419887494,5.41,0.5
2025-08-18,603275,24.321443659749054,55.15,0.5
2025-08-19,603080,29.869115539897265,21.2,0.5
2025-08-19,002756,22.68533575886177,34.56,0.5
2025-08-20,603080,38.19318392948431,21.17,0.5
2025-08-20,301233,26.094057585508835,58.52,0.5
2025-08-21,603080,43.6689543347608,21.56,0.5
2025-08-21,688143,29.998087694144175,49.54,0.5
2025-08-22,688143,48.240994742034395,49.48,0.5
2025-08-22,603080,45.38042406076334,21.33,0.5
2025-08-25,603080,40.100382696143576,21.58,0.5
2025-08-25,002225,39.71188915354596,6.85,0.5
2025-08-26,002225,46.13140276115206,6.74,0.5
2025-08-26,688321,43.67495179415613,37.51,0.5
2025-08-27,688321,56.64235985325735,35.66,0.5
2025-08-27,002225,50.55842205033651,6.45,0.5
2025-08-28,688265,44.153899384286674,60.11,0.5
2025-08-28,688321,42.682515803612475,35.8,0.5
2025-08-29,002052,65.22272417638807,17.08,0.5
2025-08-29,688556,38.682815382073926,11.08,0.5
2025-09-01,002052,81.14944132247834,16.75,0.5
2025-09-01,688556,47.1566778712933,10.66,0.5
2025-09-02,002052,83.49641719449326,16.16,0.5
2025-09-02,688265,48.41537803171994,56.09,0.5
2025-09-03,002052,81.54109997324761,15.74,0.5
2025-09-03,688265,61.67406851616763,56.0,0.5
2025-09-04,002052,71.1001025900585,15.05,0.5
2025-09-04,688265,54.98255750068769,55.15,0.5
2025-09-05,002052,55.66183776841633,15.31,0.5
2025-09-05,002281,46.12155139716918,61.83,0.5
2025-09-08,002281,53.36244199543821,60.58,0.5
2025-09-08,002052,52.1588539413057,14.87,0.5
2025-09-09,002281,60.157432423232635,58.65,0.5
2025-09-09,002052,47.38255954577343,14.21,0.5
2025-09-10,002281,47.95982055609314,59.43,0.5
2025-09-10,603881,38.29297010995437,32.35,0.5
2025-09-15,300685,9.670632874562422,23.38,0.5
2025-09-15,605108,5.8788017121446225,20.91,0.5
2025-09-16,600989,11.61827232174458,16.54,0.5
2025-09-17,600989,37.23435929830303,16.38,0.5
2025-09-17,000524,30.951655491835947,14.99,0.5
2025-09-18,688203,39.05350056985127,15.19,0.5
2025-09-18,600989,32.08300878533091,16.32,0.5
2025-09-19,688203,47.0563229970224,14.56,0.5
2025-09-19,600210,35.12336987624292,7.44,0.5
2025-09-22,000524,40.46290998445281,14.2,0.5
2025-09-22,600210,37.38008301746137,7.36,0.5
2025-09-23,301363,36.72729128621373,17.3,0.5
2025-09-23,600210,27.125639513272702,7.15,0.5
2025-09-24,688265,35.525667856497215,52.35,0.5
2025-09-24,301363,33.73990370421155,17.6,0.5
2025-09-25,301363,44.18131233340087,17.1,0.5
2025-09-25,688265,38.67106888632367,52.65,0.5
2025-09-26,301488,80.54674553932892,171.6,0.5
2025-09-26,301363,46.64122837630323,17.05,0.5
2025-09-29,301488,83.07969225773456,178.16,0.5
2025-09-29,300952,35.826847202835424,22.46,0.5
2025-09-30,301488,87.42848763036137,171.5,0.5
2025-09-30,300952,47.071155255666994,21.84,0.5
2025-10-09,301488,77.74458277154189,166.51,0.5
2025-10-09,002281,52.061215389616336,66.45,0.5
2025-10-10,301488,75.14237182790139,158.6,0.5
2025-10-10,002281,58.796845836295084,63.09,0.5
2025-10-13,301488,62.83178746125051,154.4,0.5
2025-10-13,603881,46.66839061337972,34.02,0.5
2025-10-14,301488,59.7417424195259,148.6,0.5
2025-10-14,300418,28.92867071193803,42.31,0.5
2025-10-15,603881,38.906596724370004,33.79,0.5
2025-10-15,300418,36.96050674158057,42.97,0.5
2025-10-16,002513,43.71088412476778,8.13,0.5
2025-10-16,300418,42.446214578841975,42.2,0.5
2025-10-17,688380,51.47669526699031,33.66,0.5
2025-10-17,002513,38.23010709949907,8.44,0.5
2025-10-20,688380,48.01537654599617,34.38,0.5
2025-10-20,002392,43.962810632723105,8.72,0.5
2025-10-21,002392,42.10004892590273,8.87,0.5
2025-10-21,600989,37.079241090198124,16.38,0.5
2025-10-22,603080,44.5308614920176,23.82,0.5
2025-10-22,002392,28.194626144155443,9.01,0.5
2025-10-23,603080,46.60883530032959,23.43,0.5
2025-10-23,300740,29.484659349978163,22.36,0.5
2025-10-24,603080,48.10115705623043,23.29,0.5
2025-10-24,300952,26.38657728991899,23.38,0.5
2025-10-27,603080,43.1644360407155,23.38,0.5
2025-10-27,300952,32.49327783459915,22.95,0.5
2025-10-28,603080,41.080485598131006,23.12,0.5
2025-10-28,300740,32.49915645061687,22.12,0.5
2025-10-29,301178,35.57032005675975,43.77,0.5
2025-10-29,603080,21.087469519307085,23.25,0.5
2025-10-30,002513,41.27338490109269,7.74,0.5
2025-10-30,300120,36.08123847900996,10.04,0.5
2025-10-31,002513,52.125164504760626,7.81,0.5
2025-10-31,300179,29.74076735206946,12.7,0.5
2025-11-03,002513,47.99583713318745,7.92,0.5
2025-11-03,300179,32.22649567077242,13.23,0.5
2025-11-04,601319,37.53178019469778,8.4,0.5
2025-11-04,002931,33.69348788747521,16.62,0.5
2025-11-05,601319,38.7653995266452,8.35,0.5
2025-11-05,603020,32.77216365002741,11.05,0.5
2025-11-06,603020,28.446993722257268,11.14,0.5
2025-11-06,002931,20.975904308470284,16.82,0.5
2025-11-07,603020,29.870975550351776,11.04,0.5
2025-11-07,300418,16.198121305254276,42.9,0.5
2025-11-10,300418,31.292395215607435,43.33,0.5
2025-11-10,002931,14.990776079498813,16.79,0.5
2025-11-11,300358,39.58158867747113,10.78,0.5
2025-11-11,301488,14.779773338171363,139.5,0.5
2025-11-12,300358,47.499770238912156,10.84,0.5
2025-11-12,600710,32.52693735698188,10.93,0.5
2025-11-13,600710,50.37528247545912,10.94,0.5
2025-11-13,603203,42.12280162053882,23.46,0.5
2025-11-14,600710,58.880785842583514,10.78,0.5
2025-11-14,603203,42.02598495657722,23.29,0.5
2025-11-17,300358,44.979217842748675,10.41,0.5
2025-11-17,603020,8.64001153294829,10.84,0.5
2025-11-18,300358,44.25555039269375,10.1,0.5
2025-11-18,600642,23.821571920295664,8.29,0.5
2025-11-19,688087,29.740629860061443,29.33,0.5
2025-11-19,600989,27.84398367183817,18.26,0.5
2025-11-20,600989,49.349987096856935,17.94,0.5
2025-11-20,688087,45.903669015440954,29.09,0.5
2025-11-28,600773,23.38180382123988,13.07,0.5
2025-11-28,002756,22.039287151008203,47.81,0.5
2025-12-01,002756,16.651399578119953,47.19,0.5
2025-12-01,600901,6.007403818851174,5.87,0.5
2025-12-02,002756,24.464091353891167,45.68,0.5
2025-12-03,002756,24.19942408169034,45.16,0.5
2025-12-03,600773,18.446097838093795,12.39,0.5
2025-12-04,600835,26.783232505248538,28.96,0.5
2025-12-04,600773,24.359151364278098,12.43,0.5
2025-12-05,600835,33.812911284248045,29.3,0.5
2025-12-05,600773,21.52186531740979,12.44,0.5
2025-12-08,600835,39.47237168702504,29.01,0.5
2025-12-08,600901,20.963511801623966,5.87,0.5
2025-12-09,600835,41.27074698307004,28.35,0.5
2025-12-09,003042,3.9515741898067884,17.31,0.5
2025-12-10,000593,35.15747728250451,11.5,0.5
2025-12-10,600835,35.09679265898031,28.37,0.5
2025-12-11,000593,61.0744395557839,10.9,0.5
2025-12-11,600835,40.61317838635251,28.0,0.5
2025-12-12,000593,68.4218066694251,10.92,0.5
2025-12-12,600835,26.12063695602624,27.92,0.5
2025-12-15,000593,65.44714769754282,10.64,0.5
2025-12-15,300179,24.878876789522515,14.65,0.5
2025-12-17,000593,43.60254772199565,10.2,0.5
2025-12-17,300952,17.14741788733687,23.8,0.5
2025-12-18,603408,38.819231855216096,12.21,0.5
2025-12-18,300952,28.45385106290641,23.21,0.5
2025-12-19,300952,34.91500368279967,23.13,0.5
2025-12-19,000593,23.96149387668033,10.27,0.5
2025-12-22,000593,18.601875607645244,10.16,0.5
2025-12-22,300952,16.939422839783845,23.5,0.5
2025-12-23,300952,9.84900730027203,23.38,0.5
2025-12-26,688087,6.2894586450902,30.9,0.5
2025-12-29,688087,26.598858815377437,30.77,0.5
2025-12-29,002166,14.56950753587502,8.65,0.5
2025-12-30,002166,44.10116086886154,8.48,0.5
2025-12-30,688087,34.19846745254353,30.74,0.5
2025-12-31,002166,56.20269981417104,8.35,0.5
2025-12-31,601319,30.678512647166915,8.95,0.5
2026-01-05,002166,47.73534403149322,8.48,0.5
2026-01-05,603585,15.287197051239046,19.38,0.5
2026-01-06,002166,39.92244889914233,8.47,0.5
2026-01-06,603408,23.828933681212973,12.81,0.5
2026-01-07,002166,40.10638205382141,8.33,0.5
2026-01-07,603408,33.89089369423622,12.63,0.5
2026-01-08,002166,36.67185528856853,8.36,0.5
2026-01-08,603408,34.75269089639393,12.66,0.5
2026-01-09,603408,36.93883279492544,12.57,0.5
2026-01-09,002631,21.508259203786274,5.92,0.5
2026-01-12,002631,7.77932854370567,6.01,0.5
2026-01-13,603203,28.575156792280364,27.38,0.5
2026-01-13,601111,18.307902384336934,8.81,0.5
2026-01-14,001311,24.945864318884503,24.62,0.5
2026-01-14,603203,20.362738621742533,27.48,0.5
2026-01-15,001311,33.90699405053893,24.75,0.5
2026-01-15,002756,27.421898691065124,53.11,0.5
2026-01-16,301363,52.32857384412594,23.23,0.5
2026-01-16,002756,43.63141840163819,51.16,0.5
2026-01-29,300952,37.90361584569624,34.0,0.5
2026-01-29,688321,32.0006345388692,32.64,0.5
2026-02-09,000593,48.967206745910545,14.19,0.5
2026-02-09,003042,46.76596728989755,18.58,0.5
2026-02-10,000593,47.232839888902454,13.8,0.5
2026-02-10,003042,41.00974284841217,18.42,0.5
2026-02-12,002931,114.04963121966527,85.95,0.5
2026-02-12,001311,53.698289856718056,30.33,0.5
2026-02-25,002931,95.20649156836248,87.51,0.5
2026-02-25,300582,24.793626268465225,17.03,0.5
2026-02-26,002931,92.4254124497746,83.94,0.5
2026-02-26,300952,11.270525328656472,31.15,0.5
2026-02-27,002931,92.13997059129284,82.56,0.5
2026-02-27,002818,24.530756463642508,11.32,0.5
2026-03-02,002931,83.78816528303399,82.71,0.5
2026-03-02,002339,35.99097079922074,11.49,0.5
2026-04-10,002756,33.60038610909422,71.38,0.5
2026-04-10,600773,31.37447327124048,17.6,0.5
2026-04-14,002166,8.718159922624588,8.87,0.5
2026-04-15,603020,8.179402327355348,11.05,0.5
2026-04-15,002166,6.049289934395274,8.93,0.5
2026-04-17,600989,28.40070908745756,27.33,0.5
2026-04-20,688087,13.49950358569563,37.26,0.5
2026-04-21,605319,32.09276980305582,26.8,0.5
2026-04-21,600989,15.313704074334854,27.24,0.5
2026-04-22,605319,30.6197103595833,27.2,0.5
2026-04-22,300685,14.494872671961794,22.11,0.5
2026-04-23,002756,28.930412819431492,70.71,0.5
2026-04-23,605319,24.745053677047835,27.22,0.5
2026-04-24,300685,21.178430637754758,21.79,0.5
2026-04-27,300685,12.589755596008745,21.89,0.5
2026-04-28,001896,37.862529555284404,15.73,0.5
2026-04-28,605319,19.51385074176835,26.65,0.5
2026-04-29,605319,35.16377277229979,26.36,0.5
2026-04-29,688143,33.527274994303234,63.93,0.5
2026-04-30,688143,52.126714695040654,62.4,0.5
2026-04-30,001896,45.95736891008956,15.24,0.5
2026-05-06,001896,25.955308107231666,16.4,0.5
2026-05-06,688143,25.903103345561224,67.6,0.5
2026-05-07,600901,5.8370054564002185,6.56,0.5
2026-05-08,600989,15.26956642103599,27.62,0.5
2026-05-08,600901,6.399466875488571,6.57,0.5
2026-05-11,600773,32.80564044541182,23.81,0.5
2026-05-11,600989,25.427950256902886,28.34,0.5
2026-05-12,600773,52.23234846102532,23.29,0.5
2026-05-12,600989,31.840419165751502,28.13,0.5
2026-05-13,600773,65.57978006578351,22.33,0.5
2026-05-13,000593,34.99367978830095,23.66,0.5
2026-05-14,600773,73.31218897118946,21.88,0.5
2026-05-14,002756,48.60913721543209,73.24,0.5
2026-05-15,600773,66.89185315343296,21.01,0.5
2026-05-15,002756,55.36916020190891,72.25,0.5
