date,close
2017-01-03,6296.92041015625
2017-01-04,6189.6591796875
2017-01-05,6199.123046875
2017-01-06,6136.0263671875
2017-01-09,6199.123046875
2017-01-10,6195.96875
2017-01-11,6142.3369140625
2017-01-12,6183.3505859375
2017-01-13,6148.64599609375
2017-01-17,6214.896484375
2017-01-18,6173.88525390625
2017-01-19,6243.2900390625
2017-01-20,6177.0400390625
2017-01-23,6214.896484375
2017-01-24,6101.326171875
2017-01-25,5953.05078125
2017-01-26,5968.82470703125
2017-01-27,5994.06298828125
2017-01-30,6095.01611328125
2017-01-31,6110.78955078125
2017-02-01,6095.01611328125
2017-02-02,6085.55224609375
2017-02-03,5956.20458984375
2017-02-06,5994.06298828125
2017-02-07,5994.06298828125
2017-02-08,5968.82470703125
2017-02-09,5874.1826171875
2017-02-10,5798.46630859375
2017-02-13,5706.97900390625
2017-02-14,5631.265625
2017-02-15,5555.55029296875
2017-02-16,5558.70458984375
2017-02-17,5536.62158203125
2017-02-21,5438.82421875
2017-02-22,5454.59716796875
2017-02-23,5438.82421875
2017-02-24,5416.73974609375
2017-02-27,5394.65576171875
2017-02-28,5432.51513671875
2017-03-01,5214.83544921875
2017-03-02,5303.16845703125
2017-03-03,5296.8583984375
2017-03-06,5347.33544921875
2017-03-07,5394.65576171875
2017-03-08,5423.04931640625
2017-03-09,5407.275390625
2017-03-10,5353.64453125
2017-03-13,5341.025390625
2017-03-14,5397.8115234375
2017-03-15,5268.466796875
2017-03-16,5293.7041015625
2017-03-17,5315.7880859375
2017-03-20,5341.025390625
2017-03-21,5546.0859375
2017-03-22,5508.22802734375
2017-03-23,5533.4658203125
2017-03-24,5542.93115234375
2017-03-27,5561.85986328125
2017-03-28,5445.13427734375
2017-03-29,5423.04931640625
2017-03-30,5372.57421875
2017-03-31,5410.431640625
2017-04-03,5438.82421875
2017-04-04,5423.04931640625
2017-04-05,5479.83642578125
2017-04-06,5432.51513671875
2017-04-07,5451.443359375
2017-04-10,5438.82421875
2017-04-11,5460.90673828125
2017-04-12,5530.31201171875
2017-04-13,5637.5751953125
2017-04-17,5495.6103515625
2017-04-18,5546.0859375
2017-04-19,5571.32470703125
2017-04-20,5445.13427734375
2017-04-21,5492.45458984375
2017-04-24,5318.943359375
2017-04-25,5221.14501953125
2017-04-26,5230.6083984375
2017-04-27,5211.68017578125
2017-04-28,5246.38232421875
2017-05-01,5214.83544921875
2017-05-02,5208.52587890625
2017-05-03,5224.298828125
2017-05-04,5208.52587890625
2017-05-05,5148.5849609375
2017-05-08,5151.7392578125
2017-05-09,5164.35791015625
2017-05-10,5139.1220703125
2017-05-11,5164.35791015625
2017-05-12,5192.75146484375
2017-05-15,5120.19140625
2017-05-16,5126.501953125
2017-05-17,5394.65576171875
2017-05-18,5341.025390625
2017-05-19,5236.9189453125
2017-05-22,5158.04931640625
2017-05-23,5117.03662109375
2017-05-24,5088.64501953125
2017-05-25,5012.92919921875
2017-05-26,5019.23876953125
2017-05-30,5022.39404296875
2017-05-31,5031.857421875
2017-06-01,4918.287109375
2017-06-02,4874.1201171875
2017-06-05,4877.27587890625
2017-06-06,4924.59619140625
2017-06-07,4899.357421875
2017-06-08,4893.04833984375
2017-06-09,4911.97607421875
2017-06-12,4915.1318359375
2017-06-13,4842.57177734375
2017-06-14,4861.50146484375
2017-06-15,4896.20361328125
2017-06-16,4889.89453125
2017-06-19,4776.3212890625
2017-06-20,4867.81103515625
2017-06-21,4864.65478515625
2017-06-22,4880.4287109375
2017-06-23,4861.50146484375
2017-06-26,4852.03662109375
2017-06-27,4965.60888671875
2017-06-28,4842.57177734375
2017-06-29,4962.453125
2017-06-30,4937.21533203125
2017-07-03,4911.97607421875
2017-07-05,4886.7392578125
2017-07-06,5016.08447265625
2017-07-07,4927.75146484375
2017-07-10,4902.51220703125
2017-07-11,4921.43994140625
2017-07-12,4807.86865234375
2017-07-13,4785.78466796875
2017-07-14,4716.38134765625
2017-07-17,4719.5361328125
2017-07-18,4706.91796875
2017-07-19,4637.51171875
2017-07-20,4637.51171875
2017-07-21,4646.9765625
2017-07-24,4637.51171875
2017-07-25,4618.58349609375
2017-07-26,4612.2734375
2017-07-27,4628.04833984375
2017-07-28,4643.82177734375
2017-07-31,4653.28515625
2017-08-01,4624.89404296875
2017-08-02,4618.58349609375
2017-08-03,4643.82177734375
2017-08-04,4624.89404296875
2017-08-07,4599.65380859375
2017-08-08,4634.357421875
2017-08-09,4631.203125
2017-08-10,4823.64306640625
2017-08-11,4811.0244140625
2017-08-14,4665.90478515625
2017-08-15,4665.90478515625
2017-08-16,4646.9765625
2017-08-17,4858.34619140625
2017-08-18,4893.04833984375
2017-08-21,4867.81103515625
2017-08-22,4729.0
2017-08-23,4773.1669921875
2017-08-24,4807.86865234375
2017-08-25,4785.78466796875
2017-08-28,4779.47607421875
2017-08-29,4763.70263671875
2017-08-30,4691.142578125
2017-08-31,4615.4287109375
2017-09-01,4590.19091796875
2017-09-05,4691.142578125
2017-09-06,4643.82177734375
2017-09-07,4643.82177734375
2017-09-08,4665.90478515625
2017-09-11,4517.630859375
2017-09-12,4470.30908203125
2017-09-13,4463.9990234375
2017-09-14,4473.4638671875
2017-09-15,4445.0703125
2017-09-18,4432.45263671875
2017-09-19,4413.52392578125
2017-09-20,4407.21337890625
2017-09-21,4445.0703125
