date,open,high,low,close,volume,amount
2024-06-03,49.97,55.97,49.97,55.16,492695.69,2637324.755
2024-06-04,53.98,56.72,53.66,55.91,323653.66,1787513.85
2024-06-05,55.87,57.28,55.03,55.08,242728.5,1358947.838
2024-06-06,56.37,56.57,53.97,54.45,226885.31,1259117.737
2024-06-07,54.92,55.8,52.42,54.01,189262.34,1026910.18
2024-06-11,54.13,58.76,53.85,58.42,328117.5,1870607.319
2024-06-12,57.87,58.97,57.16,58.36,243022.12,1416597.319
2024-06-13,59.16,60.41,56.97,57.27,314894.6,1850356.556
2024-06-14,56.56,58.27,55.25,55.25,466285.97,2640431.537
2024-06-17,55.27,56.77,54.57,56.77,257907.6,1444189.817
2024-06-18,56.47,57.63,55.88,56.7,195362.02,1106961.182
2024-06-19,58.96,62.95,57.08,60.41,440914.82,2624156.923
2024-06-20,60.44,64.35,59.68,61.47,391387.08,2425927.084
2024-06-21,59.96,63.91,58.56,63.26,287358.85,1756414.476
2024-06-24,62.62,65.71,59.14,60.22,362212.15,2284107.365
2024-06-25,60.17,60.46,56.05,57.47,266231.7,1547946.137
2024-06-26,57.97,62.46,57.25,62.46,274472.97,1637744.142
2024-06-27,61.26,63.32,60.82,61.46,244500.6,1518042.24
2024-06-28,61.06,65.14,60.97,64.11,291699.53,1857064.46
2024-07-01,63.76,66.46,62.88,66.42,257293.99,1667345.151
2024-07-02,66.36,66.84,62.02,62.11,261283.6,1689103.697
2024-07-03,62.46,65.47,60.56,64.21,238363.15,1516133.951
2024-07-04,63.86,64.86,61.54,62.46,195236.94,1232338.874
2024-07-05,61.75,64.42,60.73,63.14,188494.79,1186944.519
2024-07-08,63.19,65.56,63.16,63.83,194088.12,1249899.122
2024-07-09,63.48,67.33,62.84,67.32,279993.62,1826516.755
2024-07-10,66.05,67.19,65.36,65.89,196379.73,1302750.174
2024-07-11,66.92,68.45,65.13,66.69,233725.92,1565803.396
2024-07-12,65.06,66.62,63.54,65.6,178922.58,1168818.491
2024-07-15,65.59,66.89,63.46,63.82,169225.29,1100255.757
2024-07-16,63.2,63.96,59.29,61.84,315209.01,1940384.693
2024-07-17,60.96,62.46,58.51,58.66,260491.24,1579547.886
2024-07-18,57.05,60.45,56.22,59.68,249442.74,1452925.805
2024-07-19,58.56,60.84,58.03,58.24,245361.06,1455721.733
2024-07-22,58.35,58.71,57.2,57.84,162176.47,937150.206
2024-07-23,57.58,58.76,55.06,55.17,188978.15,1076069.322
2024-07-24,55.17,56.74,53.1,54.01,179385.41,988456.813
2024-07-25,52.97,54.36,52.59,53.15,132449.52,706127.757
2024-07-26,53.0,53.3,51.58,52.43,159658.78,838494.477
2024-07-29,52.43,53.51,51.6,52.1,137355.78,720795.669
2024-07-30,51.75,53.07,50.88,52.8,139084.75,726816.027
2024-07-31,52.26,56.13,51.82,55.52,230132.23,1254240.361
2024-08-01,56.27,57.9,55.57,56.68,212227.72,1200138.97
2024-08-02,55.55,56.69,53.84,53.88,170311.6,938107.708
2024-08-05,52.74,53.31,48.55,48.57,226447.0,1150601.151
2024-08-06,50.97,51.48,48.88,49.83,124282.66,617311.656
2024-08-07,49.47,50.22,48.17,48.63,115569.67,567893.197
2024-08-08,47.85,49.58,47.14,48.33,125831.83,607232.496
2024-08-09,49.58,50.27,48.92,48.94,128260.15,634936.245
2024-08-12,48.6,49.32,47.37,48.0,91259.37,439094.397
2024-08-13,48.06,49.77,47.97,49.69,118107.74,579434.26
2024-08-14,50.43,50.52,49.26,49.41,118042.05,589692.308
2024-08-15,49.37,51.32,49.17,50.71,147246.35,744199.55
2024-08-16,51.28,51.65,50.18,50.65,127294.89,648852.995
2024-08-19,49.77,50.32,48.57,48.66,116231.32,574417.427
2024-08-20,48.95,49.12,47.46,47.57,96134.45,462773.495
2024-08-21,47.47,48.02,45.76,45.87,145524.11,679943.947
2024-08-22,45.87,46.17,44.77,45.1,97909.01,444281.364
2024-08-23,44.37,45.87,43.6,44.93,142713.86,633801.507
2024-08-26,45.18,45.22,42.83,43.01,141315.71,618091.378
2024-08-27,42.94,43.87,42.5,42.74,106419.93,459097.204
2024-08-28,42.74,43.27,42.23,42.67,70981.93,303119.579
2024-08-29,42.28,43.81,41.85,43.36,112982.62,486954.601
2024-08-30,43.37,46.13,43.13,45.17,188533.82,850392.987
2024-09-02,44.53,45.3,42.99,43.05,122221.45,538937.365
2024-09-03,42.98,44.87,42.98,43.9,108676.98,478689.569
2024-09-04,43.07,44.41,43.01,43.73,79846.38,349060.744
2024-09-05,43.75,44.5,43.19,43.46,72892.82,319527.176
2024-09-06,43.77,43.87,42.45,42.52,82189.46,353754.975
2024-09-09,42.08,42.93,41.97,42.46,57745.52,245319.618
2024-09-10,42.45,44.04,41.87,43.75,102688.61,441953.904
2024-09-11,43.4,44.01,43.08,43.47,74304.11,322987.682
2024-09-12,43.97,44.16,42.18,42.25,100514.96,431723.444
2024-09-13,42.25,42.65,41.09,41.4,89524.66,374120.724
2024-09-18,41.39,41.62,40.48,41.11,68256.64,279925.281
2024-09-19,41.39,42.52,40.89,41.72,87680.57,366273.655
2024-09-20,42.47,42.47,40.78,40.78,82612.99,341891.191
2024-09-23,40.78,41.47,40.2,40.38,67993.86,277362.843
2024-09-24,40.78,43.98,40.11,43.73,179166.09,759189.125
2024-09-25,44.07,45.93,43.99,44.17,192984.5,869881.162
2024-09-26,45.21,47.17,44.71,47.17,254120.93,1166756.442
2024-09-27,47.88,51.3,46.74,50.47,206410.03,1000935.306
2024-09-30,52.84,60.56,52.27,60.56,371576.35,2112659.873
2024-10-08,72.68,72.68,66.85,72.68,387398.23,2786553.729
2024-10-09,67.96,84.04,66.98,72.37,537937.16,4005974.608
2024-10-10,71.86,73.29,59.95,66.34,339981.69,2312705.81
2024-10-11,64.32,66.67,59.96,60.97,273821.79,1712356.428
2024-10-14,61.9,65.46,59.15,65.43,291543.81,1834182.884
2024-10-15,64.96,68.53,63.2,63.36,278285.35,1824084.847
2024-10-16,60.76,63.95,60.76,61.76,181712.28,1130766.998
2024-10-17,63.19,64.49,61.83,61.96,203955.04,1288340.527
2024-10-18,62.96,73.46,61.63,68.46,419764.64,2800619.736
2024-10-21,69.26,74.76,67.05,67.62,451201.52,3170917.249
2024-10-22,66.96,69.31,65.76,67.22,272503.39,1838668.731
2024-10-23,66.96,67.85,64.99,65.54,213370.21,1421250.17
2024-10-24,64.96,68.11,64.41,66.38,220299.84,1460676.541
2024-10-25,67.76,68.24,65.02,67.26,234408.94,1567168.072
2024-10-28,66.23,66.6,64.67,65.23,203028.31,1327406.851
2024-10-29,65.21,66.46,63.46,63.46,215581.05,1393545.472
2024-10-30,63.6,63.97,61.17,62.88,181427.4,1136121.322
2024-10-31,61.46,63.64,59.73,62.49,265856.29,1650156.085
2024-11-01,61.48,63.24,59.14,59.36,207349.22,1262364.336
2024-11-04,59.96,61.55,59.56,60.87,129297.77,785571.301
2024-11-05,60.9,64.95,60.36,64.65,254372.47,1617384.379
2024-11-06,64.99,66.11,63.56,63.86,246007.28,1598011.701
2024-11-07,62.58,66.01,62.56,65.71,209440.37,1355501.984
2024-11-08,67.77,69.26,65.75,66.04,305492.6,2058948.37
2024-11-11,67.46,70.96,66.66,70.96,370327.38,2561101.33
2024-11-12,72.96,72.96,67.16,68.57,292027.71,2031734.771
2024-11-13,67.76,68.45,66.25,67.98,182352.14,1229183.779
2024-11-14,67.46,68.22,63.98,64.43,174791.69,1157961.65
2024-11-15,63.99,65.01,60.84,60.94,166876.95,1051533.047
2024-11-18,61.12,61.49,57.05,57.76,160424.4,944622.332
2024-11-19,57.95,60.74,57.64,60.72,141523.18,836256.695
2024-11-20,59.96,61.26,59.05,60.46,111913.38,675782.713
2024-11-21,60.7,60.82,58.59,59.46,124696.96,746655.549
2024-11-22,59.34,60.56,56.21,56.37,140361.89,823041.292
2024-11-25,56.97,58.66,56.12,57.88,133256.39,765652.301
2024-11-26,57.47,58.27,56.57,56.73,90101.17,516074.272
2024-11-27,56.96,59.44,55.27,59.43,154067.22,887394.777
2024-11-28,59.45,60.26,58.49,58.88,130678.67,775460.989
2024-11-29,58.34,60.75,57.07,59.73,169513.82,1002551.619
2024-12-02,59.46,60.29,59.17,59.69,132528.84,792681.648
2024-12-03,60.11,60.74,57.94,58.49,125492.35,740268.066
2024-12-04,60.42,61.04,58.57,58.72,169846.91,1020689.062
2024-12-05,58.03,59.62,57.97,58.76,92849.81,546621.223
2024-12-06,58.77,60.35,57.63,60.26,148582.18,881559.693
2024-12-09,60.03,60.03,57.85,58.26,112342.89,661136.33
2024-12-10,60.97,61.86,58.58,58.79,145718.04,875272.819
2024-12-11,58.47,60.65,58.3,60.26,132240.39,791403.318
2024-12-12,60.35,60.42,58.97,60.17,101600.44,608545.442
