date,open,close,high,low,amount
2024-06-03,99.56,99.95,101.06,97.41,53844.0
2024-06-04,99.94,100.35,102.0,98.71,44629.0
2024-06-05,101.55,100.77,104.86,100.67,69478.0
2024-06-06,99.89,99.56,101.51,99.29,44778.0
2024-06-07,99.53,96.95,99.91,95.66,42873.0
2024-06-11,95.95,96.57,97.9,94.86,46970.0
2024-06-12,98.75,103.17,103.33,98.75,96181.0
2024-06-13,101.56,100.06,101.84,98.74,60881.0
2024-06-14,99.28,98.81,99.45,96.56,45574.0
2024-06-17,97.78,96.71,100.36,96.57,60063.0
2024-06-18,97.26,97.72,100.54,96.81,85936.0
2024-06-19,97.8,93.76,98.94,92.1,105875.0
2024-06-20,93.0,91.55,93.78,91.55,54742.0
2024-06-21,91.55,91.81,93.22,89.57,56523.0
2024-06-24,90.91,88.26,91.29,88.13,50953.0
2024-06-25,88.56,87.81,91.02,86.92,55839.0
2024-06-26,87.56,88.68,89.05,86.33,42497.0
2024-06-27,88.39,85.49,88.39,85.44,42669.0
2024-06-28,85.09,84.65,86.81,84.24,46971.0
2024-07-01,84.86,83.26,85.04,81.66,52893.0
2024-07-02,84.47,83.7,87.06,83.47,73786.0
2024-07-03,83.49,83.16,86.28,82.58,50380.0
2024-07-04,83.58,82.22,84.92,81.77,46010.0
2024-07-05,81.68,82.61,83.37,80.43,52268.0
2024-07-08,82.62,81.29,82.95,81.22,37174.0
2024-07-09,82.26,89.66,89.66,81.56,115281.0
2024-07-10,94.26,98.87,98.87,93.99,218629.0
2024-07-11,100.52,99.04,100.56,95.09,187763.0
2024-07-12,98.13,104.11,106.88,95.44,210286.0
2024-07-15,103.56,105.07,109.25,102.17,177572.0
2024-07-16,103.46,105.72,107.27,102.81,141910.0
2024-07-17,104.42,100.56,105.24,100.24,155105.0
2024-07-18,98.9,99.54,100.56,96.69,120493.0
2024-07-19,98.86,97.35,101.54,96.75,135537.0
2024-07-22,95.59,95.54,98.35,94.31,119253.0
2024-07-23,96.21,90.95,96.8,90.86,100244.0
2024-07-24,89.51,87.99,91.76,87.66,105895.0
2024-07-25,86.56,86.69,88.51,86.36,72237.0
2024-07-26,86.74,88.56,91.74,86.14,107085.0
2024-07-29,88.71,89.05,91.15,86.96,98627.0
2024-07-30,87.86,88.67,89.52,85.66,83513.0
2024-07-31,87.56,92.87,93.44,87.56,108441.0
2024-08-01,92.85,90.71,92.85,89.56,98967.0
2024-08-02,89.35,87.54,90.49,86.86,70150.0
2024-08-05,86.53,86.17,89.84,86.15,75339.0
2024-08-06,87.31,85.42,87.74,83.57,79391.0
2024-08-07,84.86,84.41,85.93,84.07,42696.0
2024-08-08,83.76,86.14,86.86,82.13,66395.0
2024-08-09,86.52,84.56,86.96,84.56,38277.0
2024-08-12,83.96,82.68,85.16,82.45,47450.0
2024-08-13,82.7,83.79,83.81,82.06,29662.0
2024-08-14,83.72,82.16,83.75,82.16,32774.0
2024-08-15,81.71,85.55,86.24,81.37,79163.0
2024-08-16,85.41,88.08,89.03,85.17,78551.0
2024-08-19,87.96,87.16,88.73,86.64,41937.0
2024-08-20,87.55,86.02,87.96,85.57,35888.0
2024-08-21,89.56,91.86,94.55,88.97,146932.0
2024-08-22,92.06,87.97,92.53,87.77,81633.0
2024-08-23,87.56,86.63,88.76,86.57,42074.0
2024-08-26,86.58,87.32,88.28,85.31,47095.0
2024-08-27,86.58,84.56,87.21,84.15,40800.0
2024-08-28,84.57,82.86,85.23,82.26,48290.0
2024-08-29,82.34,88.49,89.06,81.34,87037.0
2024-08-30,88.27,88.75,90.54,87.25,82928.0
2024-09-02,87.57,86.27,89.2,86.14,50651.0
2024-09-03,86.08,91.51,92.79,85.44,97483.0
2024-09-04,91.06,92.81,94.94,90.4,76453.0
2024-09-05,92.69,94.94,96.46,92.69,70422.0
2024-09-06,94.94,94.82,99.09,94.56,81209.0
2024-09-09,85.55,86.82,90.44,85.55,111681.0
2024-09-10,86.87,89.07,90.6,86.87,64966.0
2024-09-11,89.07,90.28,93.06,88.07,51215.0
2024-09-12,90.79,87.69,90.99,87.45,43468.0
2024-09-13,88.06,87.4,88.78,86.58,38863.0
2024-09-18,87.76,91.36,92.16,86.86,61109.0
2024-09-19,92.04,90.86,92.48,90.07,43248.0
2024-09-20,91.31,91.75,93.52,89.57,48241.0
2024-09-23,91.21,92.66,94.13,90.67,49298.0
2024-09-24,92.71,95.73,96.21,91.56,66994.0
2024-09-25,95.56,96.36,97.84,95.36,72328.0
2024-09-26,95.67,98.31,98.44,95.18,68308.0
2024-09-27,99.37,106.46,108.06,99.36,85752.0
2024-09-30,111.96,117.35,117.35,110.68,85999.0
2024-10-08,129.33,129.33,129.33,118.56,117836.0
2024-10-09,126.7,128.86,137.56,121.26,138843.0
2024-10-10,126.87,122.76,130.63,119.36,111063.0
2024-10-11,122.68,113.3,122.68,111.32,92557.0
2024-10-14,112.56,115.06,115.06,109.24,94459.0
2024-10-15,113.56,110.86,115.46,110.55,66330.0
2024-10-16,108.56,109.89,111.36,106.67,61944.0
2024-10-17,110.57,108.89,112.32,108.44,48542.0
2024-10-18,107.55,116.19,119.4,107.37,93747.0
2024-10-21,117.56,115.71,118.46,113.84,88693.0
2024-10-22,114.52,121.58,121.6,114.22,87285.0
2024-10-23,120.95,121.36,124.76,118.24,69963.0
2024-10-24,121.34,119.09,124.14,118.56,53089.0
2024-10-25,118.56,118.81,120.91,117.32,37597.0
2024-10-28,117.04,118.56,119.39,116.44,30502.0
2024-10-29,118.94,121.42,122.66,117.73,56855.0
2024-10-30,120.56,120.02,123.58,118.54,43580.0
2024-10-31,125.56,119.43,128.87,118.42,89671.0
2024-11-01,117.91,116.19,119.55,113.36,67982.0
2024-11-04,115.55,123.02,123.54,115.55,67722.0
2024-11-05,122.56,128.61,130.06,120.06,71946.0
2024-11-06,129.91,125.49,130.94,124.61,63271.0
2024-11-07,123.98,130.56,130.56,123.96,64327.0
2024-11-08,132.71,132.54,137.05,130.16,70681.0
2024-11-11,131.76,137.75,140.44,130.57,71375.0
2024-11-12,138.28,134.01,142.06,132.89,59620.0
2024-11-13,134.02,132.34,134.92,130.06,43787.0
2024-11-14,132.51,128.14,133.69,127.29,46650.0
2024-11-15,127.55,122.51,128.55,122.37,55283.0
2024-11-18,122.53,124.06,127.25,120.56,53830.0
2024-11-19,124.69,129.56,131.78,124.69,72667.0
2024-11-20,128.92,131.85,132.47,127.76,50216.0
2024-11-21,131.34,130.46,132.86,128.07,44461.0
2024-11-22,130.47,127.36,134.22,127.36,50655.0
2024-11-25,127.2,125.36,131.27,122.36,48211.0
2024-11-26,124.65,118.76,125.03,118.37,60398.0
2024-11-27,117.56,123.19,123.32,116.44,53130.0
2024-11-28,123.19,119.71,123.46,119.06,29903.0
2024-11-29,120.03,122.43,126.55,119.56,54290.0
2024-12-02,117.56,121.08,121.95,115.64,85382.0
2024-12-03,120.35,119.05,120.97,117.42,45771.0
2024-12-04,119.01,117.19,120.14,116.37,44042.0
2024-12-05,116.4,114.75,117.94,113.64,59445.0
2024-12-06,114.76,116.46,116.72,114.19,42726.0
2024-12-09,116.46,118.94,120.42,115.52,66601.0
2024-12-10,123.9,121.17,124.06,120.56,62978.0
2024-12-11,120.28,118.95,120.76,117.96,39487.0
2024-12-12,118.56,120.15,121.65,118.22,37512.0
2024-12-13,119.21,113.96,119.46,113.56,67027.0
2024-12-16,113.96,112.56,114.31,111.16,36457.0
2024-12-17,112.47,112.78,115.36,112.22,32869.0
2024-12-18,115.14,113.04,115.15,111.86,30750.0
2024-12-19,111.93,111.44,113.0,110.74,44753.0
2024-12-20,111.18,110.31,111.81,108.17,58963.0
2024-12-23,110.31,107.86,111.76,107.66,48190.0
2024-12-24,109.06,111.86,111.92,108.21,59787.0
2024-12-25,111.86,111.54,112.92,110.61,35136.0
2024-12-26,111.07,116.16,116.66,108.44,67676.0
2024-12-27,115.06,111.06,115.08,110.69,85672.0
2024-12-30,110.33,110.04,113.44,109.07,66336.0
2024-12-31,110.02,107.67,110.41,107.07,50974.0
2025-01-02,106.8,103.24,107.55,102.26,60899.0
2025-01-03,103.24,99.54,103.99,99.04,60659.0
2025-01-06,99.54,98.58,100.67,97.55,50420.0
2025-01-07,98.34,99.56,99.68,97.19,39878.0
2025-01-08,98.06,101.23,102.05,96.86,52057.0
2025-01-09,100.06,101.26,102.36,99.56,43581.0
2025-01-10,101.3,99.71,104.3,99.71,53092.0
2025-01-13,99.06,101.23,104.46,99.0,61704.0
2025-01-14,101.56,105.56,106.56,100.15,72070.0
2025-01-15,105.56,101.96,105.56,101.66,62169.0
2025-01-16,103.01,102.81,105.46,101.07,55304.0
2025-01-17,102.55,102.27,103.64,100.96,40982.0
2025-01-20,103.22,105.17,106.18,102.61,56031.0
2025-01-21,105.66,108.18,108.88,103.56,66189.0
2025-01-22,107.33,107.27,107.88,105.76,42489.0
2025-01-23,108.71,106.1,109.16,105.7,51048.0
2025-01-24,105.36,108.36,111.04,105.07,72251.0
2025-01-27,108.36,106.07,108.49,105.81,35154.0
2025-02-05,108.05,111.44,113.35,106.7,87614.0
2025-02-06,110.56,122.83,122.83,110.56,136098.0
2025-02-07,127.84,131.14,132.54,125.17,230471.0
2025-02-10,131.14,127.56,131.24,124.84,169806.0
2025-02-11,127.52,124.14,129.55,121.92,146417.0
2025-02-12,123.6,127.86,129.88,122.44,130727.0
2025-02-13,127.47,124.91,128.76,124.89,82773.0
2025-02-14,124.26,127.96,130.11,124.07,94689.0
2025-02-17,128.56,131.87,133.05,128.14,119130.0
2025-02-18,129.67,126.71,130.57,126.56,82886.0
2025-02-19,126.6,131.56,132.78,126.6,81610.0
2025-02-20,130.96,130.16,131.82,128.88,62000.0
2025-02-21,130.56,131.89,134.36,127.59,89143.0
2025-02-24,131.9,129.86,132.56,127.1,82144.0
2025-02-25,128.45,131.41,135.12,127.22,97210.0
2025-02-26,132.56,130.23,133.04,128.98,83583.0
2025-02-27,131.06,128.26,131.06,125.85,73467.0
2025-02-28,127.39,121.25,131.01,120.76,94934.0
2025-03-03,121.58,120.72,124.47,119.56,62407.0
2025-03-04,119.56,120.71,121.89,118.71,36893.0
2025-03-05,120.71,120.46,122.06,118.96,34843.0
2025-03-06,121.48,122.36,124.66,120.95,64604.0
2025-03-07,121.55,120.06,122.82,119.09,61095.0
2025-03-10,120.27,122.0,122.65,119.68,50227.0
2025-03-11,120.42,119.78,122.72,118.21,58413.0
2025-03-12,121.76,121.62,125.46,120.74,70311.0
2025-03-13,121.07,117.66,121.56,117.26,53001.0
2025-03-14,117.68,121.56,122.78,117.03,63192.0
2025-03-17,119.09,119.05,119.35,115.89,82896.0
2025-03-18,119.06,117.56,119.66,115.92,85691.0
2025-03-19,117.46,116.66,119.23,114.07,60582.0
2025-03-20,115.76,115.81,117.26,115.16,36873.0
2025-03-21,115.59,112.96,116.67,112.56,50068.0
2025-03-24,112.57,114.31,114.42,112.1,46411.0
2025-03-25,114.26,112.56,115.93,112.27,35375.0
2025-03-26,111.9,111.68,112.95,111.06,36111.0
2025-03-27,111.0,111.96,113.18,110.86,33511.0
2025-03-28,111.46,110.64,113.15,110.57,31480.0
2025-03-31,109.54,110.47,111.55,108.48,37130.0
2025-04-01,110.46,109.16,110.76,109.06,28591.0
2025-04-02,108.44,107.96,109.28,107.06,39824.0
2025-04-03,106.39,103.89,107.96,103.06,69629.0
2025-04-07,93.28,93.26,97.56,93.26,65076.0
2025-04-08,92.56,92.5,93.81,88.56,99335.0
2025-04-09,91.06,94.55,95.46,90.56,74538.0
2025-04-10,97.56,97.73,100.04,97.14,60956.0
2025-04-11,96.6,98.44,99.49,96.45,45791.0
2025-04-14,100.24,99.58,101.32,99.21,38361.0
2025-04-15,99.36,97.83,100.08,97.47,31805.0
2025-04-16,97.44,96.85,97.79,95.06,35753.0
2025-04-17,96.85,97.13,97.84,96.41,35988.0
2025-04-18,97.76,99.16,99.36,96.31,47899.0
2025-04-21,99.23,100.46,100.92,98.26,49812.0
2025-04-22,100.46,98.25,100.76,96.74,97050.0
2025-04-23,99.46,99.85,101.14,97.87,76714.0
