date,open,close,high,low,amount
2024-06-03,23.16,22.82,23.54,22.23,94338.0
2024-06-04,22.14,21.43,22.47,20.54,71947.0
2024-06-05,21.02,21.69,21.94,20.59,54879.0
2024-06-06,21.37,20.04,21.64,20.0,56290.0
2024-06-07,20.38,20.5,20.74,19.43,42851.0
2024-06-11,20.26,21.7,21.91,20.26,66145.0
2024-06-12,21.12,21.51,21.89,20.81,51318.0
2024-06-13,21.19,21.34,22.24,21.15,64017.0
2024-06-14,21.24,22.23,22.23,20.3,71442.0
2024-06-17,21.77,22.61,22.72,21.57,64288.0
2024-06-18,22.33,22.45,22.6,22.04,49778.0
2024-06-19,22.33,21.62,22.45,21.6,38679.0
2024-06-20,21.76,20.76,21.98,20.76,32410.0
2024-06-21,20.56,20.92,21.03,20.34,21376.0
2024-06-24,21.17,20.38,21.95,20.13,38468.0
2024-06-25,19.91,20.02,20.38,19.62,26801.0
2024-06-26,19.97,20.82,20.89,19.97,25896.0
2024-06-27,20.62,20.27,20.99,20.25,25950.0
2024-06-28,20.36,20.47,20.83,20.27,23352.0
2024-07-01,20.43,20.21,20.51,19.78,19033.0
2024-07-02,20.27,19.49,20.31,19.48,23095.0
2024-07-03,19.43,18.6,19.49,18.6,27032.0
2024-07-04,18.73,18.16,18.78,18.08,20077.0
2024-07-05,18.18,18.34,18.52,17.76,15433.0
2024-07-08,18.23,17.82,18.33,17.71,15048.0
2024-07-09,18.04,18.65,18.71,17.72,24785.0
2024-07-10,18.45,18.7,19.01,18.45,21712.0
2024-07-11,18.96,19.16,19.36,18.82,25057.0
2024-07-12,19.16,19.0,19.16,18.8,15132.0
2024-07-15,18.78,18.71,18.98,18.54,10641.0
2024-07-16,18.71,18.71,18.89,18.39,11643.0
2024-07-17,18.54,17.91,18.72,17.91,16126.0
2024-07-18,17.76,17.35,17.76,16.8,20934.0
2024-07-19,17.25,17.63,17.85,17.12,14236.0
2024-07-22,17.62,17.94,17.94,17.4,11399.0
2024-07-23,17.94,17.39,17.97,17.31,13215.0
2024-07-24,17.74,18.54,20.65,17.72,47800.0
2024-07-25,17.36,17.77,18.18,17.36,30171.0
2024-07-26,17.85,18.92,19.36,17.85,42607.0
2024-07-29,18.73,18.85,18.9,18.58,27068.0
2024-07-30,18.6,19.55,19.6,18.56,40499.0
2024-07-31,19.21,19.69,19.76,19.21,39688.0
2024-08-01,19.54,19.58,19.76,19.34,24956.0
2024-08-02,19.4,18.81,19.49,18.74,22742.0
2024-08-05,18.54,17.74,18.73,17.69,22540.0
2024-08-06,17.98,17.99,18.28,17.75,11888.0
2024-08-07,17.85,18.05,18.19,17.85,12192.0
2024-08-08,17.89,17.62,17.91,17.25,14237.0
2024-08-09,17.88,17.67,18.02,17.63,10367.0
2024-08-12,17.68,17.87,18.33,17.44,17397.0
2024-08-13,17.72,18.25,18.25,17.71,14189.0
2024-08-14,18.25,18.78,18.81,18.02,25866.0
2024-08-15,17.78,18.14,18.34,17.5,28107.0
2024-08-16,18.02,18.05,18.33,17.97,17387.0
2024-08-19,18.05,17.31,18.06,17.29,19628.0
2024-08-20,17.28,16.82,17.35,16.77,14284.0
2024-08-21,16.85,16.82,16.98,16.56,7938.0
2024-08-22,16.71,16.4,16.93,16.4,9445.0
2024-08-23,16.53,16.59,16.6,16.09,8449.0
2024-08-26,16.58,16.94,17.17,16.58,14630.0
2024-08-27,16.76,16.32,16.82,16.28,10183.0
2024-08-28,16.31,16.34,16.58,16.13,5954.0
2024-08-29,16.22,16.59,16.71,16.22,8498.0
2024-08-30,16.79,16.82,17.11,16.6,15697.0
2024-09-02,16.64,16.53,16.95,16.53,7666.0
2024-09-03,16.48,16.6,16.75,16.33,6745.0
2024-09-04,16.43,16.26,16.54,16.12,9084.0
2024-09-05,16.25,16.31,16.45,16.19,6491.0
2024-09-06,16.31,15.64,16.31,15.64,11390.0
2024-09-09,15.56,15.69,15.74,15.4,5516.0
2024-09-10,15.68,15.9,15.97,15.49,5895.0
2024-09-11,15.9,15.78,15.97,15.76,4612.0
2024-09-12,15.85,15.51,16.06,15.5,7157.0
2024-09-13,15.51,15.05,15.57,15.05,7180.0
2024-09-18,15.05,14.92,15.11,14.66,9502.0
2024-09-19,14.99,15.15,15.24,14.89,7198.0
2024-09-20,15.19,15.02,15.19,14.94,6141.0
2024-09-23,15.02,15.05,15.2,14.83,4763.0
2024-09-24,15.16,15.53,15.53,14.98,13140.0
2024-09-25,15.78,15.72,16.11,15.64,19196.0
2024-09-26,15.71,16.08,16.09,15.57,13888.0
2024-09-27,16.27,17.29,17.59,16.27,31179.0
2024-09-30,17.89,19.59,20.16,17.89,57390.0
2024-10-08,23.17,21.64,23.34,20.07,66401.0
2024-10-09,20.67,18.54,20.88,18.54,44196.0
2024-10-10,18.98,18.71,19.47,18.49,26394.0
2024-10-11,18.74,18.04,18.9,17.74,19975.0
2024-10-14,18.26,18.51,18.52,17.89,16391.0
2024-10-15,18.52,18.35,18.93,18.26,19636.0
2024-10-16,17.92,18.12,18.44,17.65,12952.0
2024-10-17,18.58,18.05,18.58,18.02,16302.0
2024-10-18,18.02,18.85,19.2,18.02,38079.0
2024-10-21,18.85,19.33,19.66,18.76,35492.0
2024-10-22,19.34,19.44,19.62,19.02,26484.0
2024-10-23,19.45,19.17,19.53,19.02,22006.0
2024-10-24,19.09,19.22,19.44,18.89,14853.0
2024-10-25,19.05,19.42,19.54,19.04,22447.0
2024-10-28,19.43,19.72,19.74,19.4,20475.0
2024-10-29,19.76,18.95,19.88,18.94,23488.0
2024-10-30,18.85,18.7,19.14,18.47,16944.0
2024-10-31,18.61,18.88,19.28,18.33,27484.0
2024-11-01,18.67,17.79,18.69,17.74,21218.0
2024-11-04,17.92,18.42,18.47,17.86,14495.0
2024-11-05,18.45,19.06,19.16,18.36,22041.0
2024-11-06,19.02,18.92,19.27,18.8,21435.0
2024-11-07,18.75,19.27,19.32,18.71,18526.0
2024-11-08,19.47,19.6,19.82,19.36,30424.0
2024-11-11,19.35,20.23,20.27,19.35,30717.0
2024-11-12,20.25,19.95,20.48,19.71,29774.0
2024-11-13,19.88,20.29,20.45,19.71,23372.0
2024-11-14,20.26,19.47,20.29,19.45,18440.0
2024-11-15,19.48,19.02,19.73,18.98,17125.0
2024-11-18,19.31,18.54,19.4,18.34,17510.0
