date,open,high,low,close,volume,amount
2024-06-03,11.74,11.74,11.21,11.29,40414.39,47092.047
2024-06-04,11.24,11.33,10.97,11.24,42399.96,48228.949
2024-06-05,11.2,11.21,10.97,10.97,23208.71,26350.062
2024-06-06,10.99,11.11,10.4,10.51,45752.79,49755.758
2024-06-07,10.63,10.78,10.5,10.66,22521.0,24579.92
2024-06-11,10.78,10.8,10.53,10.79,20367.57,22320.683
2024-06-12,10.89,11.63,10.75,11.39,73833.81,83977.446
2024-06-13,11.17,11.34,11.02,11.14,45006.36,50547.393
2024-06-14,11.11,11.15,10.93,11.12,18479.17,20659.959
2024-06-17,11.04,11.24,10.99,11.16,20579.53,23186.816
2024-06-18,11.19,11.25,11.08,11.22,18357.36,20755.674
2024-06-19,11.21,11.27,11.08,11.1,19322.0,21773.37
2024-06-20,11.11,11.17,10.79,10.81,29443.45,32510.585
2024-06-21,10.76,11.09,10.69,10.79,22950.22,25072.293
2024-06-24,10.75,10.79,10.45,10.49,24949.0,26607.252
2024-06-25,10.45,10.64,10.44,10.53,17996.25,19172.465
2024-06-26,10.48,11.19,10.3,11.0,32263.45,35103.876
2024-06-27,10.88,10.91,10.65,10.65,23992.0,26144.85
2024-06-28,10.65,10.85,10.65,10.67,14908.25,16199.595
2024-07-01,10.65,10.76,10.5,10.74,14286.0,15326.737
2024-07-02,10.65,10.88,10.65,10.79,16418.0,17901.828
2024-07-03,10.74,10.84,10.58,10.62,14333.81,15438.441
2024-07-04,10.6,10.69,10.33,10.37,16180.0,17063.274
2024-07-05,10.41,10.48,10.23,10.41,11236.0,11746.133
2024-07-08,10.5,10.52,10.0,10.07,21624.0,22174.753
2024-07-09,10.08,10.2,9.8,10.16,26640.67,27058.503
2024-07-10,10.16,10.31,10.06,10.07,16351.5,16795.275
2024-07-11,10.26,10.55,10.26,10.47,28896.0,30447.983
2024-07-12,10.49,10.54,10.36,10.44,16973.22,17912.501
2024-07-15,10.5,10.5,10.16,10.17,16784.47,17368.225
2024-07-16,10.16,10.28,10.06,10.13,16981.47,17390.89
2024-07-17,10.12,10.18,10.0,10.02,11366.75,11553.617
2024-07-18,9.91,10.24,9.79,10.13,26152.0,26328.222
2024-07-19,10.08,10.18,9.99,10.1,14481.0,14768.946
2024-07-22,10.09,10.26,10.03,10.2,15272.0,15711.344
2024-07-23,10.15,10.45,10.14,10.16,26852.57,27926.673
2024-07-24,10.16,10.2,10.0,10.02,15011.98,15262.344
2024-07-25,10.02,10.3,10.02,10.26,20326.0,20921.118
2024-07-26,10.3,10.45,10.29,10.38,17032.0,17865.024
2024-07-29,10.49,10.49,10.28,10.29,13778.0,14395.839
2024-07-30,10.25,10.38,10.22,10.35,13928.63,14520.453
2024-07-31,10.31,10.64,10.31,10.64,23022.22,24526.471
2024-08-01,10.61,10.74,10.57,10.61,17809.75,19135.179
2024-08-02,10.55,10.69,10.44,10.46,19199.0,20469.435
2024-08-05,10.38,10.53,10.1,10.1,27290.0,28433.793
2024-08-06,10.19,10.37,10.15,10.26,14477.0,14948.091
2024-08-07,10.26,10.41,10.2,10.35,15048.59,15709.093
2024-08-08,10.34,10.39,10.17,10.32,13876.0,14421.262
2024-08-09,10.33,10.5,10.19,10.2,23179.2,24191.462
2024-08-12,10.28,10.49,10.16,10.32,31902.87,33313.312
2024-08-13,10.28,10.47,10.16,10.4,22445.08,23367.814
2024-08-14,10.4,10.49,10.34,10.42,15623.24,16417.536
2024-08-15,10.38,10.44,10.21,10.39,19010.04,19841.609
