date,open,high,low,close,volume,amount
2024-06-03,28.95,31.21,28.47,30.34,141009.34,510194.475
2024-06-04,29.83,30.08,28.84,29.46,82361.06,292421.612
2024-06-05,29.39,29.93,28.56,29.17,78374.59,276112.473
2024-06-06,29.42,30.24,29.17,29.24,92638.74,331766.834
2024-06-07,28.75,29.63,27.2,27.54,85686.31,291438.436
2024-06-11,27.51,28.18,26.44,28.15,59715.31,196919.243
2024-06-12,27.86,30.04,27.72,29.27,110132.7,388534.283
2024-06-13,29.42,29.82,28.76,29.07,79595.5,280516.336
2024-06-14,28.84,30.37,28.84,30.07,124132.89,447657.946
2024-06-17,30.26,31.34,29.68,29.75,111609.68,409923.954
2024-06-18,29.57,31.09,29.33,30.27,100643.05,366968.386
2024-06-19,30.11,30.3,28.86,29.0,93943.47,331938.19
2024-06-20,28.85,29.26,27.87,27.9,66248.05,226231.038
2024-06-21,27.81,28.83,27.35,28.49,63645.12,217370.114
2024-06-24,28.18,28.19,26.72,26.76,58259.65,192198.913
2024-06-25,26.95,27.29,26.0,26.56,48564.15,155835.534
2024-06-26,27.09,27.84,26.52,27.84,56125.93,183978.001
2024-06-27,27.52,27.94,26.71,26.72,52992.38,174521.787
2024-06-28,26.75,28.46,26.72,27.62,87618.78,294951.059
2024-07-01,27.4,28.43,27.19,28.29,68870.13,231973.518
2024-07-02,28.11,28.39,27.78,27.89,45969.78,154681.623
2024-07-03,27.7,27.7,26.75,26.89,44262.55,144218.745
2024-07-04,27.04,27.46,26.85,26.86,40634.55,132537.926
2024-07-05,26.53,27.02,25.63,26.9,53539.96,169946.898
2024-07-08,26.61,27.27,26.33,26.39,40595.8,131161.178
2024-07-09,26.38,28.46,26.38,28.27,102296.81,340046.258
2024-07-10,28.09,28.37,27.79,27.8,73284.25,247190.622
2024-07-11,28.34,28.51,27.79,28.27,65691.0,222782.179
2024-07-12,27.56,27.88,27.17,27.49,53792.7,178035.147
2024-07-15,27.49,27.53,26.85,27.07,29466.09,96093.537
2024-07-16,27.6,28.11,27.32,27.71,55226.66,184365.121
2024-07-17,27.74,27.98,26.42,26.42,58736.53,190308.992
2024-07-18,25.28,25.95,25.07,25.59,47356.0,145243.911
2024-07-19,25.52,26.17,25.36,25.73,32110.0,99781.731
2024-07-22,25.77,26.3,25.69,26.02,30412.2,95146.23
2024-07-23,26.06,26.59,24.93,24.94,44891.58,139602.442
2024-07-24,24.89,26.49,24.76,25.35,52420.41,162365.573
2024-07-25,24.78,24.86,23.84,24.43,53998.08,157859.817
2024-07-26,24.28,25.3,24.24,24.78,40195.7,120252.186
2024-07-29,24.69,25.54,24.57,25.14,44664.8,134880.328
2024-07-30,24.94,25.77,24.48,24.9,49733.3,149944.874
2024-07-31,24.78,26.02,24.76,25.87,64849.98,200216.239
2024-08-01,26.36,26.51,25.61,25.69,47073.23,146673.972
2024-08-02,25.36,25.93,24.78,24.83,42650.54,129721.1
2024-08-05,24.54,24.93,23.36,23.53,49862.09,144331.506
2024-08-06,24.1,24.47,23.65,24.0,28893.5,83158.742
2024-08-07,24.24,24.77,24.18,24.22,42978.0,126448.849
2024-08-08,23.7,24.19,23.22,23.57,42027.6,119253.001
2024-08-09,23.67,24.09,23.43,23.43,30290.6,86505.034
2024-08-12,23.44,23.65,23.11,23.23,22915.37,64263.236
2024-08-13,23.37,23.73,23.17,23.63,24642.1,69588.824
2024-08-14,23.98,23.98,23.48,23.49,24763.1,70411.967
2024-08-15,23.6,23.92,23.24,23.69,29683.45,84471.212
2024-08-16,23.85,24.26,23.47,23.48,41629.9,119817.887
2024-08-19,23.5,23.78,23.04,23.25,30480.0,85685.182
2024-08-20,23.28,23.44,22.81,22.95,26888.23,74541.651
2024-08-21,23.01,23.28,22.71,22.77,23029.2,63711.599
2024-08-22,22.78,22.97,22.37,22.42,30217.0,82258.826
2024-08-23,22.41,22.65,22.15,22.46,25013.8,67559.285
2024-08-26,22.78,22.82,22.28,22.43,18795.8,50809.435
2024-08-27,22.43,22.44,21.82,21.84,21733.3,57660.869
2024-08-28,21.86,22.22,21.76,22.09,23018.1,61078.115
2024-08-29,22.05,22.56,21.67,22.36,26174.6,70030.103
2024-08-30,22.68,23.63,22.63,23.15,56716.5,158425.081
2024-09-02,23.15,23.49,22.45,22.7,41406.33,114415.665
2024-09-03,22.71,23.01,22.54,22.84,24867.4,68154.11
2024-09-04,22.56,23.08,22.46,22.86,28398.0,77894.972
2024-09-05,22.62,23.12,22.61,22.68,30684.8,84140.171
2024-09-06,22.71,22.86,21.98,21.99,26634.83,71674.623
2024-09-09,22.33,22.33,21.7,21.91,20921.6,55143.164
2024-09-10,21.91,22.56,21.48,22.44,32625.5,86523.809
2024-09-11,22.28,22.54,22.17,22.32,17814.8,47824.866
2024-09-12,22.7,22.86,22.14,22.17,25214.2,68326.632
2024-09-13,22.17,22.37,21.74,21.77,23189.94,61516.251
2024-09-18,21.82,21.9,21.28,21.48,19463.0,50416.674
2024-09-19,21.78,22.08,21.56,21.74,23413.9,61461.156
2024-09-20,21.83,22.08,21.55,21.72,20810.4,54537.244
2024-09-23,21.75,22.61,21.54,22.14,38496.3,102812.233
2024-09-24,22.04,23.08,21.87,23.07,51068.02,138816.76
2024-09-25,23.4,23.89,22.95,23.06,55344.8,155871.622
2024-09-26,23.2,24.11,23.2,24.0,65459.3,187275.888
2024-09-27,24.24,26.01,24.11,25.44,87601.7,264008.475
2024-09-30,26.61,29.82,25.82,29.23,134753.38,451082.642
2024-10-08,34.91,34.92,30.11,34.2,175415.33,692780.88
2024-10-09,32.29,32.53,28.93,30.26,150785.42,562721.827
2024-10-10,30.25,31.2,28.62,28.66,93005.64,330954.999
2024-10-11,28.66,29.37,27.2,27.76,65584.32,224440.708
