date,open,close,high,low,amount
2024-06-03,56.03,57.93,59.28,54.69,474289.0
2024-06-04,57.63,56.35,58.5,55.18,355936.0
2024-06-05,57.02,55.84,58.5,55.65,289662.0
2024-06-06,55.43,56.13,58.12,54.12,343455.0
2024-06-07,55.63,53.24,55.91,52.4,288649.0
2024-06-11,53.1,53.56,53.95,52.06,175759.0
2024-06-12,54.93,53.82,56.13,53.74,256033.0
2024-06-13,54.33,53.74,56.05,53.71,255174.0
2024-06-14,53.27,53.24,53.78,52.28,181136.0
2024-06-17,53.78,55.63,55.99,53.78,275092.0
2024-06-18,55.46,57.13,57.51,55.39,287464.0
2024-06-19,57.13,53.65,57.13,53.46,294977.0
2024-06-20,53.82,49.82,54.01,49.81,280739.0
2024-06-21,49.63,49.17,49.81,48.0,228494.0
2024-06-24,48.55,46.84,48.92,46.63,175099.0
2024-06-25,47.01,44.88,47.21,44.54,170398.0
2024-06-26,45.13,46.12,46.41,44.43,169050.0
2024-06-27,45.6,44.62,46.14,44.62,139387.0
2024-06-28,44.53,45.22,46.29,44.22,138316.0
2024-07-01,45.61,46.19,46.41,45.06,117872.0
2024-07-02,46.2,45.45,46.59,45.18,115516.0
2024-07-03,45.48,44.45,45.58,44.07,111295.0
2024-07-04,44.88,43.63,45.57,43.61,112146.0
2024-07-05,43.43,43.79,44.13,42.53,97794.0
2024-07-08,43.63,41.18,43.73,40.77,188766.0
2024-07-09,41.32,43.1,43.26,41.02,166629.0
2024-07-10,43.48,46.36,47.53,43.04,308766.0
2024-07-11,47.19,47.28,47.38,46.09,230404.0
2024-07-12,46.61,47.49,47.96,46.35,201145.0
2024-07-15,47.15,46.22,47.72,46.1,149112.0
2024-07-16,45.83,46.75,47.08,45.69,137286.0
2024-07-17,46.71,45.45,46.78,45.39,112174.0
2024-07-18,44.55,44.92,45.07,43.37,152311.0
2024-07-19,44.58,45.85,46.39,44.14,129029.0
2024-07-22,46.73,45.92,47.1,45.65,119095.0
2024-07-23,45.66,43.7,45.76,43.64,115644.0
2024-07-24,43.74,42.53,44.23,42.42,99698.0
2024-07-25,42.14,42.44,42.93,41.8,77731.0
2024-07-26,42.53,42.77,43.72,42.48,90059.0
2024-07-29,42.82,43.13,44.02,42.41,111230.0
2024-07-30,42.71,42.95,43.48,42.19,91077.0
2024-07-31,43.01,45.01,45.02,42.77,145457.0
2024-08-01,45.04,44.53,45.29,44.24,109335.0
2024-08-02,44.42,43.28,44.83,43.28,110846.0
2024-08-05,42.68,41.01,43.73,40.99,151150.0
2024-08-06,41.81,41.79,41.97,40.81,98219.0
2024-08-07,41.73,41.52,42.18,41.43,67645.0
2024-08-08,41.22,40.63,41.23,40.0,95540.0
2024-08-09,41.03,40.19,41.28,40.19,63051.0
2024-08-12,39.95,38.68,40.06,38.48,137391.0
2024-08-13,38.66,38.99,39.13,38.21,76558.0
2024-08-14,38.99,38.67,39.26,38.54,58001.0
2024-08-15,38.63,39.87,40.23,38.54,117555.0
2024-08-16,39.93,40.41,41.22,39.81,130589.0
2024-08-19,40.41,39.68,40.86,39.61,93046.0
2024-08-20,39.47,38.7,39.63,38.54,76512.0
2024-08-21,38.73,38.75,39.72,38.54,84375.0
