date,open,close,high,low,amount
2024-06-03,54.01,55.16,56.5,54.01,6245.0
2024-06-04,55.24,57.09,57.76,54.56,10366.0
2024-06-05,57.7,53.04,57.7,52.61,13239.0
2024-06-06,53.15,53.61,54.86,52.54,8767.0
2024-06-07,54.34,52.77,54.6,52.54,5608.0
2024-06-11,52.36,55.43,56.51,52.1,15240.0
2024-06-12,56.12,54.91,57.58,54.21,7687.0
2024-06-13,54.91,56.15,57.21,54.19,9242.0
2024-06-14,56.15,58.35,59.11,55.57,9908.0
2024-06-17,58.19,60.21,60.44,56.39,11016.0
2024-06-18,59.66,62.5,63.29,58.74,10127.0
2024-06-19,62.64,63.51,65.43,61.39,12323.0
2024-06-20,62.84,61.01,64.7,60.44,14512.0
2024-06-21,60.38,60.05,62.01,59.64,7792.0
2024-06-24,60.04,59.63,61.79,59.42,7107.0
2024-06-25,60.57,59.72,62.01,59.09,8082.0
2024-06-26,58.92,61.91,62.21,58.92,6589.0
2024-06-27,61.86,62.26,63.88,60.94,6897.0
2024-06-28,62.27,61.86,63.27,61.44,5249.0
2024-07-01,61.36,64.09,64.69,61.36,6910.0
2024-07-02,63.7,58.44,64.71,58.34,15492.0
2024-07-03,57.59,57.81,58.36,56.15,11557.0
2024-07-04,57.56,58.25,59.38,57.56,5847.0
2024-07-05,57.96,58.15,58.83,55.91,6211.0
2024-07-08,58.14,58.5,60.14,57.59,7230.0
2024-07-09,58.28,58.21,58.86,56.56,5780.0
2024-07-10,57.5,56.86,57.89,55.92,5339.0
2024-07-11,57.09,59.01,59.54,57.09,8363.0
2024-07-12,58.31,58.22,59.36,57.72,3242.0
2024-07-15,57.33,59.48,60.1,55.15,10119.0
2024-07-16,58.99,58.49,59.14,56.61,7642.0
2024-07-17,57.89,54.86,58.49,54.22,7666.0
2024-07-18,54.57,54.58,55.72,53.69,4652.0
2024-07-19,54.56,54.16,55.67,53.86,4302.0
2024-07-22,54.02,54.36,54.54,53.36,3383.0
2024-07-23,54.36,52.21,54.72,52.21,5166.0
2024-07-24,52.21,51.51,52.44,51.22,3609.0
2024-07-25,54.79,54.14,56.7,53.55,17144.0
2024-07-26,54.36,52.52,54.36,52.21,9318.0
2024-07-29,52.82,53.14,55.25,52.81,8187.0
2024-07-30,53.14,53.81,54.99,52.41,6283.0
2024-07-31,53.81,55.17,56.04,53.1,5898.0
2024-08-01,55.18,54.32,56.77,53.91,6699.0
2024-08-02,53.72,54.08,55.21,53.35,4367.0
2024-08-05,52.58,54.09,56.3,52.1,7407.0
2024-08-06,53.94,54.37,55.22,53.64,4745.0
2024-08-07,54.42,54.28,54.96,53.72,2613.0
2024-08-08,53.29,54.83,55.21,53.14,4071.0
2024-08-09,54.83,54.44,55.84,54.28,4756.0
2024-08-12,54.44,54.32,55.0,53.96,2237.0
2024-08-13,54.64,54.43,54.64,53.66,2689.0
2024-08-14,54.71,53.72,54.71,53.72,2285.0
2024-08-15,53.78,52.84,53.86,52.41,6110.0
2024-08-16,52.53,54.22,54.64,51.15,10407.0
2024-08-19,54.58,54.01,55.14,52.85,6805.0
2024-08-20,53.29,52.99,53.97,52.61,4202.0
2024-08-21,52.99,52.59,53.49,52.34,3443.0
2024-08-22,52.58,52.99,53.14,51.86,3939.0
2024-08-23,52.58,53.69,53.72,52.29,3923.0
2024-08-26,53.69,54.54,54.94,52.04,5377.0
2024-08-27,54.36,56.06,56.79,53.71,5348.0
2024-08-28,55.79,56.06,56.64,55.44,3009.0
2024-08-29,55.78,59.19,60.0,55.71,7533.0
2024-08-30,59.08,59.16,60.08,58.15,5373.0
2024-09-02,59.12,61.42,62.49,58.53,10293.0
2024-09-03,61.35,61.87,62.71,61.03,6181.0
2024-09-04,61.22,61.68,62.21,60.45,5032.0
2024-09-05,61.14,61.86,62.57,60.58,5206.0
2024-09-06,62.13,61.22,62.13,61.09,3218.0
2024-09-09,60.69,59.04,61.32,58.65,7466.0
2024-09-10,59.01,58.41,59.24,57.66,5388.0
2024-09-11,58.29,59.94,60.3,58.27,4612.0
2024-09-12,60.09,60.84,61.79,59.42,4846.0
2024-09-13,60.79,60.81,61.86,60.56,3954.0
2024-09-18,60.82,62.58,63.18,60.6,5901.0
2024-09-19,62.79,61.94,63.26,61.15,5442.0
2024-09-20,61.67,62.01,62.16,60.94,3166.0
2024-09-23,61.64,60.8,62.01,59.85,4373.0
2024-09-24,61.0,59.34,61.09,58.08,10234.0
2024-09-25,59.72,59.19,60.54,58.4,7605.0
2024-09-26,58.41,60.41,60.41,56.79,8101.0
2024-09-27,60.29,60.44,63.1,58.73,14678.0
2024-09-30,60.74,71.56,71.86,60.48,20373.0
2024-10-08,86.04,79.08,86.04,73.51,22564.0
2024-10-09,73.66,66.31,75.46,66.29,17755.0
2024-10-10,66.86,69.01,72.54,66.86,12856.0
2024-10-11,70.07,66.15,70.07,65.44,9506.0
2024-10-14,66.14,67.77,68.91,64.72,8763.0
2024-10-15,67.28,68.29,70.79,66.52,8658.0
2024-10-16,67.57,67.58,69.34,66.69,6224.0
2024-10-17,67.46,69.74,71.49,67.46,10006.0
2024-10-18,69.76,73.94,75.52,69.42,12445.0
2024-10-21,74.72,78.48,81.64,72.22,14126.0
2024-10-22,78.94,77.79,78.94,76.37,7669.0
2024-10-23,77.57,78.05,79.7,76.99,6781.0
2024-10-24,77.94,83.87,84.01,77.09,10307.0
2024-10-25,85.61,83.84,85.61,82.01,6805.0
2024-10-28,83.35,85.15,86.15,81.29,6741.0
2024-10-29,86.23,86.74,89.14,85.08,8565.0
2024-10-30,82.25,81.86,86.15,76.86,19489.0
2024-10-31,81.14,82.31,82.99,79.84,10281.0
2024-11-01,82.3,79.72,82.31,79.72,6387.0
2024-11-04,79.01,79.25,81.12,78.89,6012.0
2024-11-05,80.44,79.49,80.64,76.44,9026.0
2024-11-06,79.49,80.02,81.1,78.3,9169.0
2024-11-07,76.15,73.69,78.15,72.08,18951.0
2024-11-08,72.86,72.91,74.61,72.5,10168.0
2024-11-11,72.94,70.86,74.16,69.11,17752.0
2024-11-12,70.86,72.69,72.84,70.82,12636.0
2024-11-13,72.67,71.97,74.64,71.06,7896.0
2024-11-14,71.86,71.83,73.78,71.2,10525.0
2024-11-15,71.84,68.64,72.5,68.56,7905.0
2024-11-18,68.66,67.73,70.07,66.86,6238.0
2024-11-19,67.82,71.67,71.69,67.73,9140.0
2024-11-20,71.68,71.49,73.21,70.52,7464.0
2024-11-21,71.14,70.97,72.01,69.99,4592.0
2024-11-22,70.66,69.28,73.03,69.28,6704.0
2024-11-25,69.29,67.01,70.79,66.16,7248.0
2024-11-26,66.98,67.58,67.98,65.44,6203.0
2024-11-27,67.36,66.64,67.78,65.49,5909.0
2024-11-28,66.54,68.01,69.36,64.87,9350.0
2024-11-29,67.64,69.71,70.15,67.64,6573.0
2024-12-02,69.71,68.58,70.43,67.92,9203.0
2024-12-03,68.56,67.24,68.57,66.62,6178.0
2024-12-04,67.21,67.29,69.19,66.54,7627.0
2024-12-05,66.9,67.4,67.96,66.28,3784.0
2024-12-06,67.65,69.84,70.44,67.05,7385.0
2024-12-09,69.4,73.65,73.97,69.23,11824.0
2024-12-10,75.44,72.57,75.44,72.22,8549.0
2024-12-11,72.56,71.8,72.89,71.16,4554.0
2024-12-12,72.36,73.54,74.56,71.29,6195.0
2024-12-13,73.49,70.08,73.49,70.08,6297.0
2024-12-16,69.99,72.17,72.94,69.47,8886.0
2024-12-17,71.88,70.94,74.16,70.72,4526.0
2024-12-18,70.94,74.38,76.14,70.66,8607.0
2024-12-19,74.38,78.01,78.06,73.11,8892.0
2024-12-20,76.94,76.71,79.46,75.67,6658.0
2024-12-23,76.15,81.94,82.44,75.44,11824.0
2024-12-24,81.36,79.15,84.01,77.72,10156.0
2024-12-25,78.86,77.02,79.16,76.31,4688.0
2024-12-26,77.02,78.5,79.01,76.16,4480.0
2024-12-27,78.51,76.51,78.86,76.21,5100.0
2024-12-30,76.51,78.94,81.14,76.51,6484.0
2024-12-31,78.94,79.47,79.94,77.99,5419.0
2025-01-02,79.37,75.44,79.59,74.74,9271.0
2025-01-03,75.41,73.24,76.86,73.17,5373.0
2025-01-06,72.84,74.8,76.83,71.24,6080.0
2025-01-07,74.8,80.02,80.39,74.4,7718.0
2025-01-08,79.61,82.26,82.58,78.44,7967.0
2025-01-09,82.21,83.91,85.08,79.97,8800.0
2025-01-10,83.29,82.92,85.35,82.66,4272.0
2025-01-13,82.06,81.01,85.03,80.53,5752.0
2025-01-14,81.02,83.53,83.62,80.35,6687.0
2025-01-15,83.29,81.32,84.69,80.44,5889.0
2025-01-16,81.32,84.01,85.79,79.9,6681.0
2025-01-17,83.92,86.97,87.58,80.87,9536.0
2025-01-20,88.15,84.65,92.48,83.86,14151.0
2025-01-21,83.21,84.91,86.56,83.03,7521.0
2025-01-22,84.9,82.86,85.74,81.51,7437.0
2025-01-23,83.16,83.15,84.33,79.06,9501.0
2025-01-24,81.85,79.71,83.55,79.38,8170.0
2025-01-27,80.39,84.98,85.9,79.92,11897.0
2025-02-05,84.1,80.05,84.14,78.99,9401.0
2025-02-06,79.64,78.63,80.63,77.72,10102.0
2025-02-07,78.64,78.49,79.86,77.31,9150.0
2025-02-10,78.57,77.66,79.4,76.14,7651.0
2025-02-11,77.59,78.07,78.87,77.09,5317.0
2025-02-12,78.07,77.69,78.63,76.45,5292.0
2025-02-13,77.69,76.32,77.98,76.22,3848.0
2025-02-14,75.97,76.05,76.74,75.44,3686.0
2025-02-17,76.24,74.72,76.69,73.37,8035.0
2025-02-18,74.79,76.43,77.28,74.09,7594.0
2025-02-19,76.75,76.16,76.86,75.4,4483.0
2025-02-20,76.15,75.59,77.07,75.44,4297.0
2025-02-21,75.68,72.79,75.79,71.65,10176.0
2025-02-24,72.92,72.84,73.38,72.05,4837.0
2025-02-25,72.86,72.76,75.42,71.86,6920.0
2025-02-26,72.25,72.51,73.99,71.74,4257.0
2025-02-27,72.19,73.29,74.23,71.86,5371.0
2025-02-28,72.94,72.83,74.36,71.86,4742.0
2025-03-03,72.71,69.84,73.7,69.01,11238.0
2025-03-04,69.83,70.46,70.59,68.3,5494.0
2025-03-05,70.47,70.59,70.86,69.79,2758.0
2025-03-06,70.73,73.46,74.19,70.73,8056.0
2025-03-07,72.81,71.16,74.01,70.94,7514.0
2025-03-10,71.31,69.05,72.05,67.94,7534.0
2025-03-11,68.32,66.99,68.32,65.78,7898.0
2025-03-12,66.96,66.18,67.69,66.16,5844.0
2025-03-13,66.24,63.94,66.51,63.51,8551.0
2025-03-14,64.1,68.13,69.28,64.1,11721.0
2025-03-17,68.13,66.36,68.63,65.59,9185.0
2025-03-18,66.65,67.71,68.42,65.81,5762.0
2025-03-19,67.7,67.81,69.28,67.38,6314.0
2025-03-20,68.1,68.69,69.01,67.5,4808.0
2025-03-21,68.69,66.49,69.33,65.79,6504.0
2025-03-24,66.48,65.61,68.61,64.62,8347.0
2025-03-25,65.84,65.64,66.29,65.04,4889.0
2025-03-26,65.64,67.84,68.08,65.16,6209.0
2025-03-27,68.06,68.87,71.03,67.13,8560.0
2025-03-28,68.88,68.93,69.72,67.81,5272.0
2025-03-31,72.85,71.51,74.36,68.36,22614.0
2025-04-01,71.32,69.21,71.51,68.87,12642.0
2025-04-02,70.08,71.79,72.22,68.86,12266.0
2025-04-03,69.54,64.01,69.55,63.55,20809.0
2025-04-07,55.44,50.58,55.44,50.58,17384.0
2025-04-08,48.56,50.79,51.07,47.23,19474.0
2025-04-09,48.29,50.46,51.12,46.01,15610.0
2025-04-10,54.64,57.22,58.71,54.61,17758.0
2025-04-11,55.62,57.76,58.76,55.16,13682.0
2025-04-14,58.29,58.68,60.33,58.09,10282.0
2025-04-15,58.68,58.79,58.98,56.86,6084.0
2025-04-16,58.85,58.71,59.24,57.16,8310.0
2025-04-17,58.61,59.03,60.11,58.3,6199.0
2025-04-18,59.09,59.54,59.86,58.26,4956.0
2025-04-21,59.54,61.4,61.71,59.53,6509.0
2025-04-22,61.51,61.51,61.86,60.51,6459.0
2025-04-23,62.23,65.81,67.28,62.23,13944.0
2025-04-24,65.29,65.94,68.65,64.51,11950.0
2025-04-25,65.87,65.58,66.57,65.07,6210.0
2025-04-28,66.0,66.86,67.0,65.35,6976.0
2025-04-29,66.64,68.52,69.7,66.01,9510.0
2025-04-30,68.29,69.39,69.99,68.08,8479.0
2025-05-06,69.44,69.72,70.43,67.94,11021.0
2025-05-07,69.84,69.63,70.67,68.52,11805.0
2025-05-08,69.25,68.74,69.48,68.2,10055.0
2025-05-09,69.0,68.51,69.8,68.41,6124.0
2025-05-12,69.67,71.66,73.01,69.67,14710.0
2025-05-13,73.82,76.4,78.69,73.51,27029.0
2025-05-14,76.4,75.71,76.43,74.51,11862.0
2025-05-15,75.51,74.74,76.44,73.81,8752.0
2025-05-16,74.25,74.06,74.91,73.21,9216.0
2025-05-19,73.93,72.78,74.99,72.02,8511.0
2025-05-20,72.38,73.28,73.99,72.34,7671.0
2025-05-21,73.0,74.59,75.11,72.61,8222.0
2025-05-22,74.21,72.61,74.51,72.38,7767.0
