date,open,high,low,close,volume,amount
2024-06-03,8.86,8.87,8.34,8.44,49034.5,42300.601
2024-06-04,8.44,8.44,8.12,8.24,39782.5,32962.214
2024-06-05,8.23,8.24,8.01,8.04,25859.2,21148.45
2024-06-06,8.15,8.16,7.49,7.59,44532.61,34691.756
2024-06-07,7.76,8.22,7.76,8.22,49198.39,39840.762
2024-06-11,8.23,8.23,7.88,8.06,34578.38,27927.534
2024-06-12,8.06,8.36,8.04,8.33,30404.75,25346.723
2024-06-13,8.29,8.37,8.1,8.19,24446.5,20187.875
2024-06-14,8.16,8.26,8.09,8.14,22154.0,18231.409
2024-06-17,8.13,8.22,7.94,8.0,33045.0,26879.885
2024-06-18,7.93,8.2,7.93,8.16,23672.67,19354.981
2024-06-19,8.2,8.27,8.06,8.18,22100.0,18211.455
2024-06-20,8.18,8.18,7.93,7.97,19060.0,15442.218
2024-06-21,7.97,8.07,7.83,7.97,13942.5,11227.914
2024-06-24,7.91,7.96,7.62,7.65,28937.0,22550.694
2024-06-25,7.66,7.88,7.66,7.77,20928.0,16423.938
2024-06-26,7.77,8.08,7.71,8.07,20050.75,16042.554
2024-06-27,8.07,8.21,7.97,7.99,23370.0,19065.309
2024-06-28,8.01,8.13,7.94,8.01,19887.5,16154.72
2024-07-01,8.03,8.09,7.86,8.06,28058.62,22609.402
2024-07-02,8.04,8.22,8.03,8.13,22301.62,18322.802
2024-07-03,8.16,8.19,7.97,8.01,16534.0,13451.691
2024-07-04,8.01,8.01,7.71,7.73,21929.5,17297.524
2024-07-05,7.68,7.87,7.61,7.86,14649.0,11483.289
2024-07-08,7.79,7.89,7.67,7.69,18669.0,14554.132
2024-07-09,7.65,7.79,7.44,7.72,30585.3,23528.863
2024-07-10,7.71,7.74,7.62,7.64,16887.0,13078.931
2024-07-11,7.7,7.94,7.7,7.92,23595.12,18710.538
2024-07-12,7.9,8.05,7.84,7.91,20478.0,16432.884
2024-07-15,7.91,7.92,7.67,7.71,19650.0,15348.84
2024-07-16,7.72,7.77,7.56,7.61,20780.25,15983.984
2024-07-17,7.62,7.65,7.48,7.51,13973.0,10616.303
2024-07-18,7.46,7.52,7.25,7.41,20824.0,15454.825
2024-07-19,7.41,7.46,7.27,7.42,26647.0,19815.555
2024-07-22,7.39,7.56,7.34,7.47,23405.15,17638.892
2024-07-23,7.46,7.58,7.34,7.34,22432.75,16908.366
2024-07-24,7.38,7.38,7.19,7.25,19249.28,14112.777
2024-07-25,7.24,7.43,7.11,7.34,18344.75,13506.048
2024-07-26,7.35,7.52,7.35,7.51,22624.0,17008.624
2024-07-29,7.51,7.55,7.37,7.46,18518.4,13976.276
2024-07-30,7.47,7.6,7.44,7.54,18691.0,14219.873
2024-07-31,7.53,7.75,7.53,7.7,28851.65,22295.647
2024-08-01,7.74,7.78,7.63,7.73,24635.65,19143.024
2024-08-02,7.68,7.75,7.56,7.58,21597.0,16658.835
2024-08-05,7.53,8.11,7.5,7.5,47734.3,37137.513
2024-08-06,7.57,7.75,7.53,7.74,38573.0,29852.469
2024-08-07,7.74,7.78,7.62,7.69,20008.0,15574.691
2024-08-08,7.63,7.71,7.54,7.68,17385.75,13402.693
2024-08-09,7.76,7.76,7.65,7.68,13036.87,10123.66
2024-08-12,7.76,7.76,7.56,7.61,13373.0,10288.314
2024-08-13,7.71,7.71,7.51,7.68,12129.0,9332.693
2024-08-14,7.68,7.72,7.62,7.67,10413.79,8076.657
