date,open,close,high,low,amount
2024-06-03,4.36,4.22,4.36,4.18,106631.0
2024-06-04,4.23,4.2,4.23,4.06,89045.0
2024-06-05,4.2,4.06,4.2,4.05,71451.0
2024-06-06,4.05,3.86,4.07,3.79,141046.0
2024-06-07,3.92,4.09,4.13,3.92,125124.0
2024-06-11,4.09,4.06,4.09,3.94,90957.0
2024-06-12,4.04,4.07,4.09,3.98,72653.0
2024-06-13,4.05,4.16,4.29,4.04,125020.0
2024-06-14,4.15,4.11,4.2,4.05,87693.0
2024-06-17,4.08,4.01,4.11,3.98,64171.0
2024-06-18,4.01,4.01,4.04,3.94,50164.0
2024-06-19,4.02,3.99,4.04,3.97,46566.0
2024-06-20,3.98,3.91,4.0,3.89,48587.0
2024-06-21,3.91,3.9,3.97,3.88,40531.0
2024-06-24,3.88,3.8,3.91,3.76,61973.0
2024-06-25,3.76,3.84,3.88,3.76,64006.0
2024-06-26,3.84,3.9,3.9,3.79,60293.0
2024-06-27,3.87,3.82,3.92,3.81,39587.0
2024-06-28,3.84,3.92,3.97,3.8,64403.0
2024-07-01,3.96,4.06,4.06,3.92,81495.0
2024-07-02,4.08,4.08,4.09,3.99,67146.0
2024-07-03,4.1,4.03,4.1,4.02,34794.0
2024-07-04,4.01,3.91,4.03,3.9,49013.0
2024-07-05,3.9,3.94,3.95,3.85,33348.0
2024-07-08,3.93,3.87,3.95,3.85,32999.0
2024-07-09,3.88,3.93,3.94,3.77,49341.0
2024-07-10,3.91,3.82,3.91,3.8,49499.0
2024-07-11,3.9,3.97,3.99,3.87,59789.0
2024-07-12,3.95,4.01,4.04,3.94,50198.0
2024-07-15,3.98,3.88,3.98,3.85,49722.0
2024-07-16,3.84,3.83,3.92,3.81,39052.0
2024-07-17,3.84,3.73,3.84,3.72,43608.0
2024-07-18,3.7,3.73,3.74,3.64,37808.0
2024-07-19,3.72,3.74,3.75,3.68,33485.0
2024-07-22,3.74,3.74,3.76,3.7,30368.0
2024-07-23,3.75,3.72,3.81,3.72,46255.0
2024-07-24,3.71,3.73,3.8,3.68,49466.0
2024-07-25,3.71,3.78,3.82,3.69,47053.0
2024-07-26,3.83,3.82,3.83,3.78,31361.0
2024-07-29,3.84,3.89,3.9,3.8,39717.0
2024-07-30,3.88,3.92,3.95,3.87,37910.0
2024-07-31,3.92,3.98,3.99,3.91,46047.0
2024-08-01,3.99,3.91,3.99,3.9,55468.0
2024-08-02,3.91,4.08,4.09,3.86,122018.0
2024-08-05,3.99,3.82,4.02,3.81,135837.0
2024-08-06,3.85,3.88,3.9,3.8,65223.0
2024-08-07,3.89,3.97,4.0,3.86,64900.0
2024-08-08,3.94,3.93,3.96,3.89,33491.0
2024-08-09,3.93,3.88,3.97,3.88,35847.0
2024-08-12,3.93,3.87,4.0,3.85,62576.0
2024-08-13,3.84,3.93,3.93,3.83,48021.0
2024-08-14,3.95,3.92,3.96,3.91,36851.0
2024-08-15,3.92,3.92,3.96,3.87,50264.0
2024-08-16,3.93,3.85,3.93,3.83,38836.0
2024-08-19,3.84,3.86,3.89,3.82,29310.0
2024-08-20,3.88,3.82,3.88,3.77,38524.0
2024-08-21,3.82,3.8,3.83,3.78,20450.0
2024-08-22,3.79,3.8,3.86,3.78,37421.0
2024-08-23,3.78,3.7,3.8,3.65,48458.0
2024-08-26,3.69,3.79,3.8,3.69,33338.0
2024-08-27,3.76,3.6,3.76,3.58,74323.0
2024-08-28,3.61,3.58,3.66,3.54,43445.0
2024-08-29,3.59,3.6,3.61,3.52,40242.0
2024-08-30,3.6,3.65,3.68,3.57,47608.0
2024-09-02,3.64,3.56,3.66,3.56,40706.0
2024-09-03,3.59,3.53,3.6,3.49,50640.0
2024-09-04,3.53,3.49,3.54,3.48,30004.0
2024-09-05,3.49,3.5,3.52,3.46,32807.0
2024-09-06,3.5,3.41,3.5,3.41,33148.0
2024-09-09,3.4,3.4,3.42,3.34,25000.0
2024-09-10,3.4,3.45,3.45,3.38,25795.0
2024-09-11,3.42,3.43,3.49,3.41,29157.0
2024-09-12,3.42,3.43,3.47,3.42,20478.0
2024-09-13,3.44,3.37,3.44,3.36,25456.0
2024-09-18,3.37,3.33,3.37,3.23,45184.0
2024-09-19,3.37,3.45,3.47,3.35,39329.0
2024-09-20,3.45,3.42,3.46,3.36,26734.0
2024-09-23,3.41,3.4,3.43,3.37,29657.0
2024-09-24,3.41,3.53,3.53,3.41,56277.0
2024-09-25,3.54,3.54,3.65,3.53,58196.0
2024-09-26,3.57,3.65,3.65,3.52,56538.0
2024-09-27,3.69,3.76,3.81,3.68,111241.0
2024-09-30,3.87,4.12,4.16,3.8,197447.0
2024-10-08,4.53,4.26,4.57,4.01,257718.0
2024-10-09,4.21,3.84,4.21,3.82,159116.0
2024-10-10,3.84,3.91,3.99,3.81,113230.0
2024-10-11,3.92,3.77,3.93,3.72,78350.0
2024-10-14,3.84,3.84,3.86,3.75,75036.0
2024-10-15,3.82,3.79,3.85,3.78,72196.0
2024-10-16,3.76,3.83,3.84,3.73,50616.0
2024-10-17,3.85,3.75,3.85,3.74,69890.0
2024-10-18,3.76,3.8,3.85,3.72,75537.0
2024-10-21,3.85,3.78,3.85,3.77,73439.0
2024-10-22,3.78,3.87,3.88,3.76,73715.0
2024-10-23,3.87,3.87,3.92,3.84,87744.0
2024-10-24,3.89,3.88,3.89,3.83,48834.0
2024-10-25,3.87,3.96,3.96,3.87,76049.0
2024-10-28,3.99,4.11,4.11,3.98,98488.0
2024-10-29,4.13,3.94,4.15,3.93,94887.0
2024-10-30,3.94,3.96,4.01,3.9,57817.0
2024-10-31,3.99,4.09,4.2,3.99,137819.0
2024-11-01,4.09,3.98,4.1,3.96,102093.0
2024-11-04,3.99,4.02,4.03,3.92,71317.0
2024-11-05,4.01,4.13,4.13,4.0,124046.0
2024-11-06,4.13,4.11,4.15,4.06,137961.0
2024-11-07,4.09,4.26,4.35,4.09,151810.0
2024-11-08,4.33,4.19,4.33,4.17,114102.0
2024-11-11,4.17,4.22,4.25,4.15,89989.0
2024-11-12,4.23,4.2,4.29,4.18,121485.0
2024-11-13,4.21,4.22,4.24,4.13,82321.0
2024-11-14,4.19,4.09,4.24,4.06,88990.0
2024-11-15,4.07,4.02,4.15,4.01,72412.0
2024-11-18,4.07,4.03,4.14,4.0,86758.0
2024-11-19,4.04,4.12,4.12,4.0,66123.0
2024-11-20,4.1,4.21,4.22,4.1,85005.0
2024-11-21,4.21,4.24,4.24,4.16,56229.0
2024-11-22,4.24,4.11,4.26,4.09,79215.0
2024-11-25,4.12,4.23,4.23,4.09,85008.0
2024-11-26,4.22,4.19,4.32,4.18,106406.0
2024-11-27,4.22,4.25,4.25,4.07,88585.0
2024-11-28,4.22,4.35,4.39,4.22,130126.0
2024-11-29,4.35,4.36,4.37,4.28,93342.0
2024-12-02,4.34,4.42,4.43,4.34,95650.0
2024-12-03,4.44,4.44,4.46,4.39,77920.0
2024-12-04,4.42,4.35,4.45,4.31,69769.0
2024-12-05,4.35,4.37,4.4,4.32,56639.0
